player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Paris Johnson Jr.,129749,T,ARZ,17,100.0,5,1,60.1,64.2,55.1,8,26,634,100.0,100.0,96.1,12,42,8,1130,0,0,0,1130,685,685,0,1129,445,1
Matthew Bergeron,99658,G,ATL,17,100.0,0,2,59.1,57.1,59.6,8,19,599,100.0,100.0,96.7,4,33,6,1127,0,1127,0,1127,632,632,0,0,495,0
Darnell Wright,98480,T,CHI,17,100.0,1,6,62.4,61.4,66.0,3,41,618,100.0,100.0,95.3,11,51,7,1127,0,0,0,1127,646,646,0,1121,481,6
Will Fries,41530,G,IND,17,100.0,1,14,61.2,65.4,59.7,4,22,634,100.0,100.0,97.3,9,30,4,1125,0,0,0,1125,677,677,1125,0,448,0
Tyler Biadasz,41178,C,DAL,17,100.0,1,9,69.2,64.6,68.3,4,20,680,100.0,100.0,97.8,4,27,3,1123,1123,0,0,1123,728,728,0,0,395,0
Hjalte Froholdt,44959,C,ARZ,17,100.0,0,1,64.1,61.1,67.4,4,16,628,100.0,100.0,97.9,8,23,3,1123,1123,0,0,1123,679,679,0,0,444,0
Trey Pipkins III,91462,T,LAC,17,99.9,2,27,62.8,67.3,50.3,8,32,694,100.0,99.9,95.8,7,49,9,1115,0,0,0,1116,736,737,0,1115,379,0
Anton Harrison,122929,T,JAX,17,100.0,1,15,53.0,60.7,45.8,2,20,665,100.0,100.0,97.6,7,27,5,1112,0,0,12,1112,701,701,0,1100,411,0
Will Hernandez,46180,G,ARZ,17,100.0,0,1,66.2,70.2,60.6,6,19,621,100.0,100.0,97.3,1,29,4,1109,0,0,0,1109,671,671,1109,0,438,0
Joel Bitonio,8670,G,CLV,16,100.0,1,8,67.9,71.0,60.8,4,28,624,100.0,100.0,97.0,4,35,3,1107,0,1107,0,1107,665,665,0,0,442,0
Isaac Seumalo,10713,G,PIT,18,100.0,0,25,73.9,66.4,73.1,5,23,590,100.0,100.0,97.6,1,28,0,1104,0,1104,0,1104,631,631,0,0,473,0
Sam Cosmi,60114,G,WAS,17,100.0,0,32,80.6,74.0,80.9,4,26,736,100.0,100.0,97.8,4,31,1,1103,0,0,0,1103,777,777,1103,0,326,0
Landon Dickerson,41712,G,PHI,17,100.0,2,24,69.4,76.9,66.9,5,28,638,100.0,100.0,96.6,9,38,5,1102,35,1067,0,1102,668,668,0,0,434,0
Kevin Zeitler,7032,G,BLT,17,100.0,1,3,71.6,82.3,62.4,1,17,608,100.0,100.0,98.0,4,21,3,1101,0,0,0,1101,650,650,1101,0,451,0
Laken Tomlinson,9461,G,NYJ,17,100.0,0,22,55.0,60.6,49.6,10,34,692,100.0,100.0,95.8,3,51,7,1099,0,1099,0,1099,733,733,0,0,366,0
Jonah Williams,41651,T,CIN,17,100.0,2,7,58.5,57.9,54.0,10,23,694,100.0,100.0,96.5,5,41,8,1087,0,0,0,1087,730,730,0,1086,357,1
Cordell Volson,30614,G,CIN,17,100.0,1,7,58.3,46.7,64.0,6,27,694,100.0,100.0,96.9,3,38,5,1087,0,1087,0,1087,730,730,0,0,357,0
Brandon Scherff,9438,G,JAX,17,100.0,0,15,67.3,78.7,61.1,2,11,671,100.0,100.0,98.7,5,15,2,1079,0,0,0,1079,710,710,1079,0,369,0
Ted Karras,10855,C,CIN,17,100.0,0,7,67.4,69.6,64.2,3,12,689,100.0,100.0,98.0,1,21,6,1075,1075,0,0,1075,725,725,0,0,350,0
Garett Bolles,11775,T,DEN,17,100.0,0,10,75.9,83.8,64.3,2,27,603,100.0,100.0,97.1,8,32,3,1073,0,0,1057,1073,649,649,0,0,424,15
Lloyd Cushenberry III,41924,C,DEN,17,100.0,0,10,73.2,76.4,72.4,4,9,601,100.0,100.0,98.8,5,14,1,1070,1069,0,0,1070,647,647,0,0,423,0
Ethan Pocic,11813,C,CLV,16,100.0,1,8,70.8,72.9,68.0,2,16,593,100.0,100.0,98.3,6,19,1,1070,1070,0,0,1070,635,635,0,0,435,0
Ben Powers,41482,G,DEN,17,100.0,0,10,61.5,62.1,59.7,2,25,603,100.0,100.0,97.1,3,31,4,1068,0,1067,0,1068,649,649,0,0,419,0
Chris Lindstrom,46692,G,ATL,16,100.0,2,2,87.6,78.6,87.5,2,10,574,100.0,100.0,98.4,7,15,3,1066,0,0,1,1066,606,606,1065,0,460,0
Alex Cappa,66578,G,CIN,17,100.0,0,7,64.9,58.6,67.3,7,24,681,100.0,100.0,97.1,4,35,4,1066,0,0,0,1066,716,716,1066,0,350,0
Jake Matthews,8641,T,ATL,17,100.0,1,2,71.2,80.1,60.2,5,17,567,100.0,100.0,97.2,6,27,5,1061,0,0,1045,1061,596,596,0,0,465,16
Orlando Brown Jr.,46227,T,CIN,17,100.0,0,7,66.1,66.6,57.1,7,45,678,100.0,100.0,95.1,3,59,7,1058,0,0,1056,1058,714,714,0,0,344,2
Cesar Ruiz,59857,G,NO,16,100.0,0,20,51.2,58.3,46.3,2,20,582,100.0,100.0,97.3,2,27,5,1050,0,0,0,1050,603,603,1036,14,447,0
Austin Jackson,60816,T,MIA,17,100.0,2,17,66.9,62.3,69.5,4,17,610,100.0,100.0,97.5,9,26,5,1050,0,0,0,1050,639,639,0,1049,411,1
David Andrews,9948,C,NE,17,100.0,1,19,71.2,51.2,78.0,2,22,626,100.0,100.0,97.1,1,30,6,1050,1050,0,0,1050,649,649,0,0,401,0
Aaron Brewer,46014,C,TEN,17,100.0,0,31,71.6,52.5,78.7,7,21,577,100.0,100.0,96.5,5,34,6,1050,1049,0,0,1050,622,622,0,0,428,0
Tyler Linderbaum,82291,C,BLT,17,100.0,0,3,78.5,78.3,78.6,3,15,572,100.0,100.0,98.4,5,18,0,1043,1043,0,0,1043,610,610,0,0,433,0
Aaron Banks,59983,G,SF,17,100.0,2,28,52.8,50.2,55.8,8,28,565,100.0,100.0,96.8,8,36,0,1042,0,1042,0,1042,597,597,0,0,445,0
Dylan Parham,60953,G,LV,17,100.0,0,23,60.4,61.8,57.6,5,20,605,100.0,100.0,97.8,5,26,1,1042,82,959,0,1042,633,633,0,0,409,0
Lane Johnson,7786,T,PHI,17,100.0,0,24,80.1,80.0,75.8,2,30,586,100.0,100.0,96.8,4,35,3,1038,0,0,9,1038,616,616,0,1028,422,0
Quinn Meinerz,112915,G,DEN,17,100.0,0,10,83.7,67.8,88.7,5,16,588,100.0,100.0,97.9,4,23,2,1038,0,0,0,1038,634,634,1037,0,404,0
Donovan Smith,9467,T,KC,16,100.0,4,16,57.8,62.2,48.0,9,41,643,100.0,100.0,95.6,10,53,3,1037,0,0,1035,1037,688,688,0,0,349,1
Tyler Smith,98385,G,DAL,15,100.0,3,9,74.4,70.2,80.7,2,14,635,100.0,100.0,98.6,13,17,1,1037,0,1036,0,1037,682,682,0,0,355,0
Alaric Jackson,40972,T,LA,16,100.0,0,26,66.6,68.3,59.5,7,33,568,100.0,100.0,96.3,3,41,1,1026,0,0,1026,1026,611,611,0,0,415,0
Greg Van Roten,7746,G,LV,17,100.0,0,23,75.3,77.4,68.5,3,13,598,100.0,100.0,97.8,0,21,5,1025,0,0,0,1025,626,626,1024,0,399,0
Elgton Jenkins,46298,G,GB,17,100.0,1,12,63.8,78.3,56.4,7,21,575,100.0,100.0,97.6,5,28,0,1019,0,1019,0,1019,605,605,0,0,414,0
Dan Moore Jr.,60120,T,PIT,17,100.0,1,25,54.4,42.1,60.5,8,40,543,100.0,100.0,94.1,3,56,8,1017,0,0,1012,1017,580,580,0,4,437,1
Ben Bredeson,27305,G,NYG,16,100.0,2,21,42.5,42.4,41.9,1,33,604,100.0,100.0,96.4,6,39,5,1014,346,189,0,1014,641,641,479,0,373,0
Trent Williams,5529,T,SF,18,100.0,2,28,92.6,84.3,92.6,4,16,531,100.0,100.0,98.1,11,20,0,1013,0,0,1013,1013,561,561,0,0,452,0
Bernhard Raimann,77948,T,IND,15,100.0,2,14,82.7,81.3,74.6,5,25,586,100.0,100.0,96.8,6,34,4,1012,0,0,1008,1012,620,620,0,0,392,4
James Daniels,45576,G,PIT,16,100.0,1,25,61.1,60.5,58.6,7,16,539,100.0,100.0,97.7,3,24,1,1010,0,0,0,1010,576,576,1010,0,434,0
Jon Runyan,36661,G,GB,19,100.0,1,12,56.5,62.4,53.2,6,14,572,100.0,100.0,97.9,6,22,2,1009,3,0,0,1009,605,605,1006,0,404,0
Zion Johnson,99681,G,LAC,15,100.0,0,27,57.6,58.8,57.2,7,22,623,100.0,100.0,97.0,6,33,4,1006,0,1006,0,1006,661,661,0,0,345,0
George Fant,11282,T,HST,17,100.0,0,13,61.8,68.7,51.9,4,28,578,100.0,100.0,96.7,4,35,3,1004,0,0,42,1004,619,619,0,962,385,0
Zack Martin,8651,G,DAL,16,100.0,2,9,68.0,75.1,62.3,9,11,609,100.0,100.0,97.7,3,24,4,1003,0,0,0,1003,655,655,1003,0,348,0
Mekhi Becton,59818,T,NYJ,16,100.0,4,22,53.2,60.7,56.3,8,30,610,100.0,100.0,94.9,18,50,12,985,0,0,883,985,644,644,0,101,341,1
Christian Darrisaw,77373,T,MIN,15,100.0,2,18,82.4,85.3,73.9,13,12,609,100.0,100.0,97.0,7,31,6,982,0,0,982,982,650,650,0,0,332,0
Andrew Wylie,12333,T,WAS,15,100.0,1,32,69.2,67.5,66.1,6,27,657,100.0,100.0,96.1,4,42,9,977,0,0,0,977,693,693,0,974,284,3
Rasheed Walker,81798,T,GB,19,100.0,3,12,66.3,74.7,56.3,4,26,544,100.0,100.0,96.1,10,36,6,974,0,0,966,974,577,577,0,0,397,8
Laremy Tunsil,10647,T,HST,16,99.9,0,13,75.5,84.9,66.7,3,15,571,99.8,99.8,97.5,12,23,5,964,0,0,958,965,615,616,0,0,349,7
Andre James,47058,C,LV,16,100.0,0,23,74.6,71.2,75.0,4,11,556,100.0,100.0,97.9,3,19,4,963,963,0,0,963,583,583,0,0,380,0
Ed Ingram,59819,G,MIN,15,100.0,1,18,59.5,60.9,59.1,15,22,597,100.0,100.0,96.1,7,42,5,958,0,0,0,958,640,640,958,0,318,0
Evan Brown,38709,C,SEA,16,100.0,2,29,55.5,59.1,57.2,3,21,583,100.0,100.0,97.4,7,27,3,955,917,38,0,955,630,630,0,0,325,0
Lucas Patrick,11435,C,CHI,16,100.0,1,6,50.5,40.6,61.6,3,25,539,100.0,100.0,97.4,11,28,0,953,953,0,0,953,563,563,0,0,390,0
Mike McGlinchey,46275,T,DEN,16,100.0,1,10,67.5,63.5,74.8,8,35,528,100.0,100.0,94.8,9,49,6,947,0,0,0,947,569,569,0,941,378,5
Tyron Smith,6161,T,DAL,14,100.0,0,9,83.7,89.3,68.4,1,17,569,100.0,100.0,97.9,3,21,3,942,0,0,935,942,610,610,0,0,332,7
Kevin Dotson,46735,G,LA,15,100.0,0,26,84.4,66.8,88.4,8,12,521,100.0,100.0,97.3,2,24,4,939,0,0,0,939,561,561,939,0,378,0
Drew Dalman,52270,C,ATL,14,100.0,2,2,82.3,53.0,90.0,6,21,491,100.0,100.0,96.8,5,29,2,932,932,0,0,932,519,519,0,0,413,0
James Hurst,9001,G,NO,15,100.0,1,20,58.7,58.9,56.9,3,16,521,100.0,100.0,97.6,4,22,3,931,0,820,22,931,539,539,89,0,392,0
Damien Lewis,81532,G,SEA,16,100.0,0,29,59.6,63.0,57.9,1,25,566,100.0,100.0,97.2,4,29,3,926,0,926,0,926,610,610,0,0,316,0
D.J. Humphries,9457,T,ARZ,15,100.0,0,1,62.5,68.4,56.5,5,19,525,100.0,100.0,97.0,9,28,4,922,0,0,920,922,568,568,0,0,354,2
Rob Havenstein,9490,T,LA,15,100.0,1,26,79.8,66.9,85.6,3,21,520,100.0,100.0,97.3,4,26,2,914,0,0,0,914,557,557,0,914,357,0
Jermaine Eluemunor,11914,T,LV,17,100.0,1,23,68.7,64.7,71.5,6,16,529,100.0,100.0,96.8,5,28,6,905,0,0,125,905,552,552,0,779,353,0
Morgan Moses,8701,T,BLT,16,100.0,2,3,80.4,77.0,80.3,0,20,490,100.0,100.0,96.7,6,26,6,901,0,0,11,901,524,524,0,890,377,0
Spencer Burford,81920,G,SF,16,100.0,1,28,50.3,26.7,62.9,4,28,457,100.0,100.0,95.4,9,37,5,900,0,0,0,900,490,490,874,26,410,0
Brian O'Neill,46854,T,MIN,14,100.0,1,18,74.5,73.4,71.7,2,25,551,100.0,100.0,96.5,8,33,6,884,0,0,0,884,590,590,0,884,294,0
Ryan Kelly,10652,C,IND,14,100.0,0,14,77.2,78.3,75.2,0,6,498,100.0,100.0,99.2,3,7,1,882,882,0,0,882,534,534,0,0,348,0
Jonah Jackson,37070,G,DET,14,100.0,2,11,61.0,60.7,60.3,8,17,456,100.0,100.0,96.8,5,27,2,881,0,881,0,881,480,480,0,0,401,0
Charles Leno Jr.,8880,T,WAS,13,100.0,1,32,72.5,77.8,62.0,5,26,598,100.0,100.0,96.9,10,34,3,880,0,0,880,880,631,631,0,0,249,0
Liam Eichenberg,41851,C,MIA,17,100.0,2,17,45.2,43.2,49.1,3,16,503,100.0,100.0,97.1,7,24,5,876,653,77,0,876,526,526,146,0,350,0
Garrett Bradbury,46013,C,MIN,14,100.0,1,18,60.9,56.8,65.5,5,14,543,100.0,100.0,97.7,5,22,3,874,874,0,0,874,578,578,0,0,296,0
Peter Skoronski,129737,G,TEN,14,100.0,0,31,61.6,63.5,58.6,7,20,483,100.0,100.0,96.2,1,32,5,863,0,862,0,863,521,521,0,0,342,0
Joe Tippmann,101568,C,NYJ,14,100.0,3,22,61.0,52.7,67.4,2,15,549,100.0,100.0,97.9,8,20,3,852,653,0,0,852,578,578,199,0,274,0
Aaron Stinnie,28653,G,TB,14,100.0,0,30,56.5,53.7,58.9,2,27,501,100.0,100.0,96.5,4,32,3,851,0,850,0,851,535,535,0,0,316,1
Mike Onwenu,27357,T,NE,15,100.0,0,19,71.5,68.0,72.2,2,18,489,100.0,100.0,97.3,4,23,3,850,0,0,0,850,505,505,194,656,345,0
Kaleb McGary,46912,T,ATL,14,99.9,1,2,75.5,69.5,76.5,4,9,455,99.8,99.8,97.7,3,17,4,846,0,0,0,847,478,479,1,842,368,4
Ronnie Stanley,10640,T,BLT,15,100.0,0,3,68.1,75.9,63.0,5,32,472,100.0,100.0,95.0,10,42,5,834,0,0,816,834,500,500,0,0,334,17
Charles Cross,98401,T,SEA,14,100.0,1,29,67.6,69.7,58.3,5,31,517,100.0,100.0,95.4,5,42,6,832,0,0,830,832,554,554,0,0,278,2
Broderick Jones,124025,T,PIT,15,100.0,0,25,57.3,47.6,61.2,5,24,419,100.0,100.0,95.3,2,34,5,832,0,0,122,832,450,450,0,701,382,9
Andrus Peat,9446,T,NO,14,100.0,1,20,60.2,54.5,62.1,8,20,459,100.0,100.0,96.5,6,30,2,809,0,89,715,809,476,476,0,0,333,5
Cody Whitehair,10690,G,CHI,14,100.0,0,6,45.0,55.0,42.4,4,15,438,100.0,100.0,97.1,2,22,3,787,87,666,0,787,454,454,34,0,333,0
Ryan Ramczyk,11787,T,NO,12,100.0,1,20,73.5,73.6,67.3,2,19,442,100.0,100.0,96.7,4,25,4,785,0,0,0,785,458,458,0,784,327,1
Michael Deiter,38554,C,HST,14,100.0,0,13,56.3,59.4,55.2,2,20,474,100.0,100.0,97.0,5,25,3,781,766,14,0,781,506,506,0,1,275,0
Dillon Radunz,30551,T,TEN,13,100.0,0,31,67.2,59.7,78.7,5,26,427,100.0,100.0,95.2,11,36,5,774,0,166,85,774,455,455,19,504,319,0
Sidy Sow,59675,G,NE,13,100.0,0,19,64.4,46.3,71.3,4,18,470,100.0,100.0,96.6,2,27,5,772,0,0,8,772,486,486,764,0,286,0
Daniel Brunskill,34807,G,TEN,14,100.0,0,31,67.1,67.7,62.5,5,19,414,100.0,100.0,96.6,1,26,2,768,0,0,0,768,449,449,768,0,319,0
Justin Pugh,7800,G,NYG,12,100.0,1,21,41.6,37.8,47.3,2,27,446,100.0,100.0,95.0,5,37,8,763,0,527,236,763,473,473,0,0,290,0
John Michael Schmitz Jr.,55238,C,NYG,13,100.0,1,21,41.4,26.9,51.3,2,23,456,100.0,100.0,96.2,4,30,5,755,755,0,0,755,484,484,0,0,271,0
Ezra Cleveland,41973,G,JAX,13,100.0,0,15,59.5,57.4,60.4,4,21,492,100.0,100.0,96.8,3,28,3,749,0,723,24,749,526,526,0,0,223,2
Dalton Risner,47008,G,MIN,12,100.0,1,18,57.1,67.4,50.0,11,19,457,100.0,100.0,96.7,3,30,0,745,0,745,0,745,485,485,0,0,260,0
Teven Jenkins,41534,G,CHI,12,100.0,0,6,72.6,68.6,71.7,3,11,378,100.0,100.0,97.4,4,17,3,731,0,455,0,731,397,397,276,0,334,0
Braxton Jones,60092,T,CHI,11,100.0,2,6,68.8,70.8,68.2,2,28,401,100.0,100.0,95.8,9,32,2,724,0,0,715,724,421,421,0,0,303,9
Cam Jurgens,84014,G,PHI,12,100.0,1,24,61.4,51.6,64.8,2,22,405,100.0,100.0,96.8,3,25,1,713,6,0,0,713,427,427,707,0,286,0
Dawand Jones,101550,T,CLV,11,100.0,0,8,64.7,73.0,53.5,3,15,391,100.0,100.0,96.9,2,21,3,712,0,0,0,712,419,419,1,710,293,1
Geron Christian,46375,T,CLV,11,100.0,0,8,45.6,55.0,37.2,6,28,430,100.0,100.0,94.9,5,39,5,708,0,0,705,708,453,453,0,0,255,3
Kolton Miller,47013,T,LV,13,100.0,0,23,80.2,79.3,73.3,2,10,405,100.0,100.0,97.5,1,16,4,705,0,0,703,705,428,428,0,0,277,1
Will Clapp,39386,C,LAC,14,100.0,0,27,56.7,55.1,56.9,6,17,437,100.0,100.0,97.1,1,24,1,702,699,0,0,702,464,464,0,0,238,1
Blake Freeland,102844,T,IND,14,100.0,1,14,44.2,42.6,47.6,4,37,395,100.0,100.0,93.8,7,45,4,701,0,0,131,701,426,426,0,568,275,2
Nate Davis,46808,G,CHI,11,100.0,5,6,52.9,47.9,55.3,7,21,364,100.0,100.0,95.9,6,29,1,663,0,0,0,663,384,384,663,0,279,0
Anthony Bradford,99103,G,SEA,12,100.0,1,29,51.7,38.9,58.5,5,22,394,100.0,100.0,96.3,4,28,1,659,0,0,0,659,419,419,659,0,240,0
Walker Little,52287,T,JAX,12,100.0,0,15,58.8,62.6,53.8,3,21,415,100.0,100.0,96.6,7,26,2,659,0,132,521,659,439,439,0,0,220,6
Saahdiq Charles,59820,G,WAS,11,100.0,0,32,55.5,53.9,55.4,3,30,425,100.0,100.0,95.2,3,37,4,643,0,643,0,643,455,455,0,0,188,0
Nick Gates,29476,C,WAS,12,100.0,0,32,66.1,61.4,70.9,6,10,424,100.0,100.0,96.9,4,21,5,641,641,0,0,641,455,455,0,0,186,0
Jon Feliciano,9561,G,SF,13,100.0,0,28,79.8,63.5,85.6,3,18,339,100.0,100.0,96.6,2,22,1,629,26,208,0,629,350,350,395,0,279,0
James Hudson III,59854,T,CLV,16,99.8,2,8,44.7,48.4,50.7,8,23,348,99.7,99.7,94.1,9,36,5,621,0,0,35,622,369,370,0,558,252,28
Lester Cotton,46085,G,MIA,11,100.0,1,17,46.4,57.2,45.4,3,14,347,100.0,100.0,96.7,5,20,3,616,0,472,0,616,362,362,144,0,254,0
Kendall Lamm,10017,T,MIA,13,100.0,0,17,64.3,67.1,55.3,1,15,343,100.0,100.0,96.5,0,20,4,613,0,0,520,613,357,357,0,93,256,0
Robert Hunt,46139,G,MIA,11,100.0,1,17,76.4,74.4,74.7,1,3,360,100.0,100.0,99.2,2,5,1,608,0,0,0,608,376,376,608,0,232,0
Patrick Mekari,46219,T,BLT,18,100.0,0,3,71.0,63.1,72.1,3,12,302,100.0,100.0,95.9,2,20,5,593,9,0,369,593,323,323,0,187,270,27
Terron Armstead,7856,T,MIA,11,100.0,0,17,79.3,79.5,72.6,0,6,348,100.0,100.0,98.9,3,7,1,585,0,0,585,585,364,364,0,0,221,0
Trent Brown,9677,T,NE,11,100.0,1,19,80.2,72.8,80.7,6,8,334,100.0,100.0,97.0,2,17,3,579,0,0,579,579,346,346,0,0,233,0
Andrew Thomas,59701,T,NYG,10,100.0,1,21,76.1,80.2,64.1,1,12,359,100.0,100.0,97.1,2,17,4,576,0,0,576,576,376,376,0,0,200,0
