player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Johnathan Joseph,2969,CB,HST,15,5,0,58.8,1,1,13,0,0,64.2,67.2,59.5,59.1,82.5,73.9,0,0,0,0,36,9.4,6,9,5,86.3,50,0,0,41,658,479,737,0,0,0,0,0,0,737,1,257,38,10,53,0,85,0,2,558,180,11.2
D'Qwell Jackson,2979,LB,IND,12,13,1,70.0,1,0,14,2,0,49.0,49.4,59.2,46.9,57.7,52.8,1,1,0,0,40,15.9,13,2,2,110.4,21,1,0,640,2,376,708,9,0,1,8,0,2,699,57,275,54,23,56,3,30,3,1,280,196,13.3
Roman Harper,2988,S,NO,12,2,0,80.0,0,0,20,0,0,55.4,50.2,0.0,43.6,58.1,52.1,1,4,0,0,24,17.2,5,1,3,108.3,12,0,0,112,10,174,300,47,0,0,47,0,86,253,28,98,45,6,22,0,15,5,0,150,78,12.5
Devin Hester,3002,WR,SEA,1,0,0,,0,0,29,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Darryl Tapp,3008,ED,NO,15,2,0,,0,0,20,1,0,61.8,74.8,87.7,67.1,70.8,78.5,9,10,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,2,291,290,0,7,213,70,0,1,154,135,0,16,17,1,0,20,0,0,0,
Frostee Rucker,3036,DI,ARZ,13,3,1,,1,1,1,0,0,62.8,56.3,64.8,57.3,55.0,45.7,1,5,0,0,,14.3,2,0,1,0.0,0,0,0,0,0,1,304,304,17,243,21,23,0,0,167,136,0,7,9,3,0,6,0,0,0,
Will Blackmon,3060,S,WAS,14,6,0,68.2,0,1,32,0,0,76.5,76.9,86.6,58.9,68.4,64.2,0,2,0,1,32,14.6,6,3,0,86.4,15,1,0,60,10,357,570,11,0,0,11,0,450,559,9,204,39,7,29,0,22,3,1,165,85,11.0
Stephen Tulloch,3061,LB,PHI,12,0,0,80.0,0,0,24,0,0,54.9,60.5,77.2,57.8,67.0,41.0,0,0,0,0,19,20.0,1,0,0,100.0,4,0,0,69,0,34,70,1,0,1,0,0,0,69,2,34,0,2,4,0,5,0,0,40,32,10.0
Domata Peko Sr.,3068,DI,CIN,16,10,4,,0,0,7,1,0,60.9,54.6,65.9,55.1,55.3,42.4,2,5,0,0,,15.4,6,0,2,0.0,0,0,0,0,0,2,593,593,374,211,1,7,0,0,304,287,0,18,23,3,0,7,0,0,0,
Elvis Dumervil,3071,ED,BLT,8,1,0,,0,2,3,1,0,52.7,76.5,85.4,72.2,68.6,55.0,5,17,0,0,,27.3,3,0,0,0.0,0,3,0,4,0,0,272,268,0,0,268,0,0,4,211,61,0,7,7,0,0,25,0,0,0,
Kyle Williams,3079,DI,BUF,15,11,0,100.0,0,0,4,0,0,44.4,73.3,69.8,60.3,82.3,28.8,8,25,0,0,18,16.7,10,0,2,118.8,1,6,0,25,0,7,794,769,101,443,87,138,0,25,459,328,0,31,39,7,1,39,0,18,10,18.0
Rob Ninkovich,3080,ED,NE,15,12,1,76.2,0,1,19,1,0,58.8,61.3,89.6,55.9,63.9,28.9,3,18,0,0,22,27.9,12,2,0,108.6,16,5,0,18,1,120,566,532,0,1,521,10,0,34,245,201,14,16,19,0,21,26,1,137,84,8.6
Kedric Golston,3141,DI,WAS,2,1,0,,0,0,32,0,0,60.0,61.0,77.9,56.2,63.0,69.7,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,30,30,24,6,0,0,0,0,8,21,0,1,2,0,0,1,0,0,0,
Antoine Bethea,3152,S,SF,16,14,0,81.4,0,1,28,1,0,54.1,59.4,67.4,50.5,69.7,81.9,1,2,0,1,78,6.7,8,1,1,140.1,35,0,0,306,16,592,1125,24,0,0,24,0,651,1101,17,516,128,31,98,2,43,3,4,559,225,16.0
Tom Johnson,3378,DI,MIN,14,6,0,,0,0,18,0,0,80.9,64.2,43.1,66.0,57.5,36.5,13,20,0,1,,14.3,3,0,3,0.0,0,2,0,2,0,0,476,474,43,416,1,14,0,2,361,115,0,10,12,3,0,35,0,0,0,
Tony McDaniel,3423,DI,SEA,17,10,3,,1,0,29,1,0,73.4,65.4,61.1,53.6,70.2,71.2,1,8,0,0,,5.0,2,0,2,0.0,0,0,0,1,1,1,501,498,261,208,7,22,0,3,266,234,0,23,28,4,0,9,0,0,0,
Tramon Williams,3558,CB,CLV,12,7,0,70.0,1,0,8,0,0,63.7,65.8,53.8,48.2,75.7,50.4,1,0,0,1,42,17.0,8,4,3,106.3,35,0,0,68,92,374,625,3,0,0,3,0,106,622,7,244,356,12,32,1,50,1,3,411,192,11.7
Brent Grimes,3589,CB,TB,16,5,0,54.9,2,1,30,0,0,87.4,88.6,87.2,60.0,83.4,86.7,0,1,1,4,40,4.8,3,14,4,75.8,50,0,0,87,873,608,998,1,0,0,1,0,0,997,1,389,37,12,54,0,91,1,5,610,160,12.2
Darrelle Revis,3630,CB,NYJ,15,6,0,66.7,1,0,22,0,0,62.3,63.8,65.5,,69.0,46.7,0,0,0,1,84,15.2,10,4,4,104.2,48,0,0,76,758,545,922,8,0,0,8,0,0,914,0,377,80,12,50,1,72,0,3,664,216,13.8
Lawrence Timmons,3631,LB,PIT,19,34,0,80.0,0,1,25,0,0,64.8,59.2,19.3,61.6,54.5,65.4,8,12,0,2,32,10.8,17,2,4,96.8,72,5,0,1000,5,600,1145,80,0,0,80,0,1,1065,157,388,58,56,107,5,90,25,2,691,348,9.6
Leon Hall,3634,CB,NYG,13,3,0,78.4,0,1,21,0,0,65.4,65.6,84.7,63.1,58.6,59.4,1,1,0,1,55,20.0,7,1,0,99.0,29,2,0,75,11,323,455,21,0,0,21,0,153,434,19,113,195,9,25,0,37,4,1,307,208,10.6
Michael Griffin,3635,S,CAR,11,3,0,83.3,0,0,5,0,0,52.0,51.2,80.3,54.9,54.4,49.6,0,1,0,0,40,12.8,5,0,0,158.3,5,0,0,117,5,145,284,21,0,0,21,0,116,263,4,135,25,11,31,1,6,1,1,82,73,16.4
Reggie Nelson,3637,S,OAK,17,9,0,58.3,0,0,23,2,0,69.3,71.7,89.4,64.6,73.8,69.9,1,2,0,5,48,12.2,9,5,0,73.6,14,0,0,237,12,657,1121,22,0,0,22,0,782,1099,14,450,68,8,56,0,24,3,2,200,71,14.3
Alan Branch,3649,DI,NE,19,16,2,,0,1,19,1,0,55.9,78.7,70.7,60.5,85.4,57.9,1,22,0,0,,9.1,6,0,2,0.0,0,2,0,1,0,0,760,758,326,326,18,88,0,2,432,328,0,39,44,8,0,25,0,0,0,
Paul Posluszny,3650,LB,JAX,16,23,0,74.1,0,0,15,0,0,82.6,82.0,88.2,69.9,70.6,68.9,1,14,0,1,44,10.4,14,2,0,91.4,43,2,0,956,2,558,1057,6,0,0,6,0,7,1051,86,413,86,57,97,7,58,17,1,403,244,9.4
Eric Weddle,3653,S,BLT,16,22,0,59.1,0,1,3,0,0,88.7,90.0,71.8,72.8,89.7,90.8,0,6,0,4,79,3.2,3,5,2,83.9,13,1,0,364,11,634,1031,76,0,0,76,0,446,955,22,375,134,29,70,2,22,7,2,221,89,17.0
David Harris,3663,LB,NYJ,15,14,0,78.3,0,0,22,0,0,69.3,65.0,86.6,45.2,64.4,84.2,1,11,0,0,32,6.5,6,1,0,115.1,36,1,0,809,3,417,900,38,0,0,38,0,1,862,115,368,48,39,73,6,46,13,3,295,184,8.2
Justin Durant,3664,LB,DAL,14,12,1,81.5,0,0,9,0,0,55.5,54.6,0.0,77.1,59.7,80.0,1,3,0,0,38,2.7,1,1,4,109.7,22,1,0,275,2,208,298,5,0,0,5,0,2,293,16,74,14,12,24,1,27,5,0,279,172,12.7
Charles Johnson,3699,ED,CAR,13,6,2,100.0,0,2,5,0,0,64.7,78.0,56.3,70.3,78.7,66.0,9,31,0,0,12,11.5,3,0,3,129.2,4,4,0,3,0,31,542,539,0,1,524,14,0,3,330,181,0,19,17,2,4,44,1,22,14,5.5
Brandon Mebane,3701,DI,SD,10,0,0,,0,0,27,0,0,69.1,86.2,86.8,74.7,77.9,63.9,2,12,0,1,,10.5,2,0,0,0.0,0,2,0,1,0,0,340,339,233,106,0,0,0,1,171,169,0,12,17,3,0,16,0,0,0,
Brian Robison,3718,ED,MIN,16,5,1,80.0,0,3,18,0,0,57.0,58.8,85.3,66.5,45.2,29.2,6,35,0,0,15,28.6,8,0,1,84.2,4,8,0,187,0,23,838,651,0,16,613,22,0,187,508,307,0,20,15,3,5,49,0,21,19,5.3
Paul Soliai,3724,DI,CAR,10,0,0,,0,0,5,1,0,,51.7,45.7,65.7,46.4,71.6,1,5,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,152,152,68,80,0,4,0,0,86,66,0,6,6,1,0,6,0,0,0,
Dashon Goldson,3742,S,ATL,2,0,0,100.0,0,0,2,0,0,47.2,43.5,69.7,,60.0,22.9,0,0,0,0,14,100.0,1,0,0,118.8,1,0,0,2,0,3,5,2,0,0,2,0,0,3,0,2,1,0,0,0,1,0,0,14,10,14.0
Corey Graham,3784,S,BUF,16,13,0,60.6,0,0,4,1,0,67.9,69.8,90.2,59.4,69.9,56.4,0,3,0,1,25,17.4,16,6,0,98.0,20,1,0,227,19,569,1053,31,0,0,31,0,655,1022,30,454,120,20,63,1,33,4,3,220,133,11.0
William Gay,3786,CB,PIT,19,12,0,68.7,1,1,25,0,0,79.2,80.0,67.5,74.8,72.3,57.1,0,5,0,1,53,16.2,12,4,3,100.0,57,1,0,64,210,651,971,50,0,0,50,0,9,921,40,280,638,19,50,2,83,6,5,511,231,9.0
Eric Weems,4097,WR,ATL,1,0,0,,0,0,2,0,0,,44.0,60.0,,45.2,24.8,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
James Ihedigbo,4147,S,BUF,4,1,0,33.3,0,0,4,0,0,58.7,52.9,80.9,51.3,51.0,45.1,0,0,0,0,17,21.4,3,1,0,53.5,1,0,0,43,2,46,146,47,0,0,47,0,51,99,9,91,3,3,10,1,3,0,0,17,3,17.0
Chris Long,4316,ED,NE,19,6,2,91.7,0,1,19,1,0,45.2,63.7,67.8,63.0,68.1,46.1,7,53,0,0,18,21.1,8,0,2,103.1,11,5,0,3,0,50,741,736,2,93,563,78,0,5,482,209,2,17,24,2,12,65,0,105,69,9.5
Glenn Dorsey,4319,DI,SF,12,7,0,,1,0,28,0,0,50.1,44.4,53.7,49.4,48.9,33.0,1,5,0,0,,13.8,4,0,2,0.0,0,1,0,0,0,1,402,402,320,80,0,2,0,0,170,231,0,12,18,2,0,7,0,0,0,
Leodis McKelvin,4325,CB,PHI,13,5,0,57.1,0,0,24,0,0,61.6,62.2,85.5,,60.3,41.8,0,0,1,2,80,16.0,8,11,1,113.0,44,0,0,34,532,373,586,0,0,0,0,0,0,586,0,213,20,6,37,0,77,0,7,809,274,18.4
Dominique Rodgers-Cromartie,4330,CB,NYG,16,0,0,55.2,1,1,21,0,0,90.6,90.2,86.7,56.1,70.2,62.3,0,6,0,6,67,14.0,7,12,2,56.0,48,1,0,48,364,509,736,12,0,0,12,0,3,724,25,202,309,16,43,1,87,7,2,606,312,12.6
Aqib Talib,4334,CB,DEN,13,7,0,53.0,2,0,10,0,0,89.8,88.9,39.7,60.0,80.1,74.2,0,1,1,3,26,8.3,4,10,6,49.5,35,0,0,79,683,514,870,2,0,0,2,0,27,868,1,355,79,12,37,1,66,1,0,351,126,10.0
Brandon Flowers,4349,CB,SD,6,1,0,60.9,1,0,27,0,0,65.6,71.3,82.5,91.2,79.9,80.8,0,5,1,1,48,3.7,1,4,1,82.2,28,0,0,31,82,240,352,6,0,0,6,0,0,346,6,106,233,9,25,5,46,5,1,344,187,12.3
Tracy Porter,4354,CB,CHI,16,1,0,63.9,0,1,6,0,0,46.0,49.4,87.9,57.3,64.1,29.7,0,0,0,2,57,20.7,12,5,5,99.4,53,0,0,58,866,574,944,3,0,0,3,0,2,941,2,368,15,7,45,0,83,0,4,759,250,14.3
Calais Campbell,4364,DI,ARZ,16,9,5,100.0,0,1,1,3,1,60.2,91.2,70.3,89.2,89.7,68.6,15,32,0,1,9,6.3,3,0,2,64.6,1,9,1,12,0,1,831,819,112,593,15,99,0,12,518,312,0,34,36,6,1,56,0,9,7,9.0
Jason Jones,4368,ED,MIA,14,5,1,80.0,1,0,17,1,0,66.7,50.8,30.0,56.6,48.6,83.1,9,10,0,0,25,3.0,1,0,5,91.7,4,4,0,19,0,29,516,497,4,108,339,46,0,19,300,187,0,24,27,1,5,23,0,30,30,7.5
Kendall Langford,4380,DI,IND,7,1,2,,0,0,14,1,0,58.6,44.1,85.7,51.6,40.5,42.3,1,7,0,0,,18.2,2,0,0,0.0,0,0,0,6,0,3,300,293,13,84,92,104,0,7,199,98,1,8,8,1,0,8,0,0,0,
Pat Sims,4391,DI,CIN,16,12,0,,0,0,7,0,0,56.9,56.2,37.7,64.6,55.8,77.5,3,8,0,0,,5.6,2,0,3,0.0,0,1,0,0,0,0,409,409,93,315,0,1,0,0,205,204,0,17,22,4,0,12,0,0,0,
Cliff Avril,4406,ED,SEA,18,7,2,50.0,0,5,29,0,0,44.7,66.3,56.3,75.3,54.5,30.0,16,48,0,0,53,26.5,9,0,6,95.8,1,15,0,13,0,22,926,913,0,2,900,11,0,13,554,350,0,31,18,2,2,79,0,53,45,53.0
Philip Wheeler,4407,LB,ATL,19,7,0,80.0,0,0,2,0,0,59.8,59.3,43.6,50.4,67.3,40.1,2,2,0,0,26,19.4,7,0,2,101.9,12,0,0,60,3,125,367,235,0,0,235,0,9,132,72,170,59,14,22,4,15,4,0,127,79,10.6
Tyvon Branch,4414,CB,ARZ,6,2,0,63.0,1,0,1,0,0,69.1,69.5,83.2,54.6,69.0,71.1,1,3,0,0,71,10.3,3,2,1,91.1,17,0,0,11,15,169,270,21,0,0,21,0,3,249,11,90,220,6,24,0,27,4,0,237,111,13.9
William Hayes,4417,ED,LA,14,6,1,,0,0,26,0,0,67.1,79.6,78.0,67.7,79.6,70.8,7,27,0,0,,7.7,3,0,1,0.0,0,5,0,8,0,2,514,506,4,9,410,83,0,8,324,188,0,27,30,6,0,39,0,0,0,
Dwight Lowery,4427,S,SD,16,3,0,65.1,0,1,27,1,1,73.1,67.9,68.2,50.5,54.3,64.8,0,0,0,1,45,12.9,8,7,2,89.6,28,0,0,326,34,626,1003,44,0,0,44,0,395,959,14,363,204,10,51,2,43,0,1,363,153,13.0
Quintin Demps,4431,S,HST,14,8,0,60.9,0,1,13,0,0,83.1,86.1,89.8,64.2,82.9,73.5,1,1,0,6,52,9.1,5,2,1,67.2,14,0,0,163,9,437,709,36,0,0,36,0,453,673,7,265,48,14,42,2,23,2,2,138,35,9.9
Brandon Carr,4454,CB,DAL,17,5,0,60.6,1,0,9,0,0,63.7,64.0,90.3,55.7,58.2,56.3,1,0,0,1,61,12.9,9,6,3,101.0,60,0,0,17,1004,749,1077,17,0,0,17,0,2,1060,2,326,37,10,56,1,99,1,5,850,255,14.2
Orlando Scandrick,4457,CB,DAL,13,1,1,71.2,1,3,9,0,0,69.9,67.9,14.0,55.5,70.8,63.9,0,2,0,1,45,12.0,6,4,5,95.3,47,3,0,32,130,458,704,48,0,0,48,0,7,656,39,207,487,13,43,1,66,5,2,477,189,10.1
Letroy Guion,4466,DI,GB,18,11,1,,1,0,12,0,0,55.7,61.1,22.5,50.2,74.9,68.8,0,4,0,0,,8.6,3,0,6,0.0,0,0,0,3,0,3,524,521,240,271,1,9,0,3,283,238,0,17,21,6,0,4,0,0,0,
Matthew Slater,4467,WR,NE,1,0,0,,0,0,19,0,0,,60.0,60.5,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Erik Walden,4481,ED,IND,16,3,0,90.0,0,3,14,0,0,48.6,51.9,67.4,59.6,48.7,47.4,7,14,0,0,32,13.9,5,0,3,152.1,9,11,0,56,3,110,759,667,0,0,667,0,0,92,358,291,32,26,28,3,10,32,1,125,86,13.9
Ahtyba Rubin,4504,DI,SEA,18,6,0,100.0,0,3,29,0,0,60.3,61.2,88.3,55.7,61.2,70.2,2,13,0,0,6,2.9,1,0,0,91.7,1,2,0,7,0,3,675,668,44,615,1,8,0,7,336,336,0,21,27,3,1,17,0,6,2,6.0
Wesley Woodyard,4583,LB,TEN,16,10,1,67.7,0,0,31,0,0,63.4,74.2,54.3,71.6,78.6,58.7,3,13,0,1,37,13.6,9,2,3,76.8,21,2,0,542,7,291,614,30,0,0,30,0,5,584,68,255,30,24,47,7,31,18,0,236,176,11.2
Leger Douzable,4654,DI,BUF,16,9,1,33.3,0,0,4,0,0,65.0,60.6,73.7,54.9,60.9,68.6,5,7,0,0,10,4.4,2,0,1,43.8,1,2,0,10,0,8,481,470,57,240,96,77,0,11,241,232,0,24,34,4,3,14,0,10,6,10.0
Erin Henderson,4656,LB,NYJ,5,6,0,80.0,0,0,22,0,0,48.4,42.3,82.2,50.2,46.8,67.6,1,2,0,0,16,9.1,2,0,0,97.9,8,0,0,156,2,68,168,7,0,0,7,0,0,161,26,74,2,4,14,1,10,3,0,75,62,9.4
Wallace Gilberry,4763,ED,CIN,9,3,0,,0,0,7,0,0,60.9,53.8,86.3,56.7,46.4,64.1,3,13,0,0,,7.7,1,0,0,0.0,0,3,0,1,0,1,266,264,8,97,131,28,0,2,202,63,1,8,9,1,0,19,0,0,0,
Jerrell Freeman,4888,LB,CHI,12,16,0,76.3,1,0,6,0,0,90.8,90.9,87.1,61.5,81.6,90.7,2,5,0,0,32,3.4,4,4,3,89.8,45,0,0,688,6,454,806,7,0,0,6,1,4,799,35,317,101,59,97,7,59,7,0,342,201,7.6
Cameron Wake,4907,ED,MIA,17,6,1,33.3,0,5,17,0,0,67.1,87.0,51.0,90.1,56.5,61.8,11,43,0,1,16,16.7,4,1,4,2.8,2,13,0,0,0,20,626,626,0,4,604,18,0,0,424,182,0,23,14,0,6,67,0,18,11,9.0
