player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
William Gholston,7908,DI,TB,17,18,0,,0,0,30,1,0,66.0,57.6,71.6,58.6,54.2,66.9,4,6,0,0,,3.9,2,0,1,0.0,0,0,0,0,0,2,484,484,5,275,56,148,0,0,222,260,0,22,31,4,0,10,0,0,0,
Oday Aboushi,7923,G,LA,1,0,0,,1,0,26,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Steven Means,7929,ED,BLT,2,0,0,,0,0,3,0,0,60.0,75.7,75.6,65.1,73.2,72.4,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,29,29,0,0,28,1,0,0,18,10,0,0,1,0,0,1,0,0,0,
A.J. Klein,7930,LB,BUF,4,3,0,100.0,0,0,4,0,0,47.1,47.7,77.8,60.7,54.2,49.7,0,1,0,0,22,20.0,3,0,0,101.9,9,0,0,97,0,52,104,4,0,0,4,0,0,100,7,45,3,6,9,2,9,1,0,76,72,8.4
Micah Hyde,7941,S,BUF,2,2,0,100.0,0,0,4,0,0,69.1,68.4,81.7,59.1,52.5,63.0,0,0,0,0,19,12.5,1,0,0,102.8,3,0,0,18,1,70,101,1,0,0,1,0,68,100,1,30,13,2,5,0,3,0,0,26,8,8.7
Jordan Poyer,8000,S,BUF,12,15,0,72.7,0,1,4,0,0,76.2,75.4,85.2,59.4,68.2,59.8,0,0,0,4,67,12.9,9,3,0,89.8,16,0,0,203,6,472,754,26,0,0,26,0,423,728,17,265,96,14,46,4,22,0,3,143,76,8.9
Nick Williams,8006,DI,NYG,8,8,2,,0,0,21,0,0,60.0,59.9,83.7,52.7,63.2,76.8,1,6,0,0,,5.0,1,0,0,0.0,0,0,0,1,0,1,227,226,7,113,29,77,0,1,122,104,0,6,11,0,0,7,0,0,0,
Tony Jefferson,8361,S,NYG,9,3,0,92.3,0,0,21,0,0,77.0,65.3,80.6,44.4,35.4,64.5,0,2,0,0,14,9.5,2,1,0,87.5,12,0,0,107,6,109,164,22,0,0,22,0,14,142,35,20,15,8,16,0,13,2,0,65,39,5.4
Brandon Copeland,8378,ED,BLT,3,3,0,,0,0,3,0,0,61.7,53.7,78.6,53.4,55.7,75.2,0,2,0,0,,0.0,0,0,0,0.0,0,1,0,0,1,2,52,51,0,0,51,0,0,1,33,17,0,2,1,0,0,3,0,0,0,
Chris Banjo,8419,S,ARZ,11,2,0,100.0,0,0,1,1,1,59.7,67.7,77.1,58.7,76.7,85.5,0,0,0,0,7,0.0,0,0,0,95.8,1,0,0,19,4,32,79,1,0,0,1,0,48,78,1,46,5,2,5,0,1,0,0,7,1,7.0
Nickell Robey-Coleman,8483,CB,LV,1,0,0,,0,0,23,0,0,67.8,64.2,72.8,52.4,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,8,14,0,0,0,0,0,0,14,3,3,13,0,0,0,0,0,0,0,0,
Mike Purcell,8530,DI,DEN,17,16,0,,0,0,10,1,0,55.4,67.7,74.3,58.6,69.9,30.0,2,7,0,0,,14.3,8,0,1,0.0,0,1,1,0,0,0,529,528,303,181,1,43,0,1,255,274,0,22,32,0,0,10,0,0,0,
Jadeveon Clowney,8636,ED,CLV,12,5,3,100.0,0,1,8,1,0,61.7,75.8,64.5,70.0,74.3,74.7,2,24,0,0,21,7.4,2,0,2,118.8,1,3,0,3,0,4,494,490,0,4,461,25,0,4,305,185,0,15,20,4,1,29,0,21,27,21.0
Khalil Mack,8640,ED,LAC,17,16,2,100.0,2,2,27,2,0,87.1,71.1,64.5,68.2,61.2,45.6,5,43,0,0,24,19.2,10,0,3,118.3,5,8,0,1,2,43,860,842,0,0,837,5,0,18,474,343,15,25,26,4,5,56,0,62,30,12.4
Anthony Barr,8644,LB,DAL,14,11,0,80.0,0,0,9,2,0,57.1,59.7,58.7,63.9,61.6,64.6,3,4,0,0,33,9.7,6,0,2,115.0,20,1,0,470,10,304,608,90,0,0,90,0,5,518,40,264,33,26,45,1,25,8,1,210,140,10.5
Aaron Donald,8648,DI,LA,11,10,2,,0,1,26,1,0,61.4,90.5,62.4,90.7,75.6,53.9,7,28,0,0,,8.2,4,0,2,0.0,0,5,0,3,0,0,615,612,13,194,63,342,0,3,396,219,0,33,35,6,0,40,0,0,0,
Kyle Fuller,8649,CB,BLT,1,0,0,60.0,0,0,3,0,0,61.0,55.3,79.1,59.1,30.0,53.1,0,0,0,0,12,25.0,1,0,1,71.3,3,0,0,6,54,61,80,4,0,0,4,0,0,76,1,18,16,0,3,0,5,0,0,23,0,7.7
C.J. Mosley,8652,LB,NYJ,17,43,0,65.8,0,0,22,1,0,65.9,69.8,29.5,63.9,73.8,70.2,2,2,0,1,51,8.7,15,6,4,83.0,48,2,0,1046,1,615,1113,28,0,0,28,0,3,1085,37,461,35,51,115,7,73,6,1,477,303,9.9
Jimmie Ward,8665,S,SF,12,13,0,81.4,1,1,28,0,0,69.3,76.1,83.3,62.6,91.8,65.0,2,0,0,3,33,8.5,5,0,1,94.0,57,0,0,58,4,365,509,5,0,0,5,0,2,504,14,130,440,19,41,2,70,2,4,440,257,7.7
Bradley Roby,8666,CB,NO,13,7,0,53.7,0,0,20,2,0,49.6,45.4,54.3,67.8,30.0,29.4,0,3,0,0,60,23.4,11,5,3,79.4,36,0,0,50,264,381,628,2,0,0,2,0,6,626,9,238,306,7,29,1,67,3,1,444,208,12.3
DeMarcus Lawrence,8669,ED,DAL,17,9,3,,1,3,9,2,1,73.3,78.1,70.7,74.6,68.2,45.6,8,41,0,0,,15.7,11,0,2,0.0,0,6,0,30,0,10,696,665,0,16,573,76,0,31,417,269,1,44,50,5,0,55,0,0,0,
Kyle Van Noy,8675,ED,LAC,17,8,1,72.7,0,1,27,2,0,65.2,63.4,65.2,60.6,62.3,67.6,5,22,0,0,37,8.9,4,1,2,121.0,8,5,0,85,2,109,733,626,0,0,626,0,0,107,330,294,20,25,33,5,11,32,1,74,60,9.3
Lamarcus Joyner,8676,S,NYJ,14,16,0,71.4,0,0,22,1,0,53.4,57.0,64.7,82.5,62.1,54.2,2,1,0,3,55,14.5,9,3,3,106.1,20,0,0,122,2,514,872,18,0,0,18,0,639,854,9,349,91,8,37,0,28,3,4,299,72,15.0
Jeremiah Attaochu,8685,ED,LAC,3,0,0,,0,0,27,0,0,,64.9,75.6,62.7,62.2,72.8,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,21,21,0,0,21,0,0,0,5,16,0,1,2,1,0,1,0,0,0,
Christian Kirksey,8706,LB,HST,17,35,0,76.1,0,0,13,1,0,52.5,56.1,88.6,78.1,55.0,62.4,3,10,0,2,30,11.7,16,2,0,97.6,54,4,0,1019,8,546,1139,15,0,0,15,0,17,1124,56,537,80,40,86,5,71,17,2,587,336,10.9
Justin Ellis,8742,DI,NYG,17,8,0,,0,0,21,0,0,57.2,31.3,86.5,46.7,30.3,44.9,0,1,0,0,,13.0,3,0,0,0.0,0,1,0,0,0,1,362,362,149,199,0,14,0,0,174,187,0,8,12,1,0,2,0,0,0,
DaQuan Jones,8747,DI,BUF,16,7,0,,1,0,4,1,0,60.0,72.6,64.7,72.8,64.9,45.6,8,17,0,0,,12.8,5,0,2,0.0,0,5,0,0,0,0,643,643,37,473,2,131,0,0,417,226,0,20,27,2,0,30,0,0,0,
Dontae Johnson,8764,CB,SF,1,0,0,,0,0,28,0,0,68.1,59.6,71.5,53.8,51.5,71.7,0,0,0,0,,,0,0,0,0.0,0,0,0,6,0,8,18,0,0,0,0,0,0,18,2,8,12,0,0,0,0,0,0,0,0,
Kevin Pierre-Louis,8767,LB,HST,2,1,0,20.0,0,0,13,0,0,68.5,45.8,70.7,68.0,29.5,26.3,0,1,0,0,10,40.0,2,1,1,39.6,1,0,0,32,0,19,42,3,0,0,3,0,0,39,2,21,7,0,2,0,5,1,0,10,14,10.0
Brent Urban,8769,DI,BLT,16,6,3,,0,0,3,0,0,54.6,52.8,84.9,55.3,54.5,35.1,0,8,0,0,,20.8,5,0,0,0.0,0,1,0,0,0,3,298,298,0,143,55,100,0,0,148,147,0,9,13,1,0,9,0,0,0,
Devon Kennard,8809,ED,BLT,7,2,0,100.0,0,0,3,0,0,48.3,59.3,81.6,54.1,68.8,48.1,2,2,0,0,13,12.5,1,0,0,112.5,2,0,0,1,0,9,128,127,0,1,123,3,0,1,67,52,0,3,5,1,2,4,0,22,11,11.0
T.J. Carrie,8853,CB,CAR,3,1,0,100.0,0,0,5,0,0,32.1,33.4,77.2,49.0,60.0,79.0,0,1,0,0,23,0.0,0,0,0,158.3,6,0,0,1,0,29,37,5,0,0,5,0,1,32,7,1,30,1,4,0,6,1,1,77,16,12.8
Shelby Harris,8869,DI,SEA,15,14,1,,0,0,29,0,0,58.5,73.2,86.1,60.7,76.9,41.8,3,23,0,0,,12.0,6,0,0,0.0,0,2,0,2,0,0,560,558,8,395,7,148,0,2,343,217,0,23,30,3,0,28,0,0,0,
Terrance Mitchell,8888,CB,TEN,11,3,0,66.0,0,1,31,0,0,62.1,61.2,84.9,,48.4,77.1,0,0,0,1,66,5.1,2,3,2,104.3,31,0,0,22,355,307,397,0,0,0,0,0,0,397,0,90,20,10,34,1,47,0,2,473,150,15.3
Denico Autry,8982,ED,TEN,12,4,3,100.0,1,2,31,0,0,75.3,82.8,64.7,75.0,74.3,41.9,12,34,0,0,20,20.0,5,0,2,108.3,2,8,0,0,0,13,531,530,2,18,346,164,0,1,388,130,0,21,16,1,2,54,0,20,9,10.0
Shaquil Barrett,9000,ED,TB,8,9,0,100.0,0,1,30,0,0,40.0,68.3,69.5,65.1,77.5,52.2,4,15,0,0,21,15.2,5,0,1,97.0,7,3,0,1,0,35,382,374,0,0,372,2,0,8,211,136,7,17,19,3,7,22,0,51,43,7.3
Christian Jones,9020,ED,SEA,2,1,0,,0,0,29,0,0,61.4,64.6,74.5,40.5,74.7,34.9,0,1,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,4,20,20,0,0,20,0,0,0,4,12,0,1,1,0,0,1,0,0,0,
Kerry Hyder Jr.,9045,DI,SF,16,8,2,,0,0,28,1,0,62.6,59.1,86.0,59.4,53.2,55.3,3,10,0,0,,4.8,1,0,0,0.0,0,1,0,0,0,0,357,357,5,180,62,110,0,0,228,129,0,6,12,0,0,14,0,0,0,
Adrian Phillips,9177,S,NE,17,22,0,60.0,0,0,19,0,0,71.6,72.7,85.7,56.3,70.6,82.3,1,2,0,0,25,6.1,4,3,0,96.8,21,0,0,281,22,469,702,57,0,0,57,0,199,645,9,224,143,21,40,3,35,3,2,216,66,10.3
C.J. Goodwin,9243,CB,DAL,1,0,0,,0,0,9,0,0,60.7,70.6,89.4,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
