player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Penei Sewell,81788,T,DET,18,99.9,1,11,89.6,75.4,91.5,5,23,640,99.8,99.8,97.7,6,29,1,1212,0,0,2,1213,664,665,0,1209,548,0
Jawaan Taylor,41665,T,KC,18,100.0,3,16,59.8,70.2,56.8,7,27,719,100.0,100.0,96.7,18,41,7,1209,0,0,0,1209,769,769,0,1205,440,4
Garrett Bradbury,46013,C,MIN,18,100.0,0,18,62.8,50.5,70.5,6,28,676,100.0,100.0,96.9,6,38,4,1191,1191,0,0,1191,730,730,0,0,461,0
Blake Brandel,46282,G,MIN,18,100.0,0,18,55.7,62.1,57.7,7,30,676,100.0,100.0,95.9,11,46,9,1191,0,1191,0,1191,730,730,0,0,461,0
David Edwards,35941,G,BUF,19,100.0,1,4,66.1,64.1,64.8,3,26,633,100.0,100.0,97.6,6,30,1,1180,0,1177,0,1180,686,686,0,3,494,0
Cody Mauch,66637,G,TB,18,100.0,0,30,74.6,77.2,68.4,1,16,680,100.0,100.0,98.5,2,19,2,1178,0,0,0,1178,722,722,1177,0,456,1
Joel Bitonio,8670,G,CLV,17,100.0,0,8,63.9,70.2,59.6,5,24,763,100.0,100.0,97.7,8,32,3,1178,0,1151,27,1178,815,815,0,0,363,0
Ben Bredeson,27305,G,TB,18,100.0,0,30,56.0,59.9,53.2,3,30,680,100.0,100.0,97.1,6,36,3,1173,0,1172,0,1173,722,722,0,0,451,1
Terence Steele,39461,T,DAL,17,100.0,0,9,67.0,57.5,78.9,6,26,687,100.0,100.0,96.4,7,41,9,1168,0,0,0,1168,746,746,0,1168,422,0
Laremy Tunsil,10647,T,HST,19,100.0,2,13,78.1,89.1,74.0,3,16,707,100.0,100.0,98.1,19,23,4,1167,0,0,1167,1167,745,745,0,0,422,0
Tyler Biadasz,41178,C,WAS,18,100.0,1,32,64.2,62.8,62.9,1,21,655,100.0,100.0,98.2,4,23,1,1166,1166,0,0,1166,699,699,0,0,467,0
Dion Dawkins,11818,T,BUF,19,100.0,0,4,72.4,81.2,65.8,5,17,631,100.0,100.0,97.8,15,25,3,1164,0,0,1163,1164,684,684,0,0,480,0
Connor McGovern,41714,C,BUF,19,100.0,0,4,69.5,68.1,69.7,0,27,629,100.0,100.0,97.9,4,27,0,1164,1164,0,0,1164,680,680,0,0,484,0
Tytus Howard,25472,T,HST,18,100.0,1,13,70.2,74.9,61.3,3,32,699,100.0,100.0,96.6,4,41,6,1157,0,345,0,1157,741,741,0,812,416,0
Landon Dickerson,41712,G,PHI,19,100.0,3,24,82.3,71.8,83.5,4,21,541,100.0,100.0,96.8,9,30,5,1157,46,1111,0,1157,575,575,0,0,582,0
Brian O'Neill,46854,T,MIN,18,100.0,0,18,79.3,79.7,74.1,0,22,647,100.0,100.0,97.7,5,26,4,1151,0,0,0,1151,699,699,0,1147,452,4
Graham Glasgow,10729,G,DET,17,100.0,2,11,57.2,49.8,60.1,11,29,608,100.0,100.0,95.9,7,45,5,1149,52,1096,1,1149,632,632,0,0,517,0
Kevin Dotson,46735,G,LA,18,100.0,0,26,77.7,60.2,81.7,6,19,628,100.0,100.0,97.2,3,30,5,1145,0,0,0,1145,668,668,1145,0,477,0
Spencer Brown,42296,T,BUF,18,100.0,3,4,77.9,77.3,83.5,4,16,587,100.0,100.0,98.0,17,22,2,1140,0,0,2,1140,636,636,6,1131,504,1
Aaron Brewer,46014,C,MIA,17,100.0,2,17,73.3,70.2,73.8,1,11,668,100.0,100.0,98.8,9,14,2,1139,1139,0,0,1139,714,714,0,0,425,0
Rasheed Walker,81798,T,GB,18,100.0,1,12,68.6,80.1,53.5,4,30,561,100.0,100.0,96.4,9,37,3,1139,0,1,1138,1139,603,603,0,0,536,0
Ted Karras,10855,C,CIN,17,100.0,1,7,64.1,78.0,54.9,6,15,724,100.0,100.0,98.3,3,23,2,1136,1136,0,0,1136,775,775,0,0,361,0
Zach Tom,55443,T,GB,18,100.0,3,12,85.8,81.0,87.8,2,22,561,100.0,100.0,97.1,7,28,4,1134,0,1,0,1134,603,603,1,1132,531,0
Alex Cappa,66578,G,CIN,17,100.0,1,7,50.5,39.7,54.9,7,36,723,100.0,100.0,95.9,2,51,8,1132,0,0,0,1132,774,774,1132,0,358,0
Patrick Mekari,46219,G,BLT,19,100.0,2,3,59.0,71.6,56.0,0,31,537,100.0,100.0,96.9,14,32,1,1131,6,955,1,1131,577,577,0,169,554,0
Quinn Meinerz,112915,G,DEN,18,100.0,1,10,86.9,81.4,85.2,4,7,672,100.0,100.0,99.0,5,12,1,1131,0,0,0,1131,711,711,1130,0,420,0
Ben Powers,41482,G,DEN,18,100.0,1,10,64.4,66.5,61.4,3,18,676,100.0,100.0,98.0,6,24,3,1130,0,1129,0,1130,715,715,0,0,415,0
Frank Ragnow,39137,C,DET,17,100.0,0,11,86.1,65.8,90.9,7,12,608,100.0,100.0,98.1,7,21,2,1129,1129,0,0,1129,630,630,0,0,499,0
Dan Moore Jr.,60120,T,PIT,18,100.0,1,25,67.2,66.9,60.9,3,26,588,100.0,100.0,95.5,5,41,12,1128,0,0,1127,1128,627,627,0,0,501,1
Lane Johnson,7786,T,PHI,18,100.0,0,24,87.5,88.2,83.8,1,11,506,100.0,100.0,98.8,8,12,0,1123,0,0,4,1123,542,542,0,1117,581,2
Greg Van Roten,7746,G,NYG,17,100.0,0,21,63.4,64.9,62.3,4,24,670,100.0,100.0,96.9,5,35,7,1121,138,0,1,1121,727,727,982,0,394,0
Coleman Shelton,39316,C,CHI,17,100.0,0,6,66.4,68.4,66.7,3,20,679,100.0,100.0,97.9,4,26,3,1121,1121,0,0,1121,743,743,0,0,378,0
Jake Matthews,8641,T,ATL,17,100.0,2,2,79.8,85.4,70.1,4,21,589,100.0,100.0,97.0,8,30,5,1119,0,0,1118,1119,636,636,0,0,483,0
Broderick Jones,124025,T,PIT,18,100.0,2,25,58.7,55.0,64.1,10,24,597,100.0,100.0,95.3,10,45,11,1117,0,0,7,1117,630,630,0,1105,487,5
Andrew Wylie,12333,T,WAS,17,99.8,1,32,61.7,65.7,53.4,3,28,633,99.8,99.7,97.6,6,31,0,1113,0,0,0,1115,671,673,0,1097,442,17
Bradley Bozeman,27934,C,LAC,18,100.0,2,27,61.2,52.1,64.8,5,21,622,100.0,100.0,97.3,4,30,4,1112,1112,0,0,1112,669,669,0,0,443,0
Garett Bolles,11775,T,DEN,18,100.0,4,10,80.2,88.6,72.8,2,19,661,100.0,100.0,98.1,16,23,2,1111,0,0,1103,1111,700,700,0,0,411,7
Graham Barton,122367,C,TB,17,100.0,2,30,55.6,64.0,54.6,2,21,639,100.0,100.0,98.0,13,24,1,1111,1111,0,0,1111,677,677,0,0,434,0
Matthew Bergeron,99658,G,ATL,17,100.0,3,2,70.9,68.5,73.1,9,21,573,100.0,100.0,96.9,12,33,3,1106,0,1105,0,1106,618,618,0,0,488,0
Zion Johnson,99681,G,LAC,18,100.0,0,27,64.4,62.4,63.5,14,16,613,100.0,100.0,96.4,4,37,7,1102,0,1102,0,1102,660,660,0,0,442,0
Chris Lindstrom,46692,G,ATL,17,100.0,0,2,93.5,68.0,94.6,8,22,581,100.0,100.0,97.2,8,31,1,1099,0,0,0,1099,627,627,1099,0,472,0
Mekhi Becton,59818,G,PHI,18,100.0,0,24,72.5,61.9,71.9,3,25,506,100.0,100.0,96.2,5,33,5,1097,0,0,0,1097,541,541,1097,0,556,0
Peter Skoronski,129737,G,TEN,17,100.0,1,31,60.3,76.3,54.3,6,18,616,100.0,100.0,97.4,8,28,4,1095,0,1095,0,1095,661,661,0,0,434,0
Laken Tomlinson,9461,G,SEA,17,100.0,2,29,62.1,65.1,59.7,8,24,670,100.0,100.0,96.7,5,38,6,1094,0,1094,0,1094,724,724,0,0,370,0
JC Latham,146596,T,TEN,17,99.9,0,31,61.8,67.8,57.0,11,29,615,99.8,99.8,95.6,10,47,7,1094,0,0,1087,1095,660,661,0,0,434,6
Charles Cross,98401,T,SEA,17,100.0,2,29,82.5,81.3,77.9,5,36,670,100.0,100.0,96.0,8,47,6,1094,0,0,1092,1094,724,724,0,2,370,0
Quenton Nelson,12954,G,IND,17,100.0,0,14,81.3,79.7,81.7,8,9,568,100.0,100.0,98.0,10,20,3,1083,0,1083,0,1083,608,608,0,0,475,0
Trevor Penning,59963,T,NO,17,100.0,2,20,60.2,51.6,70.1,4,45,620,100.0,100.0,95.2,13,54,5,1081,0,0,0,1081,663,663,0,1080,418,1
Robert Jones,100786,G,MIA,17,100.0,0,17,56.1,54.3,56.3,4,19,630,100.0,100.0,97.4,7,28,5,1080,0,1079,0,1080,676,676,0,0,404,0
Dominick Puni,163815,G,SF,17,100.0,1,28,80.5,68.9,81.5,0,32,618,100.0,100.0,96.9,7,35,3,1078,0,0,0,1078,656,656,1078,0,422,0
Hjalte Froholdt,44959,C,ARZ,17,100.0,1,1,76.1,66.1,78.1,5,14,615,100.0,100.0,98.0,9,22,3,1078,1078,0,0,1078,658,658,0,0,420,0
Kolton Miller,47013,T,LV,17,100.0,2,23,80.6,82.2,71.7,6,25,665,100.0,100.0,96.6,7,38,7,1075,0,0,1074,1075,716,716,0,0,359,1
Elgton Jenkins,46298,G,GB,18,100.0,0,12,65.5,81.6,61.1,2,15,527,100.0,100.0,98.2,10,18,1,1073,72,999,0,1073,564,564,0,2,509,0
Ethan Pocic,11813,C,CLV,16,100.0,0,8,63.6,66.2,63.7,6,19,700,100.0,100.0,97.8,5,28,3,1073,1046,27,0,1073,747,747,0,0,326,0
Cam Robinson,11789,T,MIN,18,100.0,2,18,63.2,67.2,60.0,7,49,647,100.0,100.0,94.4,13,64,8,1073,0,0,1071,1073,685,685,0,0,388,2
Jake Brendel,11117,C,SF,17,100.0,1,28,65.0,55.1,71.6,3,22,618,100.0,100.0,97.8,10,26,1,1072,1072,0,0,1072,656,656,0,0,416,0
Taliese Fuaga,131732,T,NO,17,100.0,0,20,65.7,62.2,69.5,9,24,614,100.0,100.0,96.3,10,39,6,1070,0,0,1070,1070,657,657,0,0,413,0
Evan Brown,38709,G,ARZ,17,100.0,0,1,65.9,73.5,58.7,0,18,602,100.0,100.0,98.2,2,20,2,1070,0,1070,0,1070,644,644,0,0,426,0
Josh Myers,59992,C,GB,17,100.0,0,12,54.2,62.5,50.9,6,24,516,100.0,100.0,96.9,4,31,1,1067,1067,0,0,1067,554,554,0,0,513,0
Joe Tippmann,101568,C,NYJ,17,100.0,0,22,73.4,63.1,77.3,3,15,668,100.0,100.0,97.9,4,23,5,1067,1067,0,0,1067,712,712,0,0,355,0
Joe Alt,147481,T,LAC,17,100.0,0,27,75.9,78.1,69.5,1,17,596,100.0,100.0,97.5,8,24,6,1066,0,0,77,1066,641,641,0,987,425,2
Roger Rosengarten,131912,T,BLT,18,100.0,1,3,66.0,69.2,60.4,1,31,513,100.0,100.0,96.1,6,36,4,1066,0,0,9,1066,548,548,0,1057,518,0
Colton McKivitz,29314,T,SF,17,100.0,0,28,72.2,72.8,68.6,6,28,608,100.0,100.0,96.9,6,36,2,1062,0,0,0,1062,645,645,0,1062,417,0
Tristan Wirfs,64818,T,TB,17,100.0,2,30,82.5,94.1,62.8,1,12,627,100.0,100.0,99.0,9,13,0,1061,0,1,1059,1061,664,664,0,0,397,1
Cooper Beebe,99434,C,DAL,16,100.0,0,9,65.4,60.3,66.1,5,10,636,100.0,100.0,98.3,3,18,3,1059,1059,0,0,1059,692,692,0,0,367,0
Tyler Smith,98385,G,DAL,16,100.0,4,9,75.0,76.0,73.8,4,16,627,100.0,100.0,98.1,9,22,2,1052,0,948,104,1052,682,682,0,0,370,0
Kevin Zeitler,7032,G,DET,16,100.0,0,11,86.8,71.8,87.2,4,9,556,100.0,100.0,97.9,2,18,5,1047,0,0,0,1047,577,577,1047,0,470,0
Kaleb McGary,46912,T,ATL,16,100.0,0,2,73.9,63.8,77.8,10,16,537,100.0,100.0,96.5,3,32,6,1042,0,0,0,1042,576,576,0,1041,466,0
Beaux Limmer,99067,C,LA,17,100.0,1,26,55.5,40.2,65.4,5,20,552,100.0,100.0,97.4,10,27,2,1040,1040,0,0,1040,591,591,0,0,449,0
Liam Eichenberg,41851,G,MIA,17,100.0,1,17,53.1,49.7,58.7,3,24,603,100.0,100.0,97.4,9,29,2,1037,0,0,0,1037,644,644,1036,0,393,0
Sean Rhyan,72009,G,GB,18,100.0,0,12,61.3,65.6,58.7,8,16,508,100.0,100.0,96.9,7,28,4,1027,9,7,1,1027,543,543,1010,0,484,0
Zach Frazier,123419,C,PIT,16,100.0,2,25,77.9,68.6,80.5,2,9,550,100.0,100.0,98.8,5,12,1,1021,1021,0,0,1021,585,585,0,0,436,0
Darnell Wright,98480,T,CHI,16,100.0,2,6,79.3,75.4,82.2,3,21,604,100.0,100.0,97.0,8,30,6,1021,0,0,0,1021,662,662,0,1020,359,1
Mitch Morse,9482,C,JAX,17,100.0,0,15,57.3,61.9,55.0,2,9,600,100.0,100.0,98.6,4,14,3,1021,1021,0,0,1021,634,634,0,0,387,0
John Simpson,41715,G,NYJ,17,100.0,1,22,77.3,72.3,79.2,6,11,640,100.0,100.0,98.2,7,20,3,1020,0,1020,0,1020,682,682,0,0,338,0
Mike Onwenu,27357,G,NE,17,100.0,0,19,65.2,71.9,57.5,6,23,605,100.0,100.0,97.3,5,31,2,1020,0,0,0,1020,658,658,691,329,362,0
Alaric Jackson,40972,T,LA,16,100.0,1,26,78.4,79.2,75.2,4,18,545,100.0,100.0,97.4,8,25,3,1017,0,0,1017,1017,583,583,0,0,434,0
Brandon Scherff,9438,G,JAX,17,100.0,1,15,64.7,74.5,57.3,1,16,591,100.0,100.0,98.6,2,17,0,1013,0,0,0,1013,625,625,1013,0,388,0
Brandon Coleman,123068,T,WAS,19,99.9,3,32,59.8,56.5,62.4,6,25,573,99.8,99.8,95.5,7,41,10,1012,0,0,999,1013,613,614,0,1,399,13
Matt Pryor,46647,G,CHI,15,100.0,2,6,69.9,78.1,65.9,0,17,602,100.0,100.0,97.4,7,24,7,1005,0,49,1,1005,659,659,895,59,346,1
Shaq Mason,9564,G,HST,16,100.0,0,13,60.5,63.6,56.9,6,22,595,100.0,100.0,96.3,4,36,8,999,0,0,0,999,629,629,999,0,370,0
DJ Glaze,129511,T,LV,15,100.0,0,23,66.1,61.9,68.4,10,38,617,100.0,100.0,95.6,8,51,3,998,0,0,0,998,665,665,0,998,333,0
Jordan Mailata,66916,T,PHI,15,100.0,2,24,95.2,91.2,94.7,0,16,467,100.0,100.0,97.9,7,18,2,995,0,0,991,995,497,497,0,0,498,4
Cordell Volson,30614,G,CIN,15,100.0,2,7,59.3,49.4,65.6,10,27,622,100.0,100.0,96.1,8,43,6,984,0,984,0,984,662,662,0,0,322,0
John Michael Schmitz Jr.,55238,C,NYG,15,100.0,0,21,61.4,50.2,67.0,5,17,593,100.0,100.0,97.1,5,28,6,983,983,0,0,983,646,646,0,0,337,0
Robert Hunt,46139,G,CAR,16,100.0,1,5,67.7,57.5,72.0,8,23,587,100.0,100.0,96.5,5,36,5,966,0,0,0,966,623,623,966,0,343,0
Taylor Decker,10650,T,DET,15,99.9,1,11,77.2,78.0,70.3,4,20,516,99.8,99.8,96.1,4,32,8,962,0,0,958,963,536,537,0,0,426,5
Rashawn Slater,59971,T,LAC,16,100.0,3,27,90.9,89.9,82.3,7,16,545,100.0,100.0,97.3,6,26,3,959,0,0,952,959,586,586,0,0,373,7
Jackson Powers-Johnson,146550,G,LV,15,100.0,0,23,63.9,68.3,70.4,3,18,589,100.0,100.0,97.9,14,23,2,956,421,506,0,956,633,633,29,0,323,0
Luke Goedeke,77548,T,TB,14,100.0,1,30,74.2,76.8,75.7,0,14,531,100.0,100.0,98.1,10,17,3,952,0,0,0,952,568,568,1,951,384,0
Juice Scruggs,81800,C,HST,14,100.0,0,13,63.0,62.1,63.7,3,17,551,100.0,100.0,97.3,6,25,5,944,568,250,0,944,586,586,126,0,358,0
Anton Harrison,122929,T,JAX,16,100.0,0,15,64.2,65.9,57.0,4,23,551,100.0,100.0,96.8,4,31,4,943,0,0,9,943,582,582,0,934,361,0
Damien Lewis,81532,G,CAR,16,100.0,3,5,75.5,72.0,76.9,2,16,581,100.0,100.0,97.4,6,24,6,942,0,942,0,942,616,616,0,0,326,0
Mason McCormick,78326,G,PIT,15,100.0,0,25,57.7,63.2,53.7,2,17,497,100.0,100.0,97.7,2,21,2,936,0,82,0,936,523,523,841,0,413,13
Jermaine Eluemunor,11914,T,NYG,15,100.0,3,21,63.2,71.0,56.9,9,16,534,100.0,100.0,96.9,10,29,4,925,0,1,313,925,579,579,0,610,346,1
Alijah Vera-Tucker,57107,G,NYJ,15,100.0,1,22,77.7,74.5,76.3,4,8,582,100.0,100.0,98.3,5,16,4,916,0,0,0,916,619,619,916,0,297,0
Ezra Cleveland,41973,G,JAX,15,100.0,0,15,64.9,67.8,59.7,3,11,527,100.0,100.0,97.9,1,18,4,911,0,911,0,911,558,558,0,0,353,0
Ikem Ekwonu,98286,T,CAR,15,100.0,1,5,71.7,66.2,80.5,5,27,559,100.0,100.0,95.9,12,39,7,909,0,0,907,909,593,593,0,0,316,2
Dillon Radunz,30551,G,TEN,15,100.0,0,31,57.0,63.9,53.6,2,15,508,100.0,100.0,97.1,5,23,6,903,0,0,0,903,547,547,903,0,356,0
Mike McGlinchey,46275,T,DEN,14,100.0,1,10,72.6,72.1,71.0,2,18,537,100.0,100.0,97.6,6,23,3,891,0,0,0,891,563,563,0,890,328,0
Wyatt Teller,46131,G,CLV,13,100.0,1,8,62.6,63.1,61.6,4,21,572,100.0,100.0,97.5,6,27,2,885,0,0,0,885,610,610,885,0,275,0
Dylan Parham,60953,G,LV,15,100.0,0,23,74.3,67.5,75.6,2,29,549,100.0,100.0,96.3,3,36,5,882,0,0,0,882,591,591,882,0,291,0
Isaac Seumalo,10713,G,PIT,14,100.0,1,25,66.3,62.7,69.2,2,24,480,100.0,100.0,96.9,6,28,2,872,0,872,0,872,505,505,0,0,367,0
Demontrey Jacobs,56619,T,NE,15,100.0,1,19,38.4,43.1,41.9,7,33,518,100.0,100.0,94.4,11,49,9,867,0,0,181,867,566,566,0,686,301,0
Paris Johnson Jr.,129749,T,ARZ,14,100.0,1,1,80.8,78.1,73.8,2,17,483,100.0,100.0,97.2,7,23,4,865,0,0,864,865,515,515,0,0,350,1
Luke Wattenberg,41024,C,DEN,14,100.0,3,10,64.3,82.5,57.8,2,5,515,100.0,100.0,98.9,7,9,2,864,864,0,0,864,544,544,0,0,320,0
Bernhard Raimann,77948,T,IND,14,100.0,3,14,85.1,82.0,80.7,2,14,445,100.0,100.0,97.3,6,20,4,856,0,0,856,856,471,471,0,0,385,0
Taylor Moton,11819,T,CAR,14,100.0,1,5,77.2,79.8,66.9,2,11,506,100.0,100.0,98.5,1,14,1,846,0,0,0,846,538,538,0,846,308,0
Jon Runyan,36661,G,NYG,13,100.0,2,21,56.1,62.6,52.3,4,23,500,100.0,100.0,96.9,5,29,2,842,0,841,0,842,541,541,0,0,301,1
Trey Pipkins III,91462,G,LAC,15,100.0,2,27,57.8,49.7,63.7,2,21,482,100.0,100.0,96.4,5,29,6,838,0,0,15,838,521,521,705,117,317,1
Amarius Mims,146719,T,CIN,15,99.9,1,7,57.8,60.8,52.6,5,24,521,99.8,99.8,96.4,4,33,4,834,0,0,0,835,560,561,0,834,274,1
Terron Armstead,7856,T,MIA,15,100.0,0,17,89.4,84.8,83.4,2,11,475,100.0,100.0,98.0,3,16,3,821,0,0,821,821,501,501,0,0,320,0
Jack Conklin,10642,T,CLV,12,100.0,0,8,66.2,67.9,59.6,2,29,517,100.0,100.0,95.6,2,38,7,818,0,0,0,818,552,552,0,817,266,1
Cesar Ruiz,59857,G,NO,13,100.0,0,20,67.6,67.5,64.4,2,10,445,100.0,100.0,98.4,1,13,1,813,0,0,0,813,477,477,813,0,336,0
Rob Havenstein,9490,T,LA,13,100.0,1,26,75.8,68.3,79.6,5,15,415,100.0,100.0,96.9,6,23,3,805,0,0,0,805,442,442,0,805,363,0
Vederian Lowe,59741,T,NE,14,99.9,2,19,54.0,66.9,45.8,5,23,460,99.8,99.8,95.9,13,33,5,802,0,0,803,803,501,502,0,0,301,0
Aaron Banks,59983,G,SF,13,100.0,1,28,65.4,60.5,68.9,4,20,447,100.0,100.0,97.1,5,25,1,775,0,775,0,775,471,471,0,0,304,0
Kelvin Beachum,7229,T,ARZ,15,99.9,0,1,64.1,75.4,54.2,2,10,396,99.7,99.8,97.5,5,16,4,741,0,0,213,742,418,419,0,519,323,10
Teven Jenkins,41534,G,CHI,14,100.0,1,6,75.4,75.8,74.3,1,12,455,100.0,100.0,97.7,4,17,4,738,0,738,0,738,495,495,0,0,243,0
Wanya Morris,98247,T,KC,15,99.9,3,16,53.0,55.4,55.2,7,23,427,99.8,99.8,95.3,11,35,5,731,0,0,676,732,453,454,0,52,278,4
Braden Smith,46794,T,IND,12,99.9,5,14,66.2,67.8,75.6,2,18,402,99.8,99.8,96.5,12,24,4,730,0,0,0,731,431,432,0,729,299,2
Morgan Moses,8701,T,NYJ,14,100.0,2,22,63.3,69.2,60.6,2,12,433,100.0,100.0,97.9,8,16,2,723,0,0,0,723,467,467,0,723,256,0
Steve Avila,77319,G,LA,12,100.0,0,26,66.1,50.6,70.6,7,9,406,100.0,100.0,97.3,2,19,3,720,0,720,0,720,426,426,0,0,294,0
Braxton Jones,60092,T,CHI,12,100.0,2,6,77.4,80.8,70.2,2,19,427,100.0,100.0,96.4,7,26,5,719,0,0,718,719,471,471,0,0,248,1
Andre James,47058,C,LV,11,100.0,0,23,55.6,65.4,50.2,1,14,418,100.0,100.0,97.7,2,17,2,702,702,0,0,702,448,448,0,0,254,0
Jarrett Patterson,81775,C,HST,12,100.0,0,13,64.1,69.9,58.8,3,10,423,100.0,100.0,97.8,1,16,3,688,678,10,0,688,442,442,0,0,246,0
Cody Ford,39805,T,CIN,14,99.7,0,7,50.6,50.2,49.8,8,24,431,99.5,99.6,95.1,3,37,5,686,0,152,431,688,464,466,0,80,222,25
Michael Jordan,28021,G,NE,12,100.0,0,19,51.4,60.4,44.8,3,17,405,100.0,100.0,96.8,2,23,3,684,0,683,0,684,441,441,0,0,243,1
Daniel Brunskill,34807,C,TEN,16,100.0,0,31,55.3,55.6,54.9,4,7,369,100.0,100.0,98.5,3,11,0,684,463,0,1,684,395,395,176,0,289,39
Tyler Guyton,123076,T,DAL,14,100.0,4,9,49.4,60.2,51.3,6,14,402,100.0,100.0,96.0,18,26,6,668,0,0,666,668,439,439,0,0,229,2
Ben Brown,59869,C,NE,10,100.0,0,19,52.8,47.3,59.7,2,10,403,100.0,100.0,97.5,5,16,4,667,667,0,0,667,440,440,0,0,227,0
Trent Williams,5529,T,SF,10,100.0,1,28,85.6,84.5,81.4,3,13,358,100.0,100.0,97.5,5,17,1,649,0,0,649,649,381,381,0,0,268,0
Zack Martin,8651,G,DAL,10,100.0,1,9,65.6,62.0,63.3,1,18,408,100.0,100.0,96.4,1,24,5,638,0,0,0,638,447,447,638,0,191,0
Orlando Brown Jr.,46227,T,CIN,11,100.0,0,7,58.2,69.5,49.7,3,14,415,100.0,100.0,97.2,8,20,3,637,0,0,635,637,441,441,0,0,196,2
Nicholas Petit-Frere,82003,T,TEN,11,100.0,2,31,46.5,42.8,55.9,5,26,347,100.0,100.0,92.7,10,41,10,621,0,0,2,621,373,373,0,614,248,5
Connor Williams,46216,C,SEA,9,100.0,0,29,63.9,62.3,71.0,3,6,385,100.0,100.0,98.3,8,11,2,618,618,0,0,618,427,427,0,0,191,0
Dalton Risner,47008,G,MIN,9,100.0,0,18,68.1,76.1,58.8,2,18,370,100.0,100.0,97.0,0,21,1,611,0,0,0,611,398,398,611,0,213,0
Layden Robinson,99057,G,NE,12,100.0,1,19,43.6,41.9,46.5,6,23,340,100.0,100.0,94.6,5,33,4,602,0,313,0,602,366,366,288,0,236,1
Ryan Kelly,10652,C,IND,10,100.0,0,14,67.0,71.9,64.0,1,9,303,100.0,100.0,98.0,1,11,1,601,601,0,0,601,324,324,0,0,277,0
Tyron Smith,6161,T,NYJ,10,100.0,3,22,73.7,72.3,72.4,4,13,365,100.0,100.0,96.3,6,22,5,592,0,0,592,592,386,386,0,0,206,0
Kenyon Green,99052,G,HST,11,100.0,1,13,38.6,39.7,44.6,4,19,328,100.0,100.0,95.0,7,28,5,582,0,582,0,582,350,350,0,0,232,0
Ed Ingram,59819,G,MIN,9,100.0,0,18,54.0,49.1,58.1,3,16,306,100.0,100.0,95.3,3,24,5,580,0,0,0,580,332,332,580,0,248,0
Anthony Bradford,99103,G,SEA,11,100.0,0,29,48.9,50.0,57.7,1,20,358,100.0,100.0,95.1,10,28,7,578,0,0,0,578,392,392,578,0,186,0
Ryan Neuzil,41123,C,ATL,10,100.0,0,2,58.5,63.6,60.5,2,7,321,100.0,100.0,98.3,7,10,1,578,577,0,0,578,346,346,0,0,232,0
Jordan Meredith,60235,G,LV,9,100.0,0,23,80.8,75.7,78.4,1,8,374,100.0,100.0,98.8,3,9,0,574,0,365,0,574,399,399,209,0,175,0
