,position,weighted_avg_accuracy_percent,weighted_avg_aimed_passes,weighted_avg_attempts,weighted_avg_avg_depth_of_target,weighted_avg_avg_time_to_throw,weighted_avg_bats,weighted_avg_big_time_throws,weighted_avg_btt_rate,weighted_avg_completion_percent,weighted_avg_completions,weighted_avg_declined_penalties,weighted_avg_def_gen_pressures,weighted_avg_drop_rate,weighted_avg_dropbacks,weighted_avg_drops,weighted_avg_first_downs,weighted_avg_franchise_id,weighted_avg_grades_hands_fumble,weighted_avg_grades_offense,weighted_avg_grades_pass,weighted_avg_grades_run,weighted_avg_hit_as_threw,weighted_avg_interceptions,weighted_avg_passing_snaps,weighted_avg_penalties,weighted_avg_pressure_to_sack_rate,weighted_avg_qb_rating,weighted_avg_sack_percent,weighted_avg_sacks,weighted_avg_scrambles,weighted_avg_spikes,weighted_avg_thrown_aways,weighted_avg_touchdowns,weighted_avg_turnover_worthy_plays,weighted_avg_twp_rate,weighted_avg_yards,weighted_avg_ypa,Team,Year,Previous_accuracy_percent,Previous_aimed_passes,Previous_attempts,Previous_avg_depth_of_target,Previous_avg_time_to_throw,Previous_bats,Previous_big_time_throws,Previous_btt_rate,Previous_completion_percent,Previous_completions,Previous_declined_penalties,Previous_def_gen_pressures,Previous_drop_rate,Previous_dropbacks,Previous_drops,Previous_first_downs,Previous_franchise_id,Previous_grades_hands_fumble,Previous_grades_offense,Previous_grades_pass,Previous_grades_run,Previous_hit_as_threw,Previous_interceptions,Previous_passing_snaps,Previous_penalties,Previous_pressure_to_sack_rate,Previous_qb_rating,Previous_sack_percent,Previous_sacks,Previous_scrambles,Previous_spikes,Previous_thrown_aways,Previous_touchdowns,Previous_turnover_worthy_plays,Previous_twp_rate,Previous_yards,Previous_ypa
10,QB,74.60388059701494,505.17164179104475,538.1373134328359,7.121940298507463,2.577805970149254,10.655223880597015,29.059701492537314,4.9401492537313425,65.31955223880595,355.7164179104478,0.0,180.3268656716418,6.784925373134328,589.5388059701493,25.21641791044776,197.7,11.0,63.979253731343285,76.88477611940297,75.6534328358209,59.17238805970149,4.843283582089552,10.686567164179104,629.3164179104477,0.9686567164179104,21.452985074626866,87.90656716417912,6.559253731343284,38.777611940298506,12.623880597014926,0.9686567164179104,16.498507462686568,20.34179104477612,20.34179104477612,3.0997014925373136,3660.4656716417912,6.696567164179104,Lions,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,QB,73.41214470284238,499.0878552971576,561.1472868217054,9.2968992248062,2.958733850129199,0.0,32.80361757105943,5.299741602067184,61.35038759689922,349.2609819121447,0.9354005167958657,211.43410852713177,6.036434108527131,640.2377260981912,19.901808785529717,206.49870801033592,12.0,58.439534883720924,85.45994832041343,82.63720930232557,76.98708010335918,4.741602067183463,2.0,680.4599483204134,10.289405684754522,22.116537467700258,93.91136950904392,7.2516795865633075,46.093023255813954,32.06201550387597,1.9354005167958657,55.382428940568474,23.385012919896642,10.612403100775193,2.049095607235142,4167.129198966409,7.212661498708011,Packers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,QB,76.1,468.0,505.0,9.1,3.0899999999999994,6.0,22.0,4.1,68.3,345.0,0.0,282.0,3.1,628.0,11.0,222.0,13.0,38.6,82.7,81.1,70.2,7.0,9.0,673.0,3.0,21.6,103.10000000000001,9.7,61.0,60.0,6.0,18.0,26.0,19.0,2.8,4165.0,8.2,Texans,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,QB,75.69615912208505,606.6748971193416,635.5157750342936,8.180658436213992,2.5331275720164608,11.934156378600823,34.8079561042524,5.171467764060357,67.20507544581619,427.65157750342934,0.0,198.91358024691357,7.044855967078189,675.2962962962963,31.829903978052126,239.68312757201647,14.0,88.8138545953361,90.81783264746227,88.61344307270232,76.81769547325104,4.972565157750343,14.91769547325103,721.0438957475994,2.983539094650206,8.950617283950617,98.4673525377229,2.6851851851851856,17.901234567901234,20.88477366255144,1.989026063100137,9.945130315500686,38.78600823045267,21.87928669410151,2.983539094650206,4567.809327846365,7.163237311385459,Colts,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,QB,75.29253731343283,302.4835820895522,331.14328358208957,7.48865671641791,2.77434328358209,10.301492537313433,14.037313432835822,3.745223880597015,61.51522388059701,201.25970149253732,0.0,145.11044776119402,10.586716417910448,394.8970149253731,24.923880597014925,119.26119402985074,15.0,35.96179104477612,61.88089552238806,61.37134328358209,58.668358208955226,6.150746268656716,8.622388059701493,409.51940298507463,2.207462686567164,21.270149253731343,79.16597014925374,8.217164179104477,28.622388059701493,33.3955223880597,0.0,12.207462686567164,10.094029850746269,12.150746268656716,3.117014925373134,2187.2641791044775,6.356567164179104,Jaguars,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,QB,78.79314868804664,524.7084548104956,577.4766763848396,9.480320699708455,2.765451895043732,9.956268221574344,47.79008746355685,7.765889212827988,66.0030612244898,381.3338192419825,0.0,225.01166180758017,7.811953352769679,636.2186588921282,31.864431486880466,245.92857142857142,16.0,64.31355685131196,93.02725947521866,92.5399416909621,66.36457725947523,15.93002915451895,11.947521865889213,680.0262390670554,5.973760932944606,11.449708454810496,113.73046647230319,4.082069970845481,25.886297376093296,28.873177842565596,0.9956268221574344,25.886297376093296,49.78134110787172,21.903790087463555,3.18600583090379,5074.836734693878,8.80393586005831,Chiefs,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,QB,75.2138719512195,500.7134146341463,558.4481707317074,9.24237804878049,2.826798780487805,10.949695121951219,31.853658536585368,5.375304878048781,64.90823170731707,362.344512195122,0.0,196.09908536585365,3.8353658536585367,612.2012195121952,13.940548780487806,237.91158536585365,26.0,55.479573170731705,85.39435975609756,84.2016768292683,58.300914634146345,4.977134146341464,11.945121951219512,650.0274390243902,1.9908536585365855,17.22088414634146,101.04740853658538,5.4748475609756095,33.84451219512195,19.908536585365855,1.9908536585365855,39.81707317073171,31.853658536585368,25.88109756097561,3.981707317073171,4666.6661585365855,8.396798780487805,Rams,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,QB,77.86313993174062,467.3737201365188,501.9795221843003,8.527133105802047,2.478720136518772,11.868600682593856,31.61774744027304,5.829522184300342,67.78276450511945,342.8668941979522,0.0,189.74232081911262,6.125938566552901,537.5733788395904,22.725255972696246,208.47952218430035,27.0,89.48617747440275,89.96143344709897,89.42679180887372,54.75375426621161,6.916382252559727,11.856655290102388,572.1672354948805,3.964163822525597,16.89829351535836,104.71279863481229,6.02901023890785,31.629692832764505,3.964163822525597,0.0,15.820819112627987,31.61774744027304,19.796928327645052,3.9706484641638227,4256.634812286689,8.422354948805461,Chargers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,QB,74.26191335740072,214.72202166064983,237.43682310469313,8.309566787003611,2.5738086642599276,7.333935018050542,6.4765342960288805,2.471480144404332,63.933393501805064,152.00541516245488,0.0,106.66967509025271,4.633393501805054,273.057761732852,7.4765342960288805,82.14620938628158,17.0,57.96696750902527,48.118411552346565,46.58953068592057,60.12509025270757,3.38086642599278,7.095667870036101,292.72563176895306,1.0,25.696028880866425,90.14819494584839,10.047833935018051,28.144404332129962,6.4765342960288805,1.0,11.0,12.810469314079423,17.667870036101082,5.785920577617328,1700.2057761732851,7.123826714801444,Dolphins,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,QB,79.5,561.0,606.0,7.9,2.61,17.0,26.0,4.1,70.1,425.0,0.0,261.0,4.7,669.0,21.0,220.0,18.0,61.1,79.3,79.2,51.4,8.0,10.0,705.0,2.0,15.3,99.7,6.0,40.0,17.0,3.0,17.0,30.0,17.0,2.4,4298.0,7.1,Vikings,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,QB,75.51834130781499,530.3094098883572,568.1881977671451,8.27671451355662,2.5062998405103665,3.9872408293460926,28.90749601275917,4.784688995215311,65.74960127591707,373.8070175438597,0.0,153.50877192982455,6.678628389154705,594.1052631578947,26.913875598086126,208.33333333333334,19.0,80.58022328548645,90.6177033492823,88.49441786283892,75.07511961722487,1.9936204146730463,10.964912280701755,623.0127591706539,0.9968102073365231,13.556618819776714,97.574322169059,3.488835725677831,20.933014354066987,4.984051036682616,1.9936204146730463,29.904306220095695,28.90749601275917,15.94896331738437,2.59170653907496,4341.130781499202,7.586921850079745,Patriots,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,QB,81.24044750430294,436.8209982788296,457.44406196213424,7.779518072289156,2.5283993115318415,5.647160068846816,26.120481927710845,5.037521514629948,73.18399311531842,340.31669535283993,0.0,122.89156626506023,5.539414802065405,477.3356282271945,18.691910499139414,187.09294320137693,20.0,83.06247848537005,92.36660929432014,91.41755593803786,76.28605851979347,2.7986230636833045,4.731497418244406,507.23752151463,6.547332185886403,13.305163511187608,112.08227194492255,3.6049913941480205,15.975903614457831,3.9156626506024095,0.0,12.177280550774526,29.901893287435456,11.261617900172118,2.3941480206540446,3731.025817555938,8.06075731497418,Saints,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,QB,74.33429003021149,537.9441087613293,571.6873111782477,7.843806646525679,2.5213595166163145,5.954682779456193,24.81117824773414,4.0690332326283984,65.50151057401813,377.1299093655589,0.0,211.4214501510574,6.3516616314199394,622.3021148036254,25.803625377643506,204.44410876132932,21.0,55.20649546827795,64.01827794561933,63.42129909365559,59.60302114803626,4.962235649546828,10.924471299093655,652.0755287009064,4.962235649546828,21.93308157099698,91.70211480362538,7.443353474320242,46.64501510574018,3.9697885196374623,0.9924471299093656,21.83383685800604,20.841389728096676,30.780966767371602,4.9666163141993955,4266.530211480363,7.443353474320242,Giants,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,QB,69.78358208955224,320.07462686567163,350.4776119402985,9.402985074626866,2.769402985074627,7.208955223880597,12.865671641791044,3.1149253731343287,57.03134328358209,201.59701492537314,0.0,140.34328358208955,9.980597014925374,389.3731343283582,21.44776119402985,115.43283582089552,22.0,74.655223880597,61.00149253731343,59.26417910447762,63.36865671641792,2.0,12.701492537313433,403.65671641791045,1.5820895522388059,17.51044776119403,73.04477611940298,6.332835820895522,25.19402985074627,13.701492537313433,1.0,20.19402985074627,13.656716417910447,17.865671641791046,4.48358208955224,2378.9701492537315,6.482089552238806,Jets,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,QB,79.02964669738864,507.8663594470046,549.6205837173579,7.093241167434716,2.4570660522273426,7.95084485407066,25.840245775729645,4.472350230414746,68.68125960061444,378.66513056835635,0.0,181.89400921658986,5.466205837173579,608.2642089093702,21.864823348694316,198.7711213517665,23.0,46.527956989247315,72.97880184331798,71.79124423963134,64.45437788018432,4.969278033794163,9.938556067588326,643.0491551459294,3.97542242703533,27.933179723502302,93.58356374807988,8.402611367127497,50.69278033794163,7.95084485407066,6.956989247311828,21.877112135176652,18.883256528417817,23.852534562211982,3.6772657450076807,4024.1705069124423,7.271735791090629,Raiders,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,QB,78.49021582733812,318.8561151079137,334.34676258992806,7.609784172661871,2.567482014388489,2.3553956834532372,14.450359712230215,3.9696402877697836,70.40215827338129,234.31798561151078,0.0,114.16115107913669,6.248489208633093,369.7640287769784,16.487769784172663,130.09928057553958,24.0,43.82115107913668,77.53294964028777,76.05769784172662,63.54258992805755,6.7913669064748206,6.02589928057554,390.83309352517983,2.9913669064748203,19.778705035971225,100.30618705035971,6.085179856115109,23.915107913669065,11.502158273381294,1.9942446043165467,4.349640287769784,16.49064748201439,13.092086330935253,3.3266187050359712,2537.043165467626,7.550503597122303,Eagles,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,QB,73.54954838709678,628.6374193548387,663.0232258064516,8.045806451612902,2.459574193548387,6.873548387096775,42.223225806451616,5.891612903225806,66.69290322580645,443.9432258064516,0.0,169.96516129032258,4.320516129032258,700.3729032258065,20.620645161290323,250.4658064516129,25.0,73.80722580645161,77.99225806451614,74.90916129032259,78.29522580645161,7.873548387096775,15.729032258064516,747.5058064516129,2.945806451612903,13.648903225806452,95.19032258064516,3.3385806451612905,23.566451612903226,12.801290322580645,2.945806451612903,16.69290322580645,33.3858064516129,26.51225806451613,3.4367741935483873,5037.123870967742,7.52774193548387,Steelers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,QB,76.7,382.0,427.0,9.9,2.99,7.0,39.0,8.5,65.6,280.0,1.0,203.0,4.4,509.0,13.0,171.0,29.0,45.1,87.0,84.2,73.9,4.0,7.0,546.0,4.0,25.1,110.9,10.0,51.0,30.0,8.0,26.0,35.0,16.0,2.9,3448.0,8.1,Seahawks,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,QB,74.32578125,183.171875,206.21875,7.800937500000001,2.6181406249999997,7.2265625,4.1703125,2.1387499999999995,62.129999999999995,129.5796875,0.0,85.5578125,6.70859375,227.7765625,9.3546875,79.2953125,28.0,60.459843750000005,64.33140625,65.1784375,47.312031250000004,8.053125,7.75,244.365625,1.48125,20.87203125,87.74281249999999,8.0190625,16.5921875,4.965625,1.975,5.7921875,9.9203125,7.46875,3.1423437499999998,1660.471875,7.97234375,49ers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,QB,72.05808538163001,313.21086675291076,326.42949547218626,11.10465717981889,2.7823285899094437,4.0,15.734799482535575,4.958085381630013,65.42043984476068,212.745148771022,0.0,130.85640362225098,5.32509702457956,380.0530401034929,11.609314359637775,147.2470892626132,30.0,63.247347994825354,75.36959896507116,73.80866752910738,67.71539456662354,3.2186287192755496,13.21862871927555,404.97412677878395,2.2186287192755496,16.398188874514876,94.1849935316947,5.63117723156533,21.921086675291075,31.3117723156533,0.6093143596377749,5.390685640362225,18.21862871927555,20.046571798188875,5.051617076326003,2747.430789133247,8.564165588615783,Buccaneers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,QB,74.82527472527472,269.29487179487177,282.5567765567766,7.8578754578754575,2.7004761904761905,2.578754578754579,10.893772893772894,3.5104395604395604,67.10970695970697,192.82600732600733,0.21062271062271062,116.14652014652015,6.2,345.18131868131866,12.683150183150182,113.0952380952381,31.0,56.79835164835164,67.70109890109889,62.907142857142865,76.00732600732601,0.0,7.157509157509158,364.4432234432234,4.5787545787545785,28.093956043956045,88.63516483516483,9.12051282051282,34.20695970695971,27.628205128205128,0.0,10.683150183150182,9.525641025641026,13.736263736263735,4.405677655677656,2127.3956043956046,7.305128205128205,Titans,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,QB,71.17048665620094,207.24175824175825,230.37205651491365,8.800313971742542,2.8584144427001568,3.554160125588697,6.199372056514914,2.5863422291993725,60.93485086342229,142.85243328100472,0.0,87.55259026687598,5.290737833594976,265.5274725274725,6.508634222919937,79.92778649921507,32.0,61.87535321821036,62.67095761381476,59.86389324960754,65.97692307692309,3.9952904238618525,4.441130298273156,282.14285714285717,1.5086342229199372,20.970172684458397,77.77833594976453,7.526059654631084,16.805337519623233,17.728414442700156,1.469387755102041,14.111459968602826,7.149136577708006,7.5039246467817895,3.640031397174254,1523.2935635792778,6.431868131868132,Commanders,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,QB,74.1603550295858,481.3269230769231,529.2396449704142,7.637721893491124,2.754201183431953,11.733727810650887,22.4896449704142,3.911242603550296,63.882840236686384,340.3890532544379,0.977810650887574,179.05029585798817,5.425887573964498,606.5754437869823,17.644970414201183,178.05029585798817,1.0,85.47810650887574,64.5594674556213,61.26642011834319,69.8662721893491,0.977810650887574,11.733727810650887,646.6656804733727,3.911242603550296,26.017307692307693,86.7587278106509,7.726479289940827,46.001479289940825,28.400887573964496,3.911242603550296,31.28994082840237,19.556213017751478,17.600591715976332,2.64008875739645,3631.698224852071,6.846745562130178,Cardinals,2019,67.97697478991597,297.35798319327733,330.8487394957983,8.451092436974792,2.5931428571428574,8.275630252100841,15.514285714285714,3.8233613445378154,56.92773109243697,183.709243697479,0.0,153.88067226890757,8.024873949579833,380.62689075630254,18.094117647058823,99.9327731092437,1.0,34.43058823529412,48.220000000000006,47.674285714285716,58.931428571428576,4.8504201680672265,11.936134453781513,403.8806722689076,3.5428571428571427,23.0090756302521,67.7255462184874,9.221008403361346,37.34285714285714,11.472268907563025,0.8084033613445378,19.556302521008405,9.238655462184873,20.484033613445376,5.217142857142857,1909.8252100840336,5.768739495798319
33,QB,76.76951672862454,511.996282527881,564.9776951672862,8.607063197026022,2.62910780669145,11.79182156133829,22.769516728624534,3.5769516728624535,66.98066914498142,374.728624535316,0.0,245.48698884758363,3.9910780669144983,628.6579925650558,17.234200743494423,216.8550185873606,2.0,47.01858736059479,74.53159851301115,73.29665427509293,62.04200743494424,7.349442379182156,12.79182156133829,670.9405204460967,2.721189591078067,17.30743494423792,93.67063197026022,6.618959107806692,43.72490706319702,19.955390334572492,1.0929368029739777,32.74721189591078,23.86245353159851,25.769516728624534,3.9394052044609666,4104.847583643123,7.430111524163568,Falcons,2019,78.0179523141655,570.4137447405329,602.0995792426368,8.855820476858346,2.603913043478261,7.921458625525947,23.76437587657784,3.7626928471248244,69.41963534361852,417.90603085554,0.0,216.8499298737728,6.023842917251052,661.5105189340813,25.76437587657784,240.6241234221599,2.0,43.84081346423563,83.86605890603084,80.34866760168303,78.67503506311361,1.9803646563814867,6.931276297335203,699.1374474053296,0.9901823281907434,19.01150070126227,107.76619915848525,6.238148667601683,41.58765778401122,17.82328190743338,0.9901823281907434,20.79382889200561,34.65638148667602,20.79382889200561,2.97054698457223,4875.854137447405,8.048948106591865
34,QB,75.07574626865672,343.7910447761194,370.52425373134326,9.190858208955225,2.9871828358208954,9.244402985074627,18.32089552238806,4.3054104477611945,65.62985074626866,244.68283582089552,0.0,133.00186567164178,5.86268656716418,430.57089552238807,16.488805970149254,166.72761194029852,3.0,66.41119402985075,87.53115671641793,81.66473880597015,88.17369402985075,2.748134328358209,5.664179104477612,453.5559701492537,2.748134328358209,17.88899253731343,109.16100746268656,5.445708955223881,21.488805970149254,37.64179104477612,1.8320895522388059,12.908582089552239,33.0615671641791,8.412313432835822,2.0182835820895524,2883.3619402985073,7.6404850746268655,Ravens,2019,71.79139784946237,277.3763440860215,305.3225806451613,9.13978494623656,2.7836559139784947,9.193548387096774,11.838709677419354,3.5268817204301075,59.900000000000006,185.19354838709677,0.0,99.49462365591398,8.365591397849462,330.0967741935484,18.0752688172043,103.6774193548387,3.0,59.48924731182796,67.13440860215054,66.43870967741935,66.06774193548388,2.956989247311828,4.935483870967742,352.48387096774195,2.6451612903225805,15.880645161290321,83.87204301075269,5.090322580645162,15.494623655913978,8.623655913978494,1.967741935483871,13.827956989247312,9.870967741935484,11.21505376344086,3.523655913978494,2017.3870967741937,6.66774193548387
