team,player_id,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,Year,weighted_grade,weighted_average_grade,merge_player_y
Panthers,00-0026159,336.4162232521151,Panthers,-0.21,12.50%,Jeff Otah,T,1.753048780487805,2010.0,jeff otah,jeff otah,jeff otah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0023535,58.2918064610129,Patriots,0.22,82.40%,Nick Kaczur,T,2.9878048780487805,2010.0,nick kaczur,,nick kaczur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0024353,49.710420595570426,Patriots,0.22,82.40%,Quinn Ojinnaka,T,0.8998560975609755,2010.0,quinn ojinnaka,quinn ojinnaka,quinn ojinnaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0022836,316.61796530550754,Raiders,0.02,50.00%,Robert Gallery,T,3.646340650406504,2010.0,robert gallery,,robert gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0027707,108.61372879054096,Raiders,0.02,50.00%,Bruce Campbell,RT/T,0.3663617886178861,2010.0,bruce campbell,bruce campbell,bruce campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0026239,97.16198580082197,Ravens,0.06,72.20%,Oniel Cousins,G/T,0.5023032520325204,2010.0,oniel cousins,oniel cousins,oniel cousins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0025787,43.374455613049214,Ravens,0.06,72.20%,Jared Gaither,T,1.9479674796747968,2010.0,jared gaither,jared gaither,jared gaither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0024379,36.455025945990705,Ravens,0.06,72.20%,Tony Moll,T,0.9560975609756096,2010.0,tony moll,tony hills,tony hills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0024424,18.48235931998436,Saints,0.11,64.70%,Zach Strief,RT/T,1.430081300813008,2010.0,zach strief,zach strief,zach strief,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0026290,53.42680271751944,Seahawks,-0.13,44.40%,Breno Giacomini,RT/T,0.3821138211382114,2010.0,breno giacomini,breno giacomini,breno giacomini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0019940,0.0,Steelers,0.18,73.70%,Chris Hoke,T,1.6260162601626018,2010.0,chris hoke,chris barker,chris barker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0023528,63.62191573829264,Steelers,0.18,73.70%,Trai Essex,T,0.8585365853658538,2010.0,trai essex,,trai essex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0027099,70.12684380864437,Titans,-0.03,37.50%,Troy Kropog,RT/T,0.3342479674796748,2010.0,troy kropog,,troy kropog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0027364,0.0,Bears,-0.07,50.00%,Levi Horn,T,0.3115264797507788,2011.0,levi horn,levi brown,levi brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0024379,27.00654745621469,Chargers,0.04,50.00%,Tony Moll,T,0.569055036344756,2011.0,tony moll,tony hills,tony hills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0026408,0.0,Colts,-0.19,12.50%,Joe Reitz,G/T,0.3115264797507788,2011.0,joe reitz,joe reitz,joe reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0023583,24.00620992115817,Cowboys,0.07,50.00%,Daniel Loper,T,1.703011422637591,2011.0,daniel loper,daniel faalele,daniel faalele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0022890,111.98323280754668,Dolphins,-0.01,37.50%,Vernon Carey,T,2.076843198338526,2011.0,vernon carey,vernon carey,vernon carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0026351,19.89028181179386,Dolphins,-0.01,37.50%,Nate Garner,RT/T,0.8307372793354102,2011.0,nate garner,nate chandler,nate chandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0027699,108.97413217440103,Falcons,0.08,58.80%,Mike Johnson,RT/T,0.4698259605399792,2011.0,mike johnson,lane johnson,lane johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0021922,11.709563188069374,Giants,-0.02,65.00%,David Diehl,RT/T,4.029075804776739,2011.0,david diehl,david diehl,david diehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0027015,229.9595959133068,Jaguars,-0.14,31.30%,Eben Britton,RT/T,0.8470197300103841,2011.0,eben britton,eben britton,eben britton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0027297,0.0,Jets,0.01,50.00%,Austin Howard,RT/T,0.1319410176531671,2011.0,austin howard,austin howard,austin howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0027728,75.46700937007179,Lions,0.15,58.80%,Jason Fox,RT/T,0.465463759086189,2011.0,jason fox,jason fox,jason fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0027707,98.27776592209104,Raiders,-0.05,50.00%,Bruce Campbell,RT/T,0.444963655244029,2011.0,bruce campbell,bruce campbell,bruce campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0028391,0.0,Rams,-0.23,12.50%,Kevin Hughes,T,0.136292419522326,2011.0,kevin hughes,,kevin hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0028391,0.0,Rams,-0.23,12.50%,Kevin Hughes,T,0.0013840083073727,2011.0,kevin hughes,,kevin hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0022836,234.556357693492,Seahawks,0.0,43.80%,Robert Gallery,T,3.5998612668743513,2011.0,robert gallery,,robert gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0019940,0.0,Steelers,0.13,70.60%,Chris Hoke,T,0.4776739356178608,2011.0,chris hoke,chris barker,chris barker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0023528,47.13227441360413,Steelers,0.13,70.60%,Trai Essex,T,0.4361370716510903,2011.0,trai essex,,trai essex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0028113,47.46271000653578,Titans,-0.02,56.30%,Byron Stingily,RT/T,0.3344755970924195,2011.0,byron stingily,byron stingily,byron stingily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0028194,0.0,Bears,0.09,62.50%,Cory Brandon,RT/T,0.3233830845771144,2012.0,cory brandon,corey robinson,corey robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0029290,57.99784614601104,Browns,-0.06,31.30%,Ryan Miller,RT/T,0.3603922056384743,2012.0,ryan miller,ryan diem,ryan diem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0027444,0.0,Buccaneers,0.01,43.80%,Derek Hardman,RT/T,0.4477611940298507,2012.0,derek hardman,derek hardman,derek hardman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0027469,0.0,Colts,-0.08,64.70%,Jeff Linkenbach,RT/T,0.453290215588723,2012.0,jeff linkenbach,jeff linkenbach,jeff linkenbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0026408,0.0,Colts,-0.08,64.70%,Joe Reitz,G/T,0.4477611940298507,2012.0,joe reitz,joe reitz,joe reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0029144,36.68424053372717,Commanders,0.09,58.80%,Tom Compton,G/T,0.0803482587064676,2012.0,tom compton,tom compton,tom compton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0029144,36.68424053372717,Commanders,0.09,58.80%,Tom Compton,G/T,0.0760895522388059,2012.0,tom compton,tom compton,tom compton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0029080,0.0,Cowboys,0.0,50.00%,Darrion Weems,RT/T,0.0606343283582089,2012.0,darrion weems,,darrion weems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0026351,17.997471238591164,Dolphins,-0.08,43.80%,Nate Garner,RT/T,1.3681592039800996,2012.0,nate garner,nate chandler,nate chandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0027699,98.60387238939444,Falcons,0.12,77.80%,Mike Johnson,RT/T,0.5808897180762852,2012.0,mike johnson,lane johnson,lane johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0027015,208.07604701878915,Jaguars,-0.19,12.50%,Eben Britton,RT/T,1.023051409618574,2012.0,eben britton,eben britton,eben britton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0029076,0.0,Jaguars,-0.19,12.50%,Austin Pasztor,T/G,0.0570679933665008,2012.0,austin pasztor,austin pasztor,austin pasztor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0027728,68.28537390531133,Lions,-0.03,25.00%,Jason Fox,RT/T,0.4977628524046434,2012.0,jason fox,jason fox,jason fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0025596,13.918947505651,Lions,-0.03,25.00%,Corey Hilliard,RT/T,1.0447761194029852,2012.0,corey hilliard,corey hilliard,corey hilliard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0029244,0.0,Patriots,0.22,72.20%,Markus Zusevics,RT/T,0.3269759535655058,2012.0,markus zusevics,,markus zusevics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0028023,128.62900069213163,Ravens,0.02,70.00%,Jah Reid,RT/T,0.502330016583748,2012.0,jah reid,jah reid,jah reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0027498,0.0,Titans,-0.15,37.50%,Daniel Baldridge,RT/T,0.3855721393034826,2012.0,daniel baldridge,,daniel baldridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0027099,57.41500364243342,Vikings,-0.01,58.80%,Troy Kropog,RT/T,0.4477611940298507,2012.0,troy kropog,,troy kropog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0027015,188.2749931396101,Bears,0.0,50.00%,Eben Britton,RT/T,0.4490291262135922,2013.0,eben britton,eben britton,eben britton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0030021,0.0,Bills,0.02,37.50%,Joe Unga,G/T,0.1156480582524271,2013.0,joe unga,,joe unga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0026239,58.93172334676206,Browns,-0.06,25.00%,Oniel Cousins,G/T,0.6472491909385114,2013.0,oniel cousins,oniel cousins,oniel cousins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0030122,16.730572687224672,Browns,-0.06,25.00%,Reid Fragel,RT/T,0.1734716828478964,2013.0,reid fragel,reid fragel,reid fragel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0030221,0.0,Browns,-0.06,25.00%,Keavon Milton,T,0.3276699029126214,2013.0,keavon milton,,keavon milton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0030504,95.54220204900987,Cardinals,0.07,62.50%,Earl Watford,G/T,0.4156278317152103,2013.0,earl watford,earl watford,earl watford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0026408,0.0,Colts,0.02,66.70%,Joe Reitz,G/T,0.4490291262135922,2013.0,joe reitz,joe reitz,joe reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0029080,0.0,Cowboys,0.0,50.00%,Darrion Weems,RT/T,0.3883495145631068,2013.0,darrion weems,,darrion weems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0026351,13.3328546197435,Dolphins,-0.06,50.00%,Nate Garner,RT/T,1.0248106796116505,2013.0,nate garner,nate chandler,nate chandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0029419,57.24150064712397,Eagles,0.11,58.80%,Dennis Kelly,T,0.4265372168284789,2013.0,dennis kelly,dennis kelly,dennis kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0030149,0.0,Eagles,0.11,58.80%,Matt Tobin,G/T,0.3290177993527508,2013.0,matt tobin,matt tobin,matt tobin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0022855,21.58061289705355,Falcons,-0.1,25.00%,Sean Locklear,T,0.1848940129449838,2013.0,sean locklear,sean locklear,sean locklear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0030452,20.004296622613804,Giants,-0.09,43.80%,Eric Herman,RT/T,0.0776699029126213,2013.0,eric herman,eric fisher,eric fisher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0030452,20.004296622613804,Giants,-0.09,43.80%,Eric Herman,RT/T,0.0192742718446601,2013.0,eric herman,eric fisher,eric fisher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0021922,6.426344531190739,Giants,-0.09,43.80%,David Diehl,RT/T,2.52831715210356,2013.0,david diehl,david diehl,david diehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0027987,195.39658709682783,Jets,-0.1,50.00%,Ben Ijalana,RT/T,0.6009482200647249,2013.0,ben ijalana,ben ijalana,ben ijalana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0030083,72.38723079795948,Jets,-0.1,50.00%,Oday Aboushi,G/T,0.36792071197411,2013.0,oday aboushi,,oday aboushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0028023,116.38833287081408,Ravens,-0.09,50.00%,Jah Reid,RT/T,0.5629530744336569,2013.0,jah reid,jah reid,jah reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0029893,52.50117234940117,Ravens,-0.09,50.00%,Rick Wagner,RT/T,0.3569093851132686,2013.0,rick wagner,rick wagner,rick wagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0031179,72.38723079795948,Eagles,0.0,62.50%,Taylor Hart,T,0.3562992481203008,2014.0,taylor hart,taylor lewan,taylor lewan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0030992,118.6739174454432,Ravens,0.07,61.10%,Crockett Gillmore,T,0.4109052631578947,2014.0,crockett gillmore,,crockett gillmore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0030221,0.0,Seahawks,0.21,73.70%,Keavon Milton,T,0.0437857142857142,2014.0,keavon milton,,keavon milton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0029076,0.0,Browns,-0.14,18.80%,Austin Pasztor,T,0.4606365159128978,2015.0,austin pasztor,austin pasztor,austin pasztor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0031766,0.0,Browns,-0.14,18.80%,Kaleb Johnson,T,0.0535762144053601,2015.0,kaleb johnson,lane johnson,lane johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0031536,0.0,Browns,-0.14,18.80%,Darrian Miller,T,0.0714349525404801,2015.0,darrian miller,,darrian miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0031179,65.49867501399874,Eagles,-0.07,43.80%,Taylor Hart,T,0.3935496929089894,2015.0,taylor hart,taylor lewan,taylor lewan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0030992,107.38060104954744,Ravens,-0.08,31.30%,Crockett Gillmore,T,0.4297040759352317,2015.0,crockett gillmore,,crockett gillmore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0032567,0.0,Browns,-0.21,6.30%,Anthony Fabiano,T,0.0681908932826689,2016.0,anthony fabiano,anthony davis,anthony davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0032779,66.82543512176075,Buccaneers,0.01,56.30%,Caleb Benenoch,T,0.330582855670767,2016.0,caleb benenoch,caleb benenoch,caleb benenoch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0033136,MISSING,Buccaneers,0.01,56.30%,Kyler Kerbyson,T,0.0044438719649642,2016.0,kyler kerbyson,,kyler kerbyson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0032904,MISSING,Chargers,0.02,31.30%,Tyler Johnstone,T,0.2144651252656662,2016.0,tyler johnstone,lane johnson,lane johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0032345,MISSING,Colts,-0.05,50.00%,Isiah Cage,T,0.2906762413859728,2016.0,isiah cage,isaiah prince,isaiah prince,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0032373,0.0,Commanders,0.02,53.30%,Kevin Bowen,T,0.2159676692213563,2016.0,kevin bowen,levi brown,levi brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0031179,59.26565198444304,Eagles,0.04,43.80%,Taylor Hart,T,0.2273072712049977,2016.0,taylor hart,taylor lewan,taylor lewan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0031734,0.0,Jaguars,-0.04,18.80%,Chris Reed,T,0.3026985251497391,2016.0,chris reed,chris barker,chris barker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0033033,MISSING,Panthers,-0.05,37.50%,Jordan Rigsbee,T,0.2144651252656662,2016.0,jordan rigsbee,jordan gross,jordan gross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0031821,0.0,Rams,-0.24,25.00%,Darrell Williams,T,0.2257358150318799,2016.0,darrell williams,darrell williams,darrell williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0032672,0.0,Rams,-0.24,25.00%,Aaron Green,T,0.0340954466413344,2016.0,aaron green,,aaron green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0032570,0.0,Ravens,-0.01,50.00%,Stephane Nembot,T,0.292500805049269,2016.0,stephane nembot,,stephane nembot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0030992,0.0,Ravens,-0.01,50.00%,Crockett Gillmore,T,0.4678972113093321,2016.0,crockett gillmore,,crockett gillmore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0032872,0.0,Saints,0.02,43.80%,Jack Allen,T,0.0681908932826689,2016.0,jack allen,,jack allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0032947,0.0,Saints,0.02,43.80%,Avery Young,T,0.2632221291943067,2016.0,avery young,sam young,sam young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0032397,0.0,Seahawks,0.07,64.70%,Rees Odhiambo,T,0.3937367166870613,2016.0,rees odhiambo,rees odhiambo,rees odhiambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0030221,0.0,Steelers,0.08,68.40%,Keavon Milton,T,0.0444387196496425,2016.0,keavon milton,,keavon milton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0031626,0.0,Steelers,0.08,68.40%,Brian Mihalik,T,0.1875249565273394,2016.0,brian mihalik,brian mihalik,brian mihalik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0033085,0.0,Steelers,0.08,68.40%,Jerald Hawkins,T,0.2998789205899401,2016.0,jerald hawkins,jerald hawkins,jerald hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0033317,0.0,49ers,-0.04,37.50%,Erik Magnuson,T,0.2586341317365269,2017.0,erik magnuson,,erik magnuson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0029144,18.216854729798047,Bears,-0.07,31.30%,Tom Compton,T,1.1077844311377243,2017.0,tom compton,tom compton,tom compton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0034026,0.0,Bears,-0.07,31.30%,Brandon Greene,T,0.0327580838323353,2017.0,brandon greene,brandon parker,brandon parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0032528,0.0,Bengals,-0.08,43.80%,Justin Murray,T,0.0327580838323353,2017.0,justin murray,justin murray,justin murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0033569,0.0,Browns,-0.16,0.00%,Roderick Johnson,T,0.2483467065868263,2017.0,roderick johnson,roderick johnson,roderick johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0033355,0.0,Browns,-0.16,0.00%,Geoff Gray,T,0.0491371257485029,2017.0,geoff gray,,geoff gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0033426,0.0,Buccaneers,-0.04,31.30%,Cole Gardner,T,0.2093808383233533,2017.0,cole gardner,andrew gardner,andrew gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0032567,0.0,Colts,-0.18,25.00%,Anthony Fabiano,T,0.0951035928143712,2017.0,anthony fabiano,anthony davis,anthony davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0033253,0.0,Commanders,-0.03,43.80%,Tyler Catalina,T,0.1146526946107784,2017.0,tyler catalina,,tyler catalina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0033277,0.0,Commanders,-0.03,43.80%,Kyle Kalis,T,0.0655161676646706,2017.0,kyle kalis,kyle kalis,kyle kalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0032373,0.0,Commanders,-0.03,43.80%,Kevin Bowen,T,0.2097802395209581,2017.0,kevin bowen,levi brown,levi brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0033414,0.0,Dolphins,-0.15,37.50%,Eric Smith,T,0.2351023952095808,2017.0,eric smith,eric smith,eric smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0031893,0.0,Dolphins,-0.15,37.50%,Jesse Davis,T,0.2784431137724551,2017.0,jesse davis,jesse davis,jesse davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0029076,0.0,Falcons,0.06,61.10%,Austin Pasztor,T,0.4161676646706587,2017.0,austin pasztor,austin pasztor,austin pasztor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0033483,0.0,Giants,-0.14,18.80%,Damien Mama,T,0.0491371257485029,2017.0,damien mama,,damien mama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0033712,0.0,Giants,-0.14,18.80%,Jessamen Dunker,T,0.2103790419161676,2017.0,jessamen dunker,,jessamen dunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0031734,0.0,Jaguars,0.2,63.20%,Chris Reed,T,0.2472724550898203,2017.0,chris reed,chris barker,chris barker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0033359,0.0,Packers,-0.06,43.80%,Adam Pankey,T,0.2620640718562874,2017.0,adam pankey,adam pankey,adam pankey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0033284,188.0795140943699,Panthers,0.03,64.70%,Taylor Moton,T,0.452711377245509,2017.0,taylor moton,taylor moton,taylor moton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
