,Unnamed: 0_x,Team,Year,Position,Value_cap_space,Value_draft_data,Previous_AV,Current_AV,Previous_PFF,Current_PFF_x,Total DVOA,win-loss-pct,Net EPA,Unnamed: 0_y,weighted_avg_attempts,weighted_avg_avoided_tackles,weighted_avg_breakaway_attempts,weighted_avg_breakaway_percent,weighted_avg_breakaway_yards,weighted_avg_declined_penalties,weighted_avg_designed_yards,weighted_avg_drops,weighted_avg_elu_recv_mtf,weighted_avg_elu_rush_mtf,weighted_avg_elu_yco,weighted_avg_elusive_rating,weighted_avg_explosive,weighted_avg_first_downs,weighted_avg_franchise_id,weighted_avg_fumbles,weighted_avg_gap_attempts,weighted_avg_grades_hands_fumble,Current_PFF_y,weighted_avg_grades_offense_penalty,weighted_avg_grades_pass,weighted_avg_grades_pass_block,weighted_avg_grades_pass_route,weighted_avg_grades_run,weighted_avg_grades_run_block,weighted_avg_longest,weighted_avg_penalties,weighted_avg_rec_yards,weighted_avg_receptions,weighted_avg_routes,weighted_avg_run_plays,weighted_avg_scramble_yards,weighted_avg_scrambles,weighted_avg_targets,weighted_avg_total_touches,weighted_avg_touchdowns,weighted_avg_yards,weighted_avg_yards_after_contact,weighted_avg_yco_attempt,weighted_avg_ypa,weighted_avg_yprr,weighted_avg_zone_attempts,Previous_attempts,Previous_avoided_tackles,Previous_breakaway_attempts,Previous_breakaway_percent,Previous_breakaway_yards,Previous_declined_penalties,Previous_designed_yards,Previous_drops,Previous_elu_recv_mtf,Previous_elu_rush_mtf,Previous_elu_yco,Previous_elusive_rating,Previous_explosive,Previous_first_downs,Previous_franchise_id,Previous_fumbles,Previous_gap_attempts,Previous_grades_hands_fumble,Previous_grades_offense,Previous_grades_offense_penalty,Previous_grades_pass,Previous_grades_pass_block,Previous_grades_pass_route,Previous_grades_run,Previous_grades_run_block,Previous_longest,Previous_penalties,Previous_rec_yards,Previous_receptions,Previous_routes,Previous_run_plays,Previous_scramble_yards,Previous_scrambles,Previous_targets,Previous_total_touches,Previous_touchdowns,Previous_yards,Previous_yards_after_contact,Previous_yco_attempt,Previous_ypa,Previous_yprr,Previous_zone_attempts
31,63,Texans,2019,HB,2.8746014877789583,54.73206906203761,13.0,15.0,68.556038647343,74.13622448979592,-5.80%,0.625,-0.002,44,198.7982195845697,35.49851632047478,8.267062314540059,29.60385756676558,250.98813056379825,0.0,879.9406528189911,0.973293768545994,4.670623145400594,35.49851632047478,569.4896142433234,59.75905044510385,19.456973293768545,44.25222551928783,13.0,3.1543026706231454,48.31454005934718,53.71572700296736,74.13323442136499,80.07210682492581,0.0,47.92047477744807,53.554005934718106,77.74747774480713,67.93768545994065,52.311572700296736,0.2462908011869436,131.75370919881306,18.13353115727003,238.74777448071217,231.36498516320475,0.0,0.0,25.47477744807121,216.93175074183972,4.85459940652819,879.9406528189911,569.4896142433234,3.0006231454005934,4.523145400593472,0.4840949554896142,145.38278931750742,181.6049046321526,22.662125340599456,10.626702997275205,30.555858310626704,264.93188010899183,0.0,760.6893732970027,0.9809264305177112,2.942779291553133,22.662125340599456,536.2970027247957,35.53569482288828,17.247956403269754,30.817438692098094,13.0,0.5912806539509536,51.002724795640326,84.01634877384195,68.6732970027248,54.157765667574935,0.0,74.28719346049047,51.335694822888286,72.39972752043597,66.42506811989101,62.490463215258856,1.1444141689373295,156.7465940054496,22.517711171662125,243.3242506811989,208.84468664850132,0.0,0.0,29.30245231607629,204.1226158038147,3.678474114441417,760.6893732970027,536.2970027247957,2.8430790190735697,3.979019073569482,0.6667574931880109,123.06267029972751
32,288,Seahawks,2020,HB,4.323915237134208,172.97805698340676,15.0,15.0,74.3995670995671,71.88358585858585,20.10%,0.75,0.06,91,90.83544303797468,16.4873417721519,4.727848101265823,20.60886075949367,100.87974683544304,0.0,419.8575949367088,1.7025316455696202,2.401898734177215,16.4873417721519,282.3164556962025,47.6740506329114,11.313291139240508,25.77848101265823,29.0,0.7025316455696202,22.00632911392405,79.77151898734176,71.74873417721518,84.21550632911392,0.0,43.56993670886075,72.00854430379746,71.26550632911393,58.936708860759495,29.31645569620253,0.0,171.18987341772151,23.20886075949367,141.1487341772152,104.2626582278481,0.0,0.0,28.70886075949367,114.04430379746836,3.585443037974684,419.8575949367088,282.3164556962025,2.9475949367088607,4.34240506329114,1.0638291139240506,66.4746835443038,208.34848484848484,45.56818181818182,10.828282828282829,29.713636363636365,252.1717171717172,0.0,934.6111111111112,2.1515151515151514,9.007575757575758,45.56818181818182,746.489898989899,72.44318181818183,24.093434343434343,55.14141414141414,29.0,5.136363636363637,61.50252525252525,37.39090909090909,74.8469696969697,83.5320707070707,0.0,51.28762626262627,64.51515151515152,75.4300505050505,60.07020202020202,53.69949494949495,0.0454545454545454,207.32070707070707,28.36868686868687,232.729797979798,238.91414141414143,0.0,0.0,33.714646464646464,236.7171717171717,5.494949494949495,934.6111111111112,746.489898989899,3.3607575757575754,4.575757575757576,0.9386868686868686,142.81313131313132
33,289,Jaguars,2020,HB,1.0343087790111,2.205177181916512,12.0,10.0,62.66517412935324,69.81351351351353,-27.90%,0.0625,-0.217,78,208.80782918149467,30.740213523131672,7.914590747330961,20.89679715302491,192.6832740213523,0.0,930.9074733096086,2.701067615658363,14.772241992882565,30.740213523131672,664.3914590747331,57.218861209964416,27.04626334519573,46.82918149466192,15.0,1.708185053380783,76.37722419928825,73.27259786476868,70.78220640569394,29.77046263345196,51.245551601423486,44.00604982206406,62.99928825622776,75.88078291814946,59.18007117437722,43.13167259786477,1.8220640569395017,303.7544483985765,43.52313167259786,261.29181494661924,227.4519572953737,0.0,0.0,50.62633451957296,252.33096085409247,5.9786476868327405,930.9074733096086,664.3914590747331,3.139928825622776,4.445907473309608,1.1225978647686832,123.63345195729538,231.49190938511327,36.47249190938511,11.262135922330096,33.750809061488674,371.4401294498382,0.8576051779935275,1000.980582524272,3.799352750809061,20.72491909385113,36.47249190938511,770.5275080906149,58.91197411003236,26.812297734627837,48.62135922330097,15.0,0.8576051779935275,109.32686084142397,86.74368932038834,62.7462783171521,69.80776699029126,0.0,34.425889967637545,62.81132686084143,64.39805825242719,66.65695792880258,71.54045307443366,1.715210355987055,464.6504854368932,66.85113268608414,424.7702265372168,258.3527508090615,0.0,0.0,83.9967637540453,298.34304207119743,2.5728155339805827,1000.980582524272,770.5275080906149,3.2105501618122974,4.12621359223301,1.1516504854368934,116.16181229773464
34,290,Raiders,2020,HB,2.0181634712411705,191.4143954367775,15.0,15.0,80.65218295218294,72.39935897435898,-6.30%,0.5,-0.071,82,212.43147208121823,37.97715736040609,8.456852791878173,21.851269035532997,165.21065989847716,0.6928934010152284,844.8578680203045,3.1192893401015227,8.195431472081218,37.97715736040609,597.758883248731,51.546446700507616,23.5507614213198,47.39340101522843,23.0,1.677664974619289,70.57360406091371,64.3728426395939,73.15329949238578,44.93451776649746,0.0,58.51065989847716,56.61979695431472,76.24644670050762,54.09035532994923,30.83502538071066,1.4416243654822336,193.0964467005076,28.01522842639594,192.1065989847716,235.35279187817255,0.0,0.0,34.68527918781726,240.44670050761425,9.078680203045684,844.8578680203045,597.758883248731,2.853197969543147,4.112182741116752,0.9901776649746192,139.7233502538071,184.4447300771208,48.04627249357326,10.231362467866324,22.676092544987146,240.7969151670951,0.0,837.4061696658098,2.5218508997429305,7.365038560411311,48.04627249357326,611.8251928020566,77.62185089974292,17.06426735218509,40.3598971722365,23.0,0.7223650385604113,49.44730077120823,83.23136246786633,82.05167095115681,84.1452442159383,0.0,74.2185089974293,63.71516709511568,80.68560411311056,57.1215938303342,43.02570694087404,0.0,216.7223650385604,26.046272493573262,147.1619537275064,205.27506426735215,0.0,0.0,31.213367609254497,210.4910025706941,5.187660668380463,837.4061696658098,611.8251928020566,3.097249357326478,4.356555269922879,1.499948586118252,133.8740359897172
35,291,Colts,2020,HB,1.1856710393541878,176.83761216662833,18.0,21.0,70.3174840085288,80.12786259541984,14.30%,0.6875,0.092,77,168.25672371638143,30.638141809290957,9.787286063569685,27.773838630806846,251.2713936430318,0.0,809.3007334963326,1.2078239608801955,5.0,30.638141809290957,487.4987775061125,50.76308068459658,25.0,47.87286063569682,14.0,0.5672371638141809,64.58190709046455,86.23276283618583,79.98239608801957,86.75941320293398,0.0,28.51393643031785,75.20244498777505,77.49584352078239,46.69559902200489,46.608801955990224,0.2176039119804401,296.3471882640587,36.84107579462103,186.42542787286064,197.66503667481663,0.0,0.0,40.98533007334963,205.09779951100245,7.097799511002445,809.3007334963326,487.4987775061125,2.843691931540343,4.595354523227384,1.5964547677261616,98.67481662591688,172.21804511278197,27.909774436090224,9.18796992481203,29.91152882205514,230.54135338345864,0.1228070175438596,769.4160401002506,1.6566416040100251,2.0325814536340854,27.909774436090224,494.7844611528822,57.19498746867168,19.86466165413534,46.69172932330827,14.0,0.1303258145363408,75.58145363408521,86.0844611528822,70.91629072681704,85.95187969924812,0.0,27.36992481203007,51.60426065162907,74.23809523809523,63.98621553884712,54.27067669172932,0.2456140350877192,105.20802005012531,15.909774436090226,153.67418546365914,200.0300751879699,0.0,0.0,19.35338345864661,188.12781954887217,5.591478696741855,769.4160401002506,494.7844611528822,3.043057644110276,4.575438596491228,0.75,92.63157894736842
36,292,Cowboys,2020,HB,6.271442986881938,195.50644262018616,14.0,11.0,78.30679824561403,67.15115740740741,-11.10%,0.375,-0.101,72,198.2556818181818,36.42613636363637,4.900568181818182,17.222727272727273,118.90625,0.0,803.9176136363636,6.693181818181818,9.514204545454543,36.42613636363637,581.4232954545455,61.32982954545455,18.119318181818183,49.59659090909091,9.0,4.159090909090909,62.23011363636363,49.092045454545456,67.06278409090909,88.83579545454546,0.0,61.46761363636363,51.46931818181818,72.7002840909091,56.073295454545466,33.67897727272727,0.0,289.67329545454544,44.07954545454545,325.42045454545456,236.4943181818182,0.0,0.0,58.32670454545455,242.33522727272728,5.306818181818182,803.9176136363636,581.4232954545455,3.035965909090909,4.074147727272727,0.8813920454545454,128.63920454545453,253.22222222222223,42.44444444444444,10.444444444444445,21.522222222222226,227.66666666666663,0.2222222222222222,1156.5555555555557,4.888888888888889,8.444444444444445,42.44444444444444,842.2222222222222,66.86666666666667,32.22222222222222,64.55555555555556,9.0,2.555555555555556,91.88888888888889,69.43333333333334,78.31111111111112,40.2,0.0,43.82222222222222,59.73333333333333,83.08888888888889,71.64444444444445,35.44444444444444,2.555555555555556,349.6666666666667,45.333333333333336,379.6666666666667,292.0,0.0,0.0,57.333333333333336,298.55555555555554,9.77777777777778,1156.5555555555557,842.2222222222222,3.514444444444444,4.677777777777778,0.9933333333333336,157.77777777777777
37,293,Chargers,2020,HB,3.46619576185671,39.3242376522452,18.0,15.0,76.344769874477,69.69257142857143,-14.70%,0.4375,0.015,81,96.33673469387756,15.58673469387755,2.892857142857143,20.132908163265306,68.19897959183673,0.0,370.96173469387753,1.3698979591836735,7.326530612244898,15.58673469387755,258.88520408163265,48.87755102040816,7.630102040816326,21.237244897959183,27.0,1.094387755102041,35.38265306122449,67.63775510204081,69.33622448979591,85.29311224489794,0.0,40.13112244897959,70.7561224489796,70.31836734693877,56.00918367346939,27.693877551020407,0.1505102040816326,227.34438775510205,32.390306122448976,154.35714285714286,113.0484693877551,0.0,0.0,36.61989795918368,128.72704081632654,1.558673469387755,370.96173469387753,258.88520408163265,2.676836734693877,3.920918367346939,1.435688775510204,52.91326530612245,133.96096096096096,26.3003003003003,6.441441441441442,25.57567567567568,134.72972972972974,0.0,536.5405405405405,2.7687687687687688,13.585585585585584,26.3003003003003,373.96096096096096,60.79219219219219,13.366366366366366,31.954954954954957,27.0,3.135135135135135,67.84384384384384,51.6957957957958,75.07507507507508,67.33903903903904,0.0,49.76426426426426,69.94354354354354,71.82732732732732,59.139339339339344,29.273273273273272,0.4864864864864865,539.957957957958,57.74474474474474,248.93693693693692,163.98498498498498,0.0,0.0,67.48348348348348,191.7057057057057,5.081081081081081,536.5405405405405,373.96096096096096,2.885315315315315,4.174474474474474,1.8505105105105104,54.64264264264264
38,294,Patriots,2020,HB,3.950554994954591,157.72864040551178,17.0,17.0,70.49401544401545,79.34355971896956,-7.10%,0.4375,-0.071,85,91.65102639296188,13.281524926686217,5.26099706744868,24.251612903225805,121.57478005865104,0.0,455.10557184750735,0.469208211143695,1.9413489736070384,13.281524926686217,273.258064516129,41.86217008797654,12.2316715542522,20.944281524926687,19.0,0.5043988269794721,59.50146627565982,76.8533724340176,81.2366568914956,81.32052785923754,0.0,67.5108504398827,73.13137829912023,77.81466275659824,58.34633431085044,34.043988269794724,0.0,123.78592375366568,13.639296187683284,73.5982404692082,127.3782991202346,0.2052785923753665,0.1026392961876832,16.545454545454547,105.18768328445748,1.8299120234604105,455.3108504398827,273.97653958944284,2.915483870967742,4.817888563049854,1.5408211143695014,27.208211143695014,175.7889447236181,26.097989949748744,5.670854271356784,17.78241206030151,114.10552763819096,0.1633165829145728,662.2688442211055,3.020100502512563,4.35427135678392,26.097989949748744,455.38693467336685,41.20125628140704,16.376884422110553,39.62311557788945,19.0,1.5728643216080402,106.2286432160804,73.2535175879397,69.62462311557789,80.63115577889448,12.27211055276382,78.14221105527638,56.99422110552763,67.87763819095477,59.811557788944725,27.83417085427136,0.3693467336683417,216.66582914572865,24.316582914572862,146.94221105527637,201.2889447236181,0.0,0.0,33.07286432160804,200.10552763819092,5.115577889447236,662.2688442211055,455.38693467336685,2.6396733668341708,3.903768844221106,1.2718844221105527,62.84422110552764
39,295,Bills,2020,HB,2.285570131180626,148.59853716833442,11.0,13.0,64.58142493638675,69.32296511627906,23.80%,0.8125,0.134,67,128.01379310344828,25.48275862068965,6.503448275862069,27.81931034482759,148.8,0.5379310344827586,560.3448275862069,2.7241379310344827,6.620689655172414,25.48275862068965,394.3034482758621,64.54620689655172,16.048275862068966,33.44137931034483,4.0,0.5724137931034483,46.72413793103448,79.86413793103448,69.49103448275862,40.56344827586207,0.0,66.35793103448276,57.10620689655172,74.07931034482759,59.13241379310345,41.324137931034485,2.0,182.9793103448276,25.924137931034483,239.08275862068965,171.75172413793103,0.0,0.0,31.958620689655174,153.93793103448274,2.703448275862069,560.3448275862069,394.3034482758621,3.1044137931034483,4.488275862068966,0.7855172413793103,74.49655172413793,150.76331360946745,24.198224852071007,9.733727810650889,30.071597633136097,208.8343195266272,0.0,648.3550295857988,2.789940828402367,3.730769230769231,24.198224852071007,405.4349112426036,45.6292899408284,16.846153846153847,32.11538461538461,4.0,1.849112426035503,92.28698224852072,58.70236686390533,64.71360946745561,57.62514792899409,0.0,64.39319526627219,52.5810650887574,68.67603550295858,61.69615384615384,37.88165680473373,0.8994082840236687,142.60059171597632,20.088757396449704,186.36094674556213,189.4585798816568,-2.455621301775148,0.4911242603550296,25.66863905325444,170.36094674556213,1.881656804733728,645.8994082840237,405.9260355029586,2.734733727810651,4.256508875739645,0.7960059171597633,52.5887573964497
40,296,Titans,2020,HB,4.167507568113018,116.28387880385932,18.0,24.0,72.56520681265206,85.94688128772637,2.90%,0.6875,0.058,94,314.85313174946003,62.19222462203024,17.699784017278617,30.99654427645788,536.0302375809936,0.0,1681.766738660907,0.101511879049676,2.611231101511879,62.19222462203024,1235.6393088552916,72.15097192224623,39.93952483801296,80.35421166306695,31.0,3.265658747300216,99.50539956803456,75.25701943844493,86.5645788336933,62.48574514038877,0.0,60.23347732181425,54.641684665226784,86.86393088552914,54.88509719222462,79.78401727861771,0.816414686825054,99.70842332613393,16.838012958963283,198.133909287257,340.09071274298054,0.0,0.0,22.07127429805616,331.69114470842334,13.980561555075594,1681.766738660907,1235.6393088552916,3.784665226781857,5.186825053995681,0.5667386609071274,212.08207343412528,257.73369565217394,50.27989130434783,15.11413043478261,29.25163043478261,420.4972826086956,0.1467391304347826,1298.6114130434785,2.940217391304348,4.703804347826087,50.27989130434783,1067.1657608695652,79.11467391304348,35.05163043478261,61.04619565217392,31.0,4.263586956521739,67.33423913043478,49.33940217391304,73.22744565217391,36.14673913043478,45.36766304347826,62.03260869565217,48.22554347826087,76.48722826086956,58.26929347826088,63.84239130434783,2.6168478260869565,193.67934782608697,18.48913043478261,188.9673913043478,287.04891304347825,0.0,0.0,23.369565217391305,276.2228260869565,13.173913043478262,1298.6114130434785,1067.1657608695652,3.898097826086957,4.8432065217391305,0.9945652173913044,188.4592391304348
41,297,Saints,2020,HB,4.545913218970736,39.18181045419927,20.0,20.0,71.78163265306122,80.56567796610169,33.30%,0.75,0.14,86,156.25068870523415,23.52617079889807,8.245179063360881,25.713498622589533,204.51790633608812,0.4022038567493113,749.6914600550964,3.658402203856749,13.118457300275482,23.52617079889807,438.3223140495868,45.92286501377411,18.89256198347108,44.57575757575758,20.0,0.9173553719008264,53.27823691460055,73.5694214876033,80.25234159779615,53.641046831955926,0.0,55.28347107438017,82.5382920110193,76.97382920110194,65.04132231404958,41.76584022038568,0.9173553719008264,461.6556473829201,52.16528925619835,232.96418732782368,212.6694214876033,0.0,0.0,63.83195592286501,208.4159779614325,9.851239669421489,749.6914600550964,438.3223140495868,2.746088154269972,4.740495867768595,1.7020110192837463,94.89531680440771,155.75692307692307,31.606153846153845,8.88,27.903076923076924,194.3230769230769,0.4492307692307692,706.9815384615384,3.4523076923076923,13.206153846153846,31.606153846153845,495.4738461538462,69.63876923076923,16.784615384615385,33.95692307692308,20.0,2.1046153846153848,67.25846153846153,73.16953846153845,71.98092307692309,67.82461538461538,36.67292307692308,61.23723076923076,68.64984615384616,70.97107692307692,66.3683076923077,35.286153846153844,0.9753846153846154,386.1569230769231,57.91692307692308,270.49538461538464,199.6523076923077,0.0,0.0,68.87692307692308,213.6738461538461,4.876923076923077,706.9815384615384,495.4738461538462,3.267876923076923,4.634153846153847,1.4925538461538463,76.25538461538461
42,298,Falcons,2020,HB,4.687184661957619,131.72157046451582,13.0,13.0,59.9977329974811,56.40559440559441,-4.20%,0.25,-0.029,65,143.65745856353593,24.718232044198896,4.1464088397790055,19.010497237569066,101.45580110497238,0.2762430939226519,540.3563535911602,2.6187845303867405,5.033149171270718,24.718232044198896,366.7458563535912,44.56629834254144,11.80110497237569,30.069060773480665,2.0,1.803867403314917,63.3232044198895,59.925414364640886,56.2914364640884,65.17292817679558,0.0,49.33591160220994,42.21657458563536,62.008563535911605,59.97237569060773,40.19889502762431,0.8149171270718232,156.36740331491714,23.331491712707184,193.146408839779,154.9585635359116,0.0,0.0,28.08839779005525,166.9889502762431,5.298342541436464,540.3563535911602,366.7458563535912,2.523397790055249,3.9511049723756906,0.8160773480662984,74.19337016574586,132.01290322580644,21.52258064516129,4.619354838709677,21.474838709677417,94.63225806451612,0.6645161290322581,482.0709677419355,0.8451612903225807,4.419354838709677,21.52258064516129,334.4516129032258,40.12903225806452,11.716129032258063,25.516129032258064,2.0,1.8516129032258064,59.49677419354839,64.25806451612904,59.88645161290322,57.66774193548387,0.775483870967742,52.19483870967742,63.09612903225806,60.192258064516125,60.33806451612903,25.98064516129032,0.7354838709677419,267.6709677419355,38.464516129032255,235.6322580645161,152.0,0.0,0.0,42.23225806451613,170.4774193548387,2.0451612903225804,482.0709677419355,334.4516129032258,2.5976774193548384,3.76258064516129,0.9848387096774194,66.92258064516129
43,299,Eagles,2020,HB,1.7154389505549947,96.72456443970778,15.0,10.0,64.51722689075629,61.78520547945205,-18.80%,0.25,-0.08,89,114.71147540983608,19.39672131147541,4.275409836065574,25.801967213114757,185.31147540983608,0.0,576.6491803278689,4.370491803278688,4.137704918032787,19.39672131147541,372.7344262295082,49.02688524590164,11.095081967213115,25.65573770491803,24.0,2.5278688524590165,35.94754098360656,42.32262295081967,61.32426229508197,88.10131147540984,0.0,51.53901639344262,44.04688524590164,69.65606557377049,56.17803278688525,60.68852459016394,0.0,162.91147540983607,22.08852459016393,220.40327868852455,153.67868852459017,0.0,0.0,35.57704918032787,136.8,4.016393442622951,576.6491803278689,372.7344262295082,3.019573770491803,4.5878688524590165,0.6388524590163935,74.30491803278689,130.3419689119171,19.78238341968912,6.230569948186528,26.4800518134715,164.5181347150259,0.0,583.5854922279793,2.2797927461139897,5.215025906735751,19.78238341968912,399.79274611398966,47.50077720207253,13.678756476683938,25.440414507772022,24.0,1.0854922279792747,45.77461139896373,64.4782383419689,64.66321243523316,69.15259067357513,0.0,63.53367875647668,66.00077720207254,62.23341968911917,52.14430051813472,41.29274611398964,0.5518134715025906,290.6062176165803,30.32642487046632,192.5103626943005,152.3238341968912,0.0,0.0,37.33419689119171,160.66839378238342,4.0310880829015545,583.5854922279793,399.79274611398966,2.919481865284974,4.371243523316062,1.3603886010362696,81.5440414507772
44,300,Panthers,2020,HB,5.968718466195762,201.8323626656709,16.0,12.0,83.19621380846324,73.68806366047745,-6.70%,0.3125,-0.068,68,113.69686411149826,27.797909407665504,3.1219512195121952,11.334843205574913,59.19512195121951,0.0,441.6689895470384,1.867595818815331,13.236933797909408,27.797909407665504,330.5331010452962,67.45191637630663,9.494773519163765,26.961672473867598,5.0,0.7177700348432056,60.97560975609756,75.10383275261324,73.57212543554006,85.53414634146341,0.0,50.87665505226481,70.43658536585366,73.0794425087108,69.61986062717769,20.686411149825783,0.0,254.81184668989548,38.88850174216028,202.616724738676,138.49128919860627,0.0,0.0,44.041811846689896,152.58536585365854,4.620209059233449,441.6689895470384,330.5331010452962,2.886341463414634,3.923693379790941,1.3027177700348431,50.9616724738676,258.78125,43.996875,11.759375,31.661250000000003,396.68125,0.896875,1250.975,5.43125,24.215625,43.996875,677.15,44.775625,27.903125,50.325,5.0,0.896875,117.25,80.92875000000001,83.1671875,89.30156249999999,40.8975,72.1184375,87.89312500000001,73.44812499999999,62.2540625,78.6875,0.896875,905.103125,104.621875,514.584375,307.01875,0.0,0.0,121.853125,363.403125,13.503125,1250.975,677.15,2.54671875,4.784062499999999,1.6844375,139.6875
45,301,Rams,2020,HB,1.5388496468213926,164.93587067404547,9.0,11.0,65.85687331536388,69.4294930875576,15.40%,0.625,0.151,80,130.91145833333334,20.04427083333333,4.307291666666667,21.08984375,129.4609375,0.0,570.4583333333334,0.9036458333333334,4.0,20.04427083333333,347.484375,42.80052083333334,14.875,32.575520833333336,26.0,0.640625,53.091145833333336,78.19635416666667,69.74036458333335,84.84791666666666,0.0,55.04140625,58.40026041666667,72.40729166666667,63.270833333333336,42.40625,0.2630208333333333,146.1953125,15.953125,165.82552083333334,156.43489583333334,0.0,0.0,21.609375,146.86458333333334,3.8671875,570.4583333333334,347.484375,2.61609375,4.319270833333333,0.9775520833333332,77.4609375,167.7245508982036,32.56287425149701,6.1946107784431135,19.127245508982035,119.26646706586828,0.0,642.1137724550898,4.3293413173652695,2.787425149700599,32.56287425149701,468.5449101796408,55.40059880239521,16.14071856287425,38.52395209580838,26.0,2.002994011976048,73.2874251497006,59.17155688622754,65.80808383233533,87.19730538922155,0.0,65.16317365269461,37.31497005988024,75.9194610778443,51.16586826347306,22.82634730538922,0.0,145.8323353293413,21.577844311377245,285.73952095808386,196.04191616766468,0.0,0.0,31.661676646706585,189.30239520958085,9.044910179640718,642.1137724550898,468.5449101796408,2.8567964071856284,3.772155688622755,0.5001796407185629,94.437125748503
46,302,Vikings,2020,HB,3.602421796165489,125.30312218453838,25.0,19.0,76.71988071570576,86.1842105263158,-6.40%,0.4375,-0.006,84,249.98829039812645,55.05620608899297,11.323185011709604,24.50913348946136,281.40749414519905,0.0,1237.5480093676815,2.4168618266978923,8.655737704918034,55.05620608899297,823.2224824355972,76.52224824355972,36.37939110070258,72.01405152224824,18.0,3.6533957845433256,54.80327868852459,67.76744730679157,86.46908665105387,84.37142857142857,0.0,52.63231850117096,62.63231850117096,87.38735362997659,59.41733021077284,57.50117096018735,0.0,293.2224824355972,35.27400468384075,214.98360655737704,271.5175644028103,0.0,0.0,40.8384074941452,285.26229508196724,12.166276346604215,1237.5480093676815,823.2224824355972,3.2397189695550352,4.903512880562062,1.3400468384074942,177.5175644028103,178.7440758293839,30.17772511848341,10.236966824644549,33.12464454976303,257.75118483412325,0.0,819.8388625592418,4.26303317535545,11.77962085308057,30.17772511848341,551.7464454976304,57.97440758293839,19.218009478672982,41.31042654028436,18.0,2.6066350710900474,40.64928909952607,59.85355450236967,76.92037914691943,64.68815165876778,0.0,48.12985781990521,63.38270142180095,77.72654028436018,58.93364928909953,60.39336492890995,0.5924170616113744,333.6658767772512,34.93364928909953,183.61374407582937,200.3649289099526,0.0,0.0,40.83649289099526,213.6777251184834,8.286729857819905,819.8388625592418,551.7464454976304,3.0807582938388625,4.67867298578199,1.5641469194312798,127.9265402843602
47,303,Packers,2020,HB,2.734611503531786,106.86714396341308,18.0,25.0,81.6004555808656,76.89237288135594,25.90%,0.8125,0.195,75,149.21522309711287,25.88713910761155,6.921259842519685,26.732808398950134,225.8477690288714,0.0,771.7007874015748,2.241469816272966,9.727034120734908,25.88713910761155,495.34645669291336,67.09160104986876,17.824146981627297,37.95538057742783,12.0,1.0551181102362204,41.71128608923885,80.150656167979,77.17716535433073,74.51601049868766,0.0,45.19553805774278,67.12204724409449,79.10498687664042,51.55485564304461,52.79527559055118,0.3123359580052493,266.3963254593176,35.09448818897638,202.7795275590551,173.95538057742783,0.0,0.0,43.7979002624672,184.30971128608925,5.6141732283464565,771.7007874015748,495.34645669291336,3.2107611548556427,5.051706036745407,1.2191338582677165,107.28083989501312,191.66666666666663,33.0948275862069,9.701149425287356,23.576149425287355,222.5775862068965,0.0,869.5833333333334,3.0086206896551726,9.091954022988508,33.0948275862069,600.6781609195402,53.16867816091954,19.95977011494253,44.52298850574713,12.0,1.3505747126436782,45.02873563218391,78.60201149425288,81.81522988505748,74.8051724137931,0.0,70.46436781609195,84.51034482758621,76.55919540229884,56.994540229885054,51.7528735632184,0.3074712643678161,401.9597701149425,45.76149425287356,270.8333333333333,210.2816091954023,0.0,0.0,58.47701149425287,237.42816091954023,11.112068965517242,869.5833333333334,600.6781609195402,3.0680172413793105,4.488793103448276,1.4330172413793103,145.7155172413793
48,304,Lions,2020,HB,2.058526740665994,278.6072992403433,7.0,14.0,64.0671264367816,63.74888337468983,-15.70%,0.3125,-0.191,74,123.37267080745342,15.972049689440992,5.4937888198757765,22.449689440993787,128.1552795031056,0.0,506.3695652173913,2.8633540372670807,4.8602484472049685,15.972049689440992,308.81366459627327,34.19192546583851,11.021739130434783,29.27639751552795,11.0,1.2267080745341614,57.51552795031056,72.0639751552795,63.36894409937888,84.62950310559006,28.88198757763975,62.38167701863353,57.230124223602495,63.84472049689441,59.37204968944099,39.68633540372671,0.0,205.27329192546583,25.142857142857142,158.7049689440994,135.62111801242236,0.0,0.0,32.059006211180126,148.51552795031057,6.524844720496894,506.3695652173913,308.81366459627327,2.481211180124224,4.08664596273292,1.1959006211180123,62.22049689440994,75.00557103064067,10.434540389972144,2.1448467966573816,17.48384401114206,49.16434540389972,0.0445682451253481,295.7966573816156,0.98050139275766,1.8245125348189413,10.434540389972144,215.6518105849582,37.25097493036212,5.874651810584958,13.799442896935933,11.0,0.7381615598885793,35.43732590529248,68.3632311977716,64.14930362116992,76.96378830083566,0.0,54.44791086350975,52.70863509749303,66.40863509749303,56.75766016713092,27.264623955431755,0.1504178272980501,86.23676880222841,11.495821727019498,94.949860724234,85.57660167130919,0.0,0.0,15.075208913649025,86.50139275766017,1.2479108635097491,295.7966573816156,215.6518105849582,2.776991643454039,3.8949860724233982,0.7798050139275766,37.77437325905292
