,position,weighted_avg_attempts,weighted_avg_avoided_tackles,weighted_avg_breakaway_attempts,weighted_avg_breakaway_percent,weighted_avg_breakaway_yards,weighted_avg_declined_penalties,weighted_avg_designed_yards,weighted_avg_drops,weighted_avg_elu_recv_mtf,weighted_avg_elu_rush_mtf,weighted_avg_elu_yco,weighted_avg_elusive_rating,weighted_avg_explosive,weighted_avg_first_downs,weighted_avg_franchise_id,weighted_avg_fumbles,weighted_avg_gap_attempts,weighted_avg_grades_hands_fumble,weighted_avg_grades_offense,weighted_avg_grades_offense_penalty,weighted_avg_grades_pass,weighted_avg_grades_pass_block,weighted_avg_grades_pass_route,weighted_avg_grades_run,weighted_avg_grades_run_block,weighted_avg_longest,weighted_avg_penalties,weighted_avg_rec_yards,weighted_avg_receptions,weighted_avg_routes,weighted_avg_run_plays,weighted_avg_scramble_yards,weighted_avg_scrambles,weighted_avg_targets,weighted_avg_total_touches,weighted_avg_touchdowns,weighted_avg_yards,weighted_avg_yards_after_contact,weighted_avg_yco_attempt,weighted_avg_ypa,weighted_avg_yprr,weighted_avg_zone_attempts,Team,Year,Previous_attempts,Previous_avoided_tackles,Previous_breakaway_attempts,Previous_breakaway_percent,Previous_breakaway_yards,Previous_declined_penalties,Previous_designed_yards,Previous_drops,Previous_elu_recv_mtf,Previous_elu_rush_mtf,Previous_elu_yco,Previous_elusive_rating,Previous_explosive,Previous_first_downs,Previous_franchise_id,Previous_fumbles,Previous_gap_attempts,Previous_grades_hands_fumble,Previous_grades_offense,Previous_grades_offense_penalty,Previous_grades_pass,Previous_grades_pass_block,Previous_grades_pass_route,Previous_grades_run,Previous_grades_run_block,Previous_longest,Previous_penalties,Previous_rec_yards,Previous_receptions,Previous_routes,Previous_run_plays,Previous_scramble_yards,Previous_scrambles,Previous_targets,Previous_total_touches,Previous_touchdowns,Previous_yards,Previous_yards_after_contact,Previous_yco_attempt,Previous_ypa,Previous_yprr,Previous_zone_attempts
10,HB,115.16348773841962,14.449591280653951,4.141689373297003,21.21907356948229,109.13896457765668,0.0,439.850136239782,1.6839237057220708,4.743869209809264,14.449591280653951,305.3760217983651,39.11553133514986,10.888283378746594,23.749318801089917,11.0,1.1607629427792916,53.80926430517711,69.85967302452316,63.60926430517712,83.94959128065395,0.0,75.40435967302453,53.55231607629428,64.83106267029973,55.1858310626703,40.57493188010899,0.0,146.84468664850135,22.182561307901906,124.6866485013624,130.67029972752044,0.0,0.0,27.33514986376022,137.34604904632153,3.5122615803814714,439.850136239782,305.3760217983651,2.7668937329700274,4.0572207084468666,1.1022070844686649,59.43051771117166,Lions,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,HB,119.16727272727273,17.203636363636363,5.265454545454546,21.163272727272727,133.72363636363636,0.0,564.1127272727273,1.0436363636363637,5.221818181818182,17.203636363636363,334.6981818181818,42.67236363636364,15.785454545454545,31.44,12.0,0.56,36.09090909090909,78.74145454545454,73.20436363636364,45.218545454545456,0.0,79.41527272727272,62.06254545454546,75.11236363636363,59.824,42.34909090909091,1.450909090909091,200.8109090909091,25.676363636363636,229.43636363636364,128.16,0.0,0.0,31.6,144.84363636363636,5.418181818181818,564.1127272727273,334.6981818181818,2.7715272727272726,4.706181818181818,0.8916000000000001,77.62545454545455,Packers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,HB,181.6049046321526,22.662125340599456,10.626702997275205,30.555858310626704,264.93188010899183,0.0,760.6893732970027,0.9809264305177112,2.9427792915531334,22.662125340599456,536.2970027247957,35.53569482288828,17.247956403269754,30.817438692098094,13.0,0.5912806539509536,51.002724795640326,84.01634877384195,68.6732970027248,54.157765667574935,0.0,74.28719346049047,51.335694822888286,72.39972752043597,66.42506811989101,62.490463215258856,1.1444141689373297,156.7465940054496,22.517711171662125,243.32425068119892,208.84468664850135,0.0,0.0,29.302452316076295,204.1226158038147,3.678474114441417,760.6893732970027,536.2970027247957,2.8430790190735697,3.979019073569482,0.6667574931880109,123.06267029972751,Texans,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,HB,140.054441260745,12.383954154727794,7.664756446991404,25.040114613180517,171.6189111747851,0.0,641.4985673352436,2.650429799426934,1.6332378223495703,12.383954154727794,388.3724928366762,23.383954154727792,13.868194842406877,34.656160458452725,14.0,1.7163323782234956,85.36389684813754,61.028366762177654,68.00773638968481,78.84269340974211,0.0,52.7704871060172,45.029512893982805,71.68424068767908,59.01719197707737,40.98567335243553,0.24355300859598855,175.71633237822348,27.61318051575931,197.26361031518624,166.96561604584528,0.0,0.0,35.17765042979943,167.6676217765043,5.687679083094556,641.4985673352436,388.3724928366762,2.7167908309455586,4.544412607449857,0.7840974212034383,52.326647564469916,Colts,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,HB,132.1131221719457,17.490950226244344,3.7194570135746607,14.830995475113122,67.70135746606334,0.0,453.8348416289593,2.975113122171946,3.3076923076923075,17.490950226244344,318.6651583710407,32.19185520361991,10.699095022624434,21.966063348416288,15.0,1.0135746606334841,51.50452488687783,73.82330316742082,58.39140271493213,84.95067873303167,0.0,38.783484162895924,57.53506787330317,59.48981900452489,59.184841628959276,21.43212669683258,0.0,185.16289592760182,23.744343891402714,162.29864253393666,145.9343891402715,0.0,0.0,30.165158371040725,155.85746606334843,3.68552036199095,453.8348416289593,318.6651583710407,2.3986425339366515,3.4411764705882355,1.0722850678733031,78.17420814479638,Jaguars,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,HB,128.06397306397307,29.023569023569024,8.83838383838384,33.61380471380471,201.9023569023569,0.0,589.4276094276095,2.1717171717171717,7.292929292929293,29.023569023569024,416.23569023569024,68.40033670033671,16.569023569023567,33.101010101010104,16.0,0.16835016835016836,45.92255892255892,82.67272727272727,78.7003367003367,48.050841750841755,9.28989898989899,71.92962962962963,69.57407407407408,79.78249158249157,60.303367003367,37.82828282828283,1.2188552188552189,297.1952861952862,23.296296296296298,199.87542087542087,151.55218855218854,0.0,0.0,28.08080808080808,151.36026936026937,5.282828282828283,589.4276094276095,416.23569023569024,3.0510437710437714,4.631649831649831,1.4821212121212122,78.75084175084174,Chiefs,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,HB,183.81518987341772,23.17721518987342,11.640506329113924,24.47848101265823,256.1316455696203,0.0,907.3645569620253,4.944303797468354,7.746835443037975,23.17721518987342,594.2126582278481,49.74936708860759,24.98987341772152,50.43291139240506,26.0,0.6481012658227848,46.562025316455696,85.16379746835442,76.65240506329113,85.80936708860759,0.0,66.27620253164557,61.81518987341772,77.86582278481012,62.43012658227848,33.77721518987342,0.6481012658227848,390.3594936708861,39.767088607594935,291.7518987341772,219.2101265822785,0.0,0.0,51.30126582278481,223.58227848101265,11.356962025316456,907.3645569620253,594.2126582278481,3.23326582278481,4.959493670886076,1.3088101265822785,136.60506329113923,Rams,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,HB,130.06432748538012,27.12280701754386,11.701754385964913,37.39035087719298,243.640350877193,0.0,656.2514619883041,4.201754385964913,10.11111111111111,27.12280701754386,394.55847953216374,65.53391812865496,20.646198830409357,34.76315789473684,27.0,0.8216374269005848,80.14327485380117,83.64327485380116,84.27923976608187,85.68128654970761,0.0,56.93011695906432,71.55233918128656,85.25292397660817,63.659064327485375,33.54385964912281,0.14619883040935672,396.2953216374269,39.92982456140351,192.453216374269,167.01461988304092,0.0,0.0,48.33040935672515,169.99415204678363,6.3391812865497075,656.2514619883041,394.55847953216374,3.090877192982456,4.965497076023391,2.036520467836257,39.89181286549707,Chargers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,HB,125.3,22.3625,5.425,28.82375,150.375,0.0,576.0625,1.9875,5.2875,22.3625,387.5625,51.947500000000005,11.25,22.0375,17.0,1.375,38.4875,68.01500000000001,72.01875,61.67,22.5,41.182500000000005,70.27250000000001,71.82000000000001,63.42125000000001,49.05,0.4875,245.95,26.8125,179.9,154.925,0.3,0.025,33.8625,152.0875,1.6625,576.3625,387.5625,3.103125,4.811249999999999,1.24825,83.7125,Dolphins,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,HB,127.90102389078498,20.0580204778157,7.494880546075085,36.187372013651874,195.53924914675767,0.0,557.9283276450512,1.3993174061433447,10.081911262798634,20.0580204778157,377.38907849829354,57.56587030716723,14.030716723549489,21.10580204778157,18.0,0.9078498293515358,41.83617747440273,67.61296928327644,72.88430034129692,86.10034129692833,0.0,72.87679180887372,62.547440273037545,73.23993174061434,58.28873720136518,51.31399317406143,0.0,206.52559726962457,28.808873720136518,217.71672354948805,150.02047781569965,0.0,0.0,33.9419795221843,156.7098976109215,3.7747440273037545,557.9283276450512,377.38907849829354,2.9362116040955635,4.315699658703072,0.914368600682594,82.83617747440273,Vikings,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,HB,153.24725274725276,16.428571428571427,7.291208791208791,21.814285714285717,161.43956043956044,0.0,673.7115384615385,1.8653846153846154,2.120879120879121,16.428571428571427,376.8873626373626,24.04230769230769,18.505494505494507,38.42032967032967,19.0,0.8873626373626373,93.57142857142857,80.67554945054945,72.13846153846153,45.964285714285715,0.0,63.39148351648352,64.33489010989011,67.86510989010988,58.856043956043955,28.494505494505493,0.8324175824175825,243.22802197802199,28.689560439560438,150.02747252747253,181.0,0.0,0.0,39.25824175824176,181.9368131868132,4.736263736263736,673.7115384615385,376.8873626373626,2.363021978021978,4.331868131868132,1.2840384615384615,49.87362637362637,Patriots,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,HB,153.77333333333334,23.48,8.109333333333334,26.14453333333333,171.59733333333332,0.0,707.088,1.92,9.381333333333334,23.48,445.648,48.196,16.226666666666667,42.221333333333334,20.0,1.1466666666666667,67.09333333333333,70.27013333333333,78.99306666666666,72.17306666666667,0.0,69.98453333333333,71.99493333333334,77.17813333333334,55.42133333333334,41.562666666666665,0.5893333333333334,429.73333333333335,49.67466666666667,222.93866666666668,210.09333333333333,0.0,0.0,59.94133333333333,203.448,9.450666666666667,707.088,445.648,2.9068266666666664,4.634933333333333,1.616,78.44,Saints,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,HB,222.50943396226415,34.27358490566038,16.41509433962264,44.320754716981135,579.4528301886793,0.0,1101.2735849056603,4.4245283018867925,25.92452830188679,34.27358490566038,734.2075471698113,61.94245283018868,25.443396226415093,42.160377358490564,21.0,0.32075471698113206,67.12264150943396,80.90566037735849,80.1622641509434,68.411320754717,0.0,59.949999999999996,77.68584905660377,79.90943396226416,55.66698113207547,65.55660377358491,0.8207547169811321,606.0377358490566,76.93396226415095,398.27358490566036,248.73584905660377,0.0,0.0,96.93396226415095,299.4433962264151,9.18867924528302,1101.2735849056603,734.2075471698113,3.138301886792453,4.717924528301887,1.4417924528301886,149.16037735849056,Giants,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,HB,103.32768361581921,14.310734463276836,5.387005649717514,32.912146892655365,171.0084745762712,0.0,438.180790960452,2.522598870056497,5.403954802259887,14.310734463276836,312.8305084745763,47.62598870056497,10.338983050847459,18.468926553672315,22.0,0.9717514124293786,44.25706214689266,70.55254237288136,63.56073446327684,64.88954802259887,15.423728813559322,49.279661016949156,58.10282485875707,65.29661016949153,58.58700564971751,50.759887005649716,0.403954802259887,151.33050847457628,17.677966101694917,131.15536723163842,120.090395480226,0.0,0.0,24.847457627118644,121.00564971751412,3.3022598870056497,438.180790960452,312.8305084745763,2.929265536723164,4.083333333333333,1.1520903954802262,57.57909604519774,Jets,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,HB,120.08670520231213,19.765895953757227,4.297687861271676,19.417630057803468,92.83815028901734,0.0,507.6878612716763,1.6965317919075145,4.182080924855492,19.765895953757227,345.5028901734104,54.620520231213874,12.991329479768787,26.433526011560694,23.0,1.893063583815029,31.59826589595376,56.51156069364162,68.16531791907514,76.79855491329481,0.0,79.98901734104047,62.15491329479768,66.38236994219655,57.204335260115606,33.80057803468208,0.15895953757225434,176.757225433526,23.74277456647399,132.51445086705203,134.02890173410404,0.0,0.0,28.69942196531792,143.82947976878611,2.9277456647398843,507.6878612716763,345.5028901734104,2.9523988439306357,4.2459537572254336,1.0926589595375722,85.23699421965318,Raiders,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,HB,84.40974212034384,12.037249283667622,4.54727793696275,24.654441260744985,91.65902578796562,0.0,350.6017191977077,1.6017191977077363,2.2951289398280803,12.037249283667622,228.21489971346705,39.96074498567335,9.67621776504298,18.23209169054441,24.0,1.3610315186246418,28.650429799426934,62.31318051575931,61.883954154727796,84.91633237822349,0.0,49.00343839541547,54.38022922636103,62.905730659025785,58.938395415472776,23.936962750716333,0.19484240687679083,130.56160458452723,15.564469914040115,122.44985673352436,95.25787965616045,0.0,0.0,19.91977077363897,99.97421203438395,2.638968481375358,350.6017191977077,228.21489971346705,2.6916332378223498,4.135243553008596,0.9796848137535815,53.722063037249285,Eagles,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,HB,167.34,27.173333333333332,12.4,31.433,260.0933333333333,0.0,752.8366666666667,2.8666666666666667,17.60333333333333,27.173333333333332,477.93666666666667,51.998333333333335,20.753333333333334,42.85,25.0,3.06,100.65666666666667,53.60566666666667,69.59899999999999,87.42533333333333,0.0,63.978,61.45333333333333,70.903,67.88333333333334,27.326666666666668,0.7166666666666667,395.07,44.56,298.92,182.93333333333334,0.0,0.0,53.81666666666667,211.9,8.696666666666667,752.8366666666667,477.93666666666667,2.8348666666666666,4.354333333333333,1.2969333333333335,53.94,Steelers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,HB,180.33035714285714,30.837053571428573,12.080357142857142,30.621651785714285,259.8236607142857,0.0,842.6361607142857,1.4375,4.946428571428571,30.837053571428573,595.2589285714286,55.22678571428571,23.910714285714285,43.296875,29.0,1.6540178571428572,55.386160714285715,73.73883928571429,76.72500000000001,85.33013392857141,0.0,60.77522321428571,65.03058035714285,75.63950892857142,64.40580357142858,50.125,0.0,157.64732142857142,21.241071428571427,135.98214285714286,208.06026785714286,0.0,0.0,24.919642857142858,201.57142857142858,6.341517857142857,842.6361607142857,595.2589285714286,3.237075892857143,4.682366071428572,1.1389955357142856,121.25,Seahawks,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,HB,113.3021978021978,11.406593406593407,7.934065934065934,32.74697802197802,197.82692307692307,0.0,545.2747252747253,0.1813186813186813,2.6538461538461537,11.406593406593407,327.14285714285717,36.69587912087913,16.818681318681318,26.326923076923077,28.0,1.6675824175824177,28.123626373626372,56.25521978021978,66.81043956043956,53.70054945054945,0.0,63.5728021978022,73.22307692307693,63.38708791208791,50.089285714285715,51.41483516483517,0.7912087912087912,152.07142857142858,16.524725274725274,120.11813186813187,128.3434065934066,0.0,0.0,19.453296703296704,129.82692307692307,1.9642857142857142,545.2747252747253,327.14285714285717,2.9649725274725274,4.861538461538461,1.1411263736263737,83.63461538461539,49ers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,HB,190.57432432432432,34.483108108108105,8.128378378378379,22.019594594594594,163.59121621621622,0.11148648648648649,704.3851351351351,1.7364864864864864,2.6621621621621623,34.483108108108105,507.3277027027027,43.138175675675676,19.30743243243243,33.347972972972975,30.0,0.902027027027027,77.53716216216216,77.88986486486488,65.03344594594594,85.6912162162162,0.0,58.23750000000001,50.8527027027027,67.98986486486487,60.043581081081086,25.24662162162162,0.902027027027027,109.28716216216216,20.652027027027028,244.05405405405406,216.31756756756758,0.0,0.0,26.93918918918919,211.22635135135135,4.141891891891892,704.3851351351351,507.3277027027027,2.547364864864865,3.5266891891891894,0.4673986486486486,103.22972972972973,Buccaneers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,HB,186.88829787234042,38.515957446808514,7.207446808510638,24.64494680851064,212.72606382978722,0.4122340425531915,818.8617021276596,1.2367021276595744,8.882978723404255,38.515957446808514,675.4787234042553,74.47340425531915,22.93617021276596,38.24734042553192,31.0,0.9840425531914894,49.82446808510638,80.80132978723404,76.59255319148936,48.76702127659575,36.996010638297875,75.34335106382979,58.19760638297872,75.50478723404255,57.59574468085106,71.625,0.9840425531914894,221.50265957446808,32.898936170212764,195.62234042553192,221.99468085106383,0.0,0.0,37.912234042553195,219.7872340425532,7.273936170212766,818.8617021276596,675.4787234042553,3.4601063829787235,4.215425531914893,1.0152925531914894,134.01861702127658,Titans,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HB,210.15857605177993,37.579288025889966,10.977346278317151,32.670550161812294,309.3883495145631,0.0,872.2038834951456,1.2297734627831716,10.048543689320388,37.579288025889966,628.3786407766991,58.10161812297735,22.398058252427184,39.49514563106796,32.0,2.576051779935275,115.60194174757281,62.150485436893206,73.05145631067961,84.4990291262136,0.0,41.32977346278317,62.699352750809055,72.05631067961166,62.137540453074436,75.73462783171522,0.0,206.67313915857605,22.067961165048544,157.7831715210356,242.16504854368932,0.0,0.0,27.679611650485437,232.2265372168285,5.686084142394822,872.2038834951456,628.3786407766991,2.902330097087378,4.140776699029126,1.2698705501618122,91.7799352750809,Commanders,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
