team,player_id,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,Year,weighted_grade,weighted_average_grade,merge_player_y
Rams,00-0027648,310.16426883281133,Rams,-0.04,43.80%,Rodger Saffold,G,0.7317073170731708,2010.0,rodger saffold,rodger saffold,rodger saffold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0023558,43.30277016603765,Rams,-0.04,43.80%,Jason Brown,G,5.853658536585367,2010.0,jason brown,jamon brown,jamon brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0025473,103.91697196469563,Ravens,0.06,72.20%,Marshal Yanda,G,1.3691056910569106,2010.0,marshal yanda,marshal yanda,marshal yanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0026239,97.16198580082197,Ravens,0.06,72.20%,Oniel Cousins,G/T,0.5023032520325204,2010.0,oniel cousins,oniel cousins,oniel cousins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0027757,59.54763706891429,Saints,0.11,64.70%,Matt Tennant,G,0.2960365853658536,2010.0,matt tennant,,matt tennant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0023461,175.74232142246822,Seahawks,-0.13,44.40%,Chris Spencer,G,1.967479674796748,2010.0,chris spencer,chris spencer,chris spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0025511,64.60014200997853,Seahawks,-0.13,44.40%,Mansfield Wrotto,G,0.4430894308943089,2010.0,mansfield wrotto,,mansfield wrotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0026943,23.74733193375415,Seahawks,-0.13,44.40%,Paul Fanaika,G,0.2772357723577235,2010.0,paul fanaika,paul fanaika,paul fanaika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0027750,64.82543274511302,Steelers,0.18,73.70%,Chris Scott,G,0.2981186991869918,2010.0,chris scott,chris scott,chris scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0027785,40.11803383327816,Texans,-0.04,37.50%,Shelley Smith,G,0.0718699186991869,2010.0,shelley smith,shelley smith,shelley smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0027785,40.11803383327816,Texans,-0.04,37.50%,Shelley Smith,G,0.0718699186991869,2010.0,shelley smith,shelley smith,shelley smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0025925,0.0,Titans,-0.03,37.50%,Fernando Velasco,G,0.3211382113821138,2010.0,fernando velasco,fernando velasco,fernando velasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0026700,0.0,Vikings,-0.07,37.50%,Patrick Brown,G,0.0967479674796747,2010.0,patrick brown,,patrick brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0028177,16.869906020558005,49ers,0.12,77.80%,Mike Person,G/C,0.3210591900311526,2011.0,mike person,mike person,mike person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0026762,0.0,49ers,0.12,77.80%,Alex Boone,G,0.656282450674974,2011.0,alex boone,alex boone,alex boone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0027967,333.8002579172078,Bears,-0.07,50.00%,Gabe Carimi,G,1.0657678089304257,2011.0,gabe carimi,gabe carimi,gabe carimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0026961,12.811248756621469,Bears,-0.07,50.00%,Lance Louis,G,0.407472481827622,2011.0,lance louis,lance louis,lance louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0028196,0.0,Bears,-0.07,50.00%,Ricky Henry,G,0.3115264797507788,2011.0,ricky henry,marcus henry,marcus henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0027751,57.68747521300322,Bengals,0.0,52.90%,Otis Hudson,G,0.3115264797507788,2011.0,otis hudson,,otis hudson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0027984,250.27187531087404,Broncos,-0.09,50.00%,Orlando Franklin,G,0.6579439252336449,2011.0,orlando franklin,orlando franklin,orlando franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0025504,63.53918397950541,Broncos,-0.09,50.00%,Manuel Ramirez,G,0.569055036344756,2011.0,manuel ramirez,manuel ramirez,manuel ramirez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0021974,8.377593334232122,Cardinals,-0.05,50.00%,Jeremy Bridges,G,1.4676353063343717,2011.0,jeremy bridges,jeremy bridges,jeremy bridges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0024483,0.0,Cardinals,-0.05,50.00%,D'Anthony Batiste,G,0.4361370716510903,2011.0,danthony batiste,anthony steen,anthony steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0024401,19.92202601861248,Chargers,0.04,50.00%,Jeromey Clary,G,2.907580477673936,2011.0,jeromey clary,jeromey clary,jeromey clary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0026061,0.0,Chargers,0.04,50.00%,Brandyn Dombrowski,G,0.4361370716510903,2011.0,brandyn dombrowski,,brandyn dombrowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0028048,103.53375634267866,Cowboys,0.07,50.00%,David Arkin,G,0.4057320872274143,2011.0,david arkin,david arkin,david arkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0028665,0.0,Cowboys,0.07,50.00%,Kevin Kowalski,G,0.3129113187954309,2011.0,kevin kowalski,,kevin kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0026597,0.0,Dolphins,-0.01,37.50%,Ray Feinga,G,0.3364485981308411,2011.0,ray feinga,ray feinga,ray feinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0023560,31.39971685287407,Eagles,0.11,50.00%,Todd Herremans,G,2.0214604361370716,2011.0,todd herremans,todd herremans,todd herremans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0022728,12.824391924494634,Falcons,0.08,58.80%,Kirk Chambers,G,0.2018201453790238,2011.0,kirk chambers,,kirk chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0028055,94.7893239285987,Giants,-0.02,65.00%,James Brewer,G,0.4012652128764278,2011.0,james brewer,james brewer,james brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0022870,24.087627177154797,Giants,-0.02,65.00%,Stacy Andrews,G,0.4423676012461059,2011.0,stacy andrews,stacy andrews,stacy andrews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0024344,41.12242726510748,Jaguars,-0.14,31.30%,Guy Whimper,G,0.5316718587746625,2011.0,guy whimper,,guy whimper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0027667,178.8595153028878,Jets,0.01,50.00%,Vladimir Ducasse,G,0.54932502596054,2011.0,vladimir ducasse,vladimir ducasse,vladimir ducasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0020533,95.3634985374373,Lions,0.15,58.80%,Leonard Davis,G,0.7559709241952233,2011.0,leonard davis,leonard davis,leonard davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0023563,30.46424339665028,Lions,0.15,58.80%,Dylan Gandy,G,1.1921079958463137,2011.0,dylan gandy,dylan gandy,dylan gandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0028591,0.0,Packers,0.18,88.20%,Ray Dominguez,G,0.3115264797507788,2011.0,ray dominguez,,ray dominguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0028182,15.92636123348018,Panthers,0.02,37.50%,Lee Ziemba,G,0.153198753894081,2011.0,lee ziemba,,lee ziemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0022979,0.0,Patriots,0.14,79.00%,Dan Connolly,G,1.2322608515057114,2011.0,dan connolly,dan connolly,dan connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0027648,280.64823617769224,Rams,-0.23,12.50%,Rodger Saffold,G,1.0218068535825546,2011.0,rodger saffold,rodger saffold,rodger saffold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0023558,32.07948114499338,Rams,-0.23,12.50%,Jason Brown,G,5.150571131879543,2011.0,jason brown,jamon brown,jamon brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0021637,0.0,Rams,-0.23,12.50%,Adam Goldberg,G,0.4361370716510903,2011.0,adam goldberg,adam goldberg,adam goldberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0027757,53.8809301755788,Saints,0.21,77.80%,Matt Tennant,G,0.3731048805815161,2011.0,matt tennant,,matt tennant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0027963,360.6286699090933,Seahawks,0.0,43.80%,James Carpenter,G,1.154196469366563,2011.0,james carpenter,james carpenter,james carpenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0026943,21.487474512181,Seahawks,0.0,43.80%,Paul Fanaika,G,0.4361370716510903,2011.0,paul fanaika,paul fanaika,paul fanaika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0026943,21.487474512181,Seahawks,0.0,43.80%,Paul Fanaika,G,0.0426168224299065,2011.0,paul fanaika,paul fanaika,paul fanaika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0024193,40.24688567070224,Steelers,0.13,70.60%,Willie Colon,G,2.2429906542056073,2011.0,willie colon,willie colon,willie colon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0028110,49.572923836928005,Vikings,-0.1,18.80%,Brandon Fusco,G,0.3310953271028037,2011.0,brandon fusco,brandon fusco,brandon fusco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0024413,16.465230474474474,Vikings,-0.1,18.80%,Charlie Johnson,G,1.3291796469366564,2011.0,charlie johnson,charlie johnson,charlie johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0026700,0.0,Vikings,-0.1,18.80%,Patrick Brown,G,0.3738317757009346,2011.0,patrick brown,,patrick brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0027967,302.03496351354363,Bears,0.09,62.50%,Gabe Carimi,G,1.3297238805970149,2012.0,gabe carimi,gabe carimi,gabe carimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0027101,54.93851116753315,Bills,-0.09,37.50%,Colin Brown,G,0.4726368159203979,2012.0,colin brown,colin brown,colin brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0027750,53.07457537001245,Bills,-0.09,37.50%,Chris Scott,G,0.0559701492537313,2012.0,chris scott,chris scott,chris scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0028134,31.59472523147112,Bills,-0.09,37.50%,Keith Williams,G,0.3233830845771144,2012.0,keith williams,edwin williams,edwin williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0027984,226.45535746330887,Broncos,0.19,76.50%,Orlando Franklin,G,0.8208955223880596,2012.0,orlando franklin,orlando franklin,orlando franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0029609,106.1215149601487,Broncos,0.19,76.50%,Philip Blake,G,0.2557213930348258,2012.0,philip blake,,philip blake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0026239,79.54950580525914,Browns,-0.06,31.30%,Oniel Cousins,G/T,0.642620232172471,2012.0,oniel cousins,oniel cousins,oniel cousins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0028875,0.0,Buccaneers,0.01,43.80%,Matthew Masifilo,G,0.3233830845771144,2012.0,matthew masifilo,,matthew masifilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0027607,24.504055195008053,Buccaneers,0.01,43.80%,Ted Larsen,G/C,0.4477611940298507,2012.0,ted larsen,ted larsen,ted larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0024483,0.0,Cardinals,-0.15,31.30%,D'Anthony Batiste,G,0.4477611940298507,2012.0,danthony batiste,anthony steen,anthony steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0028139,28.86611394023547,Chargers,-0.02,43.80%,Steve Schilling,G,0.0722951907131011,2012.0,steve schilling,steve schilling,steve schilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0024401,14.758599867483383,Chargers,-0.02,43.80%,Jeromey Clary,G,3.7728026533996686,2012.0,jeromey clary,jeromey clary,jeromey clary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0021911,6.890963178482295,Chargers,-0.02,43.80%,Reggie Wells,G,0.3160663349917081,2012.0,reggie wells,reggie wells,reggie wells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0029457,0.0,Chargers,-0.02,43.80%,Mike Harris,G,0.3243499170812604,2012.0,mike harris,nick harris,nick harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0029540,0.0,Chiefs,-0.26,12.50%,Rich Ranglin,G,0.3233830845771144,2012.0,rich ranglin,,rich ranglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0029035,0.0,Chiefs,-0.26,12.50%,Hayworth Hicks,G,0.1414800995024875,2012.0,hayworth hicks,artis hicks,artis hicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0029139,72.38723079795948,Commanders,0.09,58.80%,Adam Gettis,G,0.3652512437810945,2012.0,adam gettis,adam gettis,adam gettis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0029144,36.68424053372717,Commanders,0.09,58.80%,Tom Compton,G/T,0.0803482587064676,2012.0,tom compton,tom compton,tom compton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0029144,36.68424053372717,Commanders,0.09,58.80%,Tom Compton,G/T,0.0760895522388059,2012.0,tom compton,tom compton,tom compton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0028048,93.68121676867352,Cowboys,0.0,50.00%,David Arkin,G,0.4961857379767827,2012.0,david arkin,david arkin,david arkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0029010,0.0,Cowboys,0.0,50.00%,Ronald Leary,G,0.3258706467661691,2012.0,ronald leary,ron leary,ron leary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0028665,0.0,Cowboys,0.0,50.00%,Kevin Kowalski,G,0.3869543946932007,2012.0,kevin kowalski,,kevin kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0026955,12.497533761217582,Dolphins,-0.08,43.80%,Ryan Durand,G,0.1445895522388059,2012.0,ryan durand,ryan durand,ryan durand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0026597,0.0,Dolphins,-0.08,43.80%,Ray Feinga,G,0.4477611940298507,2012.0,ray feinga,ray feinga,ray feinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0027757,48.75348174144654,Eagles,-0.16,25.00%,Matt Tennant,G,0.2238805970149253,2012.0,matt tennant,,matt tennant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0023560,23.261482368855923,Eagles,-0.16,25.00%,Todd Herremans,G,3.427308457711443,2012.0,todd herremans,todd herremans,todd herremans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0027849,0.0,Eagles,-0.16,25.00%,Matt Kopa,G,0.0757495854063018,2012.0,matt kopa,matt skura,matt skura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0026574,0.0,Eagles,-0.16,25.00%,Dallas Reynolds,G,0.3233830845771144,2012.0,dallas reynolds,,dallas reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0029005,0.0,Falcons,0.12,77.80%,Harland Gunn,G,0.3233830845771144,2012.0,harland gunn,harland gunn,harland gunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0028866,0.0,Falcons,0.12,77.80%,Phillip Manley,G,0.1414800995024875,2012.0,phillip manley,,phillip manley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0028055,85.76892712092744,Giants,0.02,56.30%,James Brewer,G,0.4751434494195688,2012.0,james brewer,james brewer,james brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0024344,30.46424339665028,Jaguars,-0.19,12.50%,Guy Whimper,G,1.01575456053068,2012.0,guy whimper,,guy whimper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0023563,22.56846658752124,Lions,-0.03,25.00%,Dylan Gandy,G,1.5339966832504146,2012.0,dylan gandy,dylan gandy,dylan gandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0026199,136.68798951905993,Panthers,0.05,43.80%,Mike Pollak,G,0.6343283582089552,2012.0,mike pollak,mike pollak,mike pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0023602,14.038910145414592,Panthers,0.05,43.80%,Geoff Hangartner,G,0.6840796019900498,2012.0,geoff hangartner,geoff hangartner,geoff hangartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0029035,0.0,Panthers,0.05,43.80%,Hayworth Hicks,G,0.3233830845771144,2012.0,hayworth hicks,artis hicks,artis hicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0027986,219.1991873753312,Raiders,-0.12,25.00%,Stefen Wisniewski,G/C,0.779323383084577,2012.0,stefen wisniewski,stefen wisniewski,stefen wisniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0027648,253.94102539936924,Rams,-0.03,46.70%,Rodger Saffold,G,1.102819237147595,2012.0,rodger saffold,rodger saffold,rodger saffold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0029259,200.71876001799455,Ravens,0.02,70.00%,Kelechi Osemele,G,0.5044278606965175,2012.0,kelechi osemele,kelechi osemele,kelechi osemele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0028196,0.0,Saints,-0.02,43.80%,Ricky Henry,G,0.0680422885572139,2012.0,ricky henry,marcus henry,marcus henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0028177,15.264522206150994,Seahawks,0.18,66.70%,Mike Person,G/C,0.419485903814262,2012.0,mike person,mike person,mike person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0029354,0.0,Seahawks,0.18,66.70%,Rishaw  Johnson,G,0.3233830845771144,2012.0,rishaw johnson,rishaw johnson,rishaw johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0026929,32.40786246757925,Texans,0.17,72.20%,Andrew Gardner,G/LT,0.4477611940298507,2012.0,andrew gardner,andrew gardner,andrew gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0025925,0.0,Titans,-0.15,37.50%,Fernando Velasco,G,0.5099502487562189,2012.0,fernando velasco,fernando velasco,fernando velasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0025872,0.0,Titans,-0.15,37.50%,Kyle DeVan,G,0.2549751243781094,2012.0,kyle devan,kyle devan,kyle devan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0030115,23.142823576345563,49ers,0.09,73.70%,Ryan Seymour,G,0.0578236245954692,2013.0,ryan seymour,,ryan seymour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0029332,0.0,Bears,0.0,50.00%,James Brown,G,0.3883495145631068,2013.0,james brown,james brown,james brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0028570,0.0,Bears,0.0,50.00%,Taylor Boggs,G,0.3276699029126214,2013.0,taylor boggs,taylor boggs,taylor boggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0029379,0.0,Bills,0.02,37.50%,Antoine McClain,G,0.2312961165048543,2013.0,antoine mcclain,,antoine mcclain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0027984,204.90528094751068,Broncos,0.21,79.00%,Orlando Franklin,G,0.9611650485436892,2013.0,orlando franklin,orlando franklin,orlando franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
