,Team,Year,Cap_Space,adjusted_value,Net EPA,Win %,franchise_id,aimed_passes,attempts,completions,touchdowns,interceptions,sacks,scrambles,first_downs,yards,dropbacks,drops,big_time_throws,turnover_worthy_plays,bats,declined_penalties,penalties,hit_as_threw,thrown_aways,spikes,accuracy_percent,completion_percent,btt_rate,twp_rate,drop_rate,qb_rating,sack_percent,pressure_to_sack_rate,avg_depth_of_target,avg_time_to_throw,ypa,def_gen_pressures,grades_hands_fumble,grades_offense,grades_pass,grades_run
117,Cardinals,2022,7.852509606147935,775.0383327807532,-0.094,23.50%,1.0,615.0,663.0,432.0,17.0,17.0,46.0,40.0,202.0,3957.0,753.0,29.0,17.0,31.0,11.0,0.0,3.0,3.0,30.0,4.0,74.97456359102245,65.22693266832918,2.415835411471322,3.8538653366583544,6.301995012468828,79.33815461346633,6.077057356608478,21.1928927680798,7.247630922693268,2.5853740648379056,5.997506234413965,85.44139650872818,48.8715710723192,60.942643391521194,59.959476309226936,59.400000000000006
118,Cardinals,2023,7.493174377224199,744.4792792102465,-0.18,23.50%,1.0,272.0,289.0,188.0,10.0,7.0,25.0,21.0,100.0,1861.0,337.0,12.0,8.0,9.0,11.0,1.0,5.0,2.0,3.0,1.0,73.51939058171745,64.86620498614958,2.5285318559556784,2.459279778393352,6.2628808864265935,82.9235457063712,7.383379501385042,21.062049861495844,7.083102493074792,2.8145429362880887,6.341274238227148,87.4376731301939,61.55180055401662,67.25152354570636,63.760664819944594,76.61717451523546
119,Cardinals,2024,19.62444518402506,563.6873528606479,0.01573369863,47.10%,1.0,505.0,543.0,374.0,21.0,11.0,30.0,40.0,207.0,3859.0,616.0,10.0,27.0,16.0,10.0,0.0,6.0,3.0,24.0,1.0,75.97325227963526,68.89483282674772,4.685714285714286,2.392705167173252,2.5920972644376903,93.46899696048632,4.885106382978724,16.649240121580547,7.380547112462007,2.83531914893617,7.090577507598783,179.45288753799392,66.65744680851064,81.88936170212766,78.04954407294832,81.68237082066868
120,Chargers,2010,12.027099999999999,257.3461798486014,0.24,56.30%,27.0,503.0,542.0,358.0,30.0,13.0,38.0,12.0,241.0,4718.0,592.0,22.0,35.0,9.0,7.0,0.0,13.0,8.0,23.0,1.0,75.5399673735726,66.05546492659055,6.189885807504078,1.497553017944535,5.790538336052202,101.79706362153344,6.389559543230017,18.369983686786295,8.887112561174552,0.0,8.698858075040782,205.66557911908646,67.10668841761826,91.54502446982055,92.74714518760196,32.13964110929854
121,Chargers,2011,13.300103842159917,190.6467390546783,0.04,50.00%,27.0,531.0,582.0,366.0,27.0,20.0,30.0,9.0,241.0,4624.0,621.0,30.0,45.0,19.0,6.0,0.0,3.0,4.0,38.0,3.0,74.6,62.900000000000006,7.300000000000001,2.9,7.599999999999999,88.7,4.8,16.6,9.6,2.81,7.900000000000001,181.0,62.79999999999999,78.5,79.6,35.3
122,Chargers,2012,13.73134328358209,196.41514735370993,-0.02,43.80%,27.0,476.0,527.0,338.0,26.0,15.0,50.0,10.0,186.0,3606.0,587.0,22.0,31.0,22.0,4.0,0.0,11.0,3.0,42.0,2.0,75.6,64.1,5.5,3.6,6.1,88.6,8.5,22.4,7.8,2.78,6.8,223.0,72.0,64.1,66.3,43.9
123,Chargers,2013,12.94216504854369,167.86270887177744,0.05,55.60%,27.0,553.0,587.0,408.0,35.0,11.0,35.0,19.0,254.0,4823.0,641.0,26.0,33.0,14.0,12.0,1.0,8.0,6.0,15.0,1.0,78.5,69.5,5.2,2.0,6.0,106.3,5.5,15.9,8.1,2.67,8.2,220.0,90.9,88.2,90.4,31.2
124,Chargers,2014,13.416666165413533,125.69538497074478,0.02,56.30%,27.0,535.0,573.0,380.0,31.0,18.0,37.0,20.0,223.0,4296.0,631.0,23.0,29.0,17.0,3.0,1.0,3.0,7.0,27.0,1.0,75.34896142433233,66.30296735905044,4.672106824925816,2.4851632047477743,5.666172106824926,93.50326409495548,5.814540059347181,17.09643916913946,9.001780415430266,2.6903560830860536,7.475074183976261,211.74777448071217,72.46676557863502,77.81632047477746,77.41275964391691,47.71513353115727
125,Chargers,2015,16.04492462311558,93.11743144193068,-0.06,25.00%,27.0,613.0,667.0,442.0,30.0,13.0,40.0,9.0,234.0,4855.0,717.0,34.0,21.0,19.0,12.0,0.0,7.0,9.0,32.0,1.0,77.64430051813471,66.23367875647669,2.877461139896373,2.4805699481865284,7.144041450777202,94.23678756476684,5.556476683937823,14.188860103626945,7.550518134715026,2.399378238341969,7.2256476683937825,277.8316062176166,84.88264248704664,69.85958549222798,70.54792746113989,38.170984455958546
126,Chargers,2016,11.064597153345783,68.98308987526295,0.02,31.30%,27.0,517.0,579.0,349.0,33.0,21.0,36.0,7.0,216.0,4386.0,623.0,33.0,25.0,22.0,10.0,1.0,7.0,5.0,46.0,1.0,73.88787878787879,60.308484848484845,4.093787878787878,3.295,8.586969696969696,87.82681818181818,5.791212121212121,14.378181818181819,9.039393939393939,2.629651515151515,7.588484848484848,249.62121212121212,78.78166666666665,70.68424242424243,69.38469696969699,56.50530303030303
127,Chargers,2017,11.700598802395211,118.2059789677576,0.15,56.30%,27.0,532.0,583.0,366.0,28.0,11.0,18.0,2.0,221.0,4551.0,604.0,35.0,24.0,23.0,11.0,0.0,13.0,3.0,35.0,2.0,75.395015576324,62.75451713395639,3.8514018691588783,3.555140186915888,8.789096573208724,95.34953271028037,2.9626168224299065,7.999065420560747,9.13271028037383,2.512398753894081,7.8576323987538945,220.2710280373832,65.30467289719627,80.08224299065421,79.54984423676014,47.77071651090343
128,Chargers,2018,12.979683972911964,162.82346413926277,0.14,72.20%,27.0,475.0,512.0,348.0,32.0,12.0,33.0,5.0,211.0,4316.0,550.0,23.0,32.0,23.0,13.0,0.0,5.0,7.0,17.0,0.0,77.86313993174062,67.78276450511945,5.829522184300342,3.9706484641638227,6.125938566552901,104.71279863481229,6.02901023890785,16.89829351535836,8.527133105802047,2.478720136518772,8.422354948805461,189.74232081911262,89.48617747440275,89.96143344709897,89.42679180887372,54.75375426621161
129,Chargers,2019,14.380654091392136,79.60272185059557,0.0,31.30%,27.0,553.0,597.0,394.0,24.0,20.0,34.0,6.0,222.0,4648.0,639.0,29.0,27.0,32.0,12.0,0.0,5.0,6.0,23.0,3.0,76.46017441860467,66.00610465116279,4.163372093023256,4.659011627906977,6.815988372093024,88.77558139534884,5.352906976744186,14.968313953488371,8.969476744186046,2.526424418604651,7.779941860465115,223.04651162790697,79.16511627906976,74.22761627906976,73.56947674418603,50.279360465116284
130,Chargers,2020,6.597826437941473,690.265636798572,0.015,43.80%,27.0,581.0,626.0,413.0,31.0,10.0,33.0,27.0,239.0,4548.0,688.0,25.0,32.0,16.0,12.0,0.0,2.0,13.0,16.0,4.0,75.35824175824175,65.95164835164834,4.794093406593407,2.176785714285714,5.784752747252748,97.08406593406593,4.7888736263736265,13.157142857142857,7.94587912087912,2.6120467032967034,7.274587912087911,226.7706043956044,74.47898351648352,78.79505494505494,77.57623626373628,62.955357142857146
131,Chargers,2021,4.909598356164383,618.60336063616,0.044,52.90%,27.0,624.0,672.0,443.0,38.0,15.0,31.0,36.0,273.0,5014.0,740.0,38.0,27.0,13.0,17.0,0.0,2.0,6.0,24.0,1.0,77.1,65.9,3.7999999999999994,1.6000000000000003,7.900000000000001,97.7,4.2,15.6,7.900000000000001,2.72,7.5,199.0,92.59999999999998,90.0,85.8,79.1
132,Chargers,2022,4.939069164265129,559.7354676263906,-0.005,55.60%,27.0,649.0,711.0,485.0,26.0,10.0,39.0,24.0,239.0,4791.0,778.0,26.0,24.0,14.0,19.0,1.0,2.0,16.0,25.0,2.0,78.7710918114144,68.17208436724566,3.2385856079404465,1.6949131513647644,5.103225806451612,93.39168734491315,5.0390818858560795,14.204714640198512,6.893920595533499,2.7347890818858565,6.7534739454094295,267.01240694789084,72.02791563275434,77.89466501240695,76.85794044665012,60.11625310173698
133,Chargers,2023,4.391166814946618,602.0252096916859,-0.08,29.40%,27.0,592.0,630.0,408.0,23.0,8.0,43.0,41.0,221.0,4263.0,718.0,28.0,29.0,20.0,9.0,1.0,6.0,10.0,18.0,1.0,73.66000000000001,64.74421052631578,4.370526315789474,2.6736842105263157,6.407368421052632,91.11999999999999,6.010526315789473,17.51578947368421,8.00842105263158,2.7817894736842104,6.7905263157894735,152.06315789473683,56.43684210526316,80.3821052631579,77.27052631578947,75.03368421052632
134,Chargers,2024,8.554492952231794,452.40218980287466,0.08650381147,61.10%,27.0,503.0,541.0,349.0,24.0,7.0,48.0,33.0,198.0,4140.0,628.0,32.0,33.0,16.0,10.0,0.0,1.0,8.0,17.0,3.0,75.76398809523809,64.53154761904761,5.615178571428571,2.3642857142857143,8.45,96.97410714285714,7.6377976190476184,22.668154761904763,9.155357142857142,2.8737202380952382,7.668750000000001,205.9345238095238,59.38154761904762,90.9544642857143,89.94255952380952,72.27053571428571
135,Chiefs,2010,11.348780487804877,104.62942793270058,0.05,58.80%,16.0,437.0,487.0,279.0,27.0,11.0,33.0,22.0,171.0,3224.0,542.0,28.0,22.0,16.0,14.0,0.0,7.0,6.0,25.0,5.0,70.17293497363795,57.20579964850615,4.302284710017575,2.8527240773286464,9.18787346221441,86.3066783831283,6.118453427065026,16.9609841827768,8.980140597539544,0.0,6.589103690685413,177.26713532513182,82.41880492091389,67.57715289982424,66.70790861159931,60.136379613356766
136,Chiefs,2011,13.608941225337487,124.3772005178187,-0.1,43.80%,16.0,479.0,521.0,310.0,19.0,18.0,32.0,21.0,186.0,3471.0,574.0,32.0,25.0,26.0,12.0,0.0,4.0,4.0,24.0,2.0,71.41680261011419,59.5,4.55089722675367,4.234094616639478,9.35269168026101,77.16182707993474,5.554975530179445,19.28401305057096,8.872267536704731,2.712952691680261,6.680913539967373,82.5725938009788,74.27553017944535,63.21044045676998,63.89363784665579,48.581239804241434
137,Chiefs,2012,7.954198175787728,265.4657273498108,-0.26,12.50%,16.0,428.0,474.0,273.0,8.0,20.0,40.0,28.0,156.0,2937.0,542.0,34.0,12.0,18.0,9.0,0.0,5.0,8.0,22.0,7.0,71.71305114638449,57.594179894179895,2.4,3.126455026455026,10.982539682539683,63.91798941798942,7.364550264550264,22.259611992945324,8.747089947089949,2.7684303350970016,6.204938271604938,89.47089947089947,58.24638447971781,54.370899470899474,54.68977072310406,52.415520282186954
138,Chiefs,2013,9.675026699029127,201.89651799465543,0.07,64.70%,16.0,546.0,592.0,363.0,28.0,8.0,43.0,55.0,217.0,3939.0,690.0,40.0,23.0,15.0,13.0,0.0,7.0,4.0,25.0,4.0,73.78524590163934,61.31475409836066,3.6213114754098363,2.0508196721311474,9.922950819672131,91.05737704918033,6.268852459016394,17.755737704918033,6.842622950819672,2.85327868852459,6.68688524590164,210.62295081967213,70.29344262295082,69.22295081967212,70.48032786885246,55.131147540983605
139,Chiefs,2014,6.365117293233082,205.67112965866502,0.05,56.30%,16.0,448.0,493.0,320.0,19.0,6.0,49.0,37.0,194.0,3439.0,579.0,37.0,13.0,9.0,16.0,0.0,2.0,6.0,23.0,0.0,79.72843137254903,64.92532679738562,2.451307189542484,1.5084967320261438,10.383333333333335,92.99330065359477,8.423039215686273,23.97222222222222,5.991503267973856,2.7162745098039216,7.014215686274509,185.36274509803923,78.24003267973856,72.62549019607843,73.77091503267974,49.086928104575165
140,Chiefs,2015,14.631215801228365,161.56680905060674,0.12,66.70%,16.0,506.0,544.0,355.0,22.0,8.0,48.0,65.0,208.0,3926.0,658.0,24.0,14.0,15.0,7.0,0.0,6.0,1.0,29.0,1.0,74.87210300429184,65.19985693848355,2.3931330472103003,2.1937052932761087,6.381688125894135,93.85793991416308,7.279113018597997,19.643633762517883,6.982832618025751,2.736881258941345,7.185121602288985,243.3047210300429,81.76652360515021,69.16623748211731,68.06108726752502,67.08254649499284
141,Chiefs,2016,12.990275004830297,173.75077544618443,0.05,70.60%,16.0,547.0,578.0,384.0,19.0,9.0,33.0,25.0,208.0,4084.0,637.0,38.0,24.0,18.0,8.0,1.0,6.0,2.0,20.0,1.0,77.20493273542601,66.40732436472346,3.905829596412557,2.6556053811659193,9.02002989536622,91.29207772795218,5.1668161434977575,20.960388639760836,7.148281016442451,2.4142451420029896,7.046337817638266,134.48878923766816,58.98176382660688,76.45470852017938,76.89715994020926,55.73751868460389
142,Chiefs,2017,12.697758083832335,598.3644533461062,0.08,58.80%,16.0,535.0,574.0,387.0,28.0,6.0,41.0,38.0,223.0,4590.0,655.0,34.0,36.0,12.0,8.0,1.0,6.0,5.0,25.0,1.0,78.75348837209303,67.41656976744186,5.936918604651162,1.7440406976744185,8.032848837209302,103.61831395348838,6.2210755813953496,18.88924418604651,7.791569767441859,2.657441860465116,7.994186046511628,190.06976744186048,90.59811046511628,81.46351744186046,80.68720930232558,65.83183139534884
143,Chiefs,2018,3.574007336343115,509.77015853932033,0.2,72.20%,16.0,530.0,583.0,385.0,50.0,12.0,26.0,29.0,249.0,5126.0,642.0,33.0,48.0,22.0,10.0,0.0,6.0,16.0,26.0,1.0,78.79314868804664,66.0030612244898,7.765889212827988,3.18600583090379,7.811953352769679,113.73046647230319,4.082069970845481,11.449708454810496,9.480320699708455,2.765451895043732,8.80393586005831,225.01166180758017,64.31355685131196,93.02725947521866,92.5399416909621,66.36457725947523
144,Chiefs,2019,4.9015812964930925,457.4258490063392,0.133,79.00%,16.0,535.0,575.0,378.0,30.0,5.0,25.0,25.0,225.0,4690.0,626.0,27.0,34.0,18.0,8.0,2.0,3.0,7.0,24.0,1.0,75.71165467625899,65.73539568345323,5.32589928057554,2.5598561151079133,6.701438848920863,104.64158273381294,3.9182733812949637,13.973812949640289,8.50546762589928,2.7136115107913668,8.135395683453238,130.8935251798561,62.514388489208635,80.56230215827337,79.01194244604316,64.86273381294964
145,Chiefs,2020,3.620337033299697,411.05627157283067,0.112,84.20%,16.0,587.0,626.0,418.0,40.0,6.0,24.0,42.0,273.0,4988.0,693.0,33.0,46.0,22.0,7.0,0.0,0.0,5.0,26.0,1.0,76.7993206521739,66.73233695652173,6.967663043478261,3.0130434782608693,7.354619565217392,108.20000000000002,3.493478260869565,11.267119565217392,8.625407608695653,2.8550135869565216,8.006521739130434,209.3804347826087,67.7828804347826,89.81671195652174,88.9335597826087,70.98342391304348
146,Chiefs,2021,5.124224109589042,369.8353549802731,0.102,70.00%,16.0,609.0,674.0,447.0,37.0,13.0,28.0,49.0,292.0,4921.0,752.0,30.0,23.0,23.0,6.0,0.0,5.0,8.0,51.0,0.0,78.33801242236025,66.35590062111801,3.2262111801242237,2.862608695652174,6.246956521739131,98.10198757763976,3.715031055900621,11.73167701863354,7.5821118012422355,2.8155279503105586,7.348571428571429,227.83478260869566,43.720869565217384,76.06472049689441,72.52695652173914,80.36186335403727
147,Chiefs,2022,18.648117675312196,290.5700089755687,0.18,85.00%,16.0,592.0,649.0,434.0,41.0,12.0,26.0,46.0,297.0,5251.0,724.0,27.0,33.0,18.0,8.0,0.0,1.0,9.0,40.0,0.0,77.85766233766233,66.92571428571428,4.787532467532467,2.2940259740259736,5.944935064935065,105.0296103896104,3.590649350649351,10.771948051948053,7.680000000000001,2.847272727272727,8.078961038961038,240.37402597402598,83.36779220779222,91.23740259740258,89.12077922077923,84.63922077922078
148,Chiefs,2023,17.100678380782917,245.45448952600918,0.1,71.40%,16.0,712.0,781.0,523.0,33.0,18.0,33.0,68.0,302.0,5419.0,886.0,38.0,31.0,24.0,8.0,1.0,7.0,14.0,45.0,2.0,78.84250797024443,66.98979808714134,3.7300743889479278,2.5089266737513283,6.818490967056323,91.35940488841658,3.7433581296493093,10.382146652497344,6.856429330499468,2.9742933049946862,6.925929861849097,290.5823591923486,81.80850159404889,89.01030818278427,84.15366631243359,87.80743889479278
149,Chiefs,2024,15.46600665622553,333.84640594174954,0.0383547092,85.00%,16.0,598.0,651.0,438.0,28.0,11.0,45.0,48.0,267.0,4468.0,753.0,21.0,22.0,17.0,10.0,1.0,2.0,11.0,30.0,2.0,76.76284289276808,67.26384039900249,3.193017456359102,2.1286783042394015,4.547630922693267,93.95261845386536,5.937157107231919,17.73765586034913,6.844887780548629,2.7744887780548626,6.8773067331670825,229.73815461346632,76.42269326683292,84.85561097256857,79.83715710723192,85.3793017456359
150,Colts,2010,16.00359024390244,89.67617656545343,0.06,58.80%,14.0,690.0,705.0,468.0,34.0,17.0,17.0,1.0,266.0,4925.0,723.0,48.0,35.0,20.0,6.0,0.0,3.0,4.0,5.0,0.0,74.8,66.4,4.8,2.7,9.3,92.5,2.4,9.2,8.9,0.0,7.0,185.0,91.2,90.2,89.5,41.2
151,Colts,2011,16.467497403946002,108.79423710485727,-0.19,12.50%,14.0,490.0,534.0,302.0,14.0,14.0,35.0,11.0,176.0,3223.0,580.0,24.0,24.0,30.0,10.0,1.0,8.0,11.0,18.0,5.0,66.5319932998325,56.573031825795645,4.383752093802345,5.032328308207705,7.449078726968175,72.16700167504187,6.058626465661642,21.19329983249581,8.54070351758794,2.441524288107203,6.017755443886097,61.19430485762144,42.05142378559464,47.51139028475712,49.89731993299833,43.53115577889447
152,Colts,2012,3.3330315091210614,1000.0,-0.08,64.70%,14.0,628.0,681.0,367.0,23.0,19.0,44.0,39.0,245.0,4662.0,764.0,56.0,51.0,42.0,16.0,0.0,5.0,14.0,15.0,8.0,67.4,53.9,7.0,5.2,13.199999999999998,75.1,5.8,15.199999999999998,10.699999999999998,2.7999999999999994,6.8,289.0,81.0,66.7,64.7,69.3
153,Colts,2013,6.896881067961166,905.8292773073746,0.02,66.70%,14.0,626.0,668.0,399.0,29.0,17.0,36.0,47.0,247.0,4726.0,751.0,40.0,38.0,31.0,14.0,0.0,1.0,12.0,16.0,0.0,70.2175879396985,59.77738693467336,5.318592964824121,3.867839195979899,9.159798994974876,85.23065326633164,4.826130653266332,12.90251256281407,8.890954773869348,2.7980904522613064,7.057286432160804,270.8542713567839,79.70502512562814,76.93768844221105,73.15829145728642,76.51658291457287
154,Colts,2014,7.352972932330827,819.4655404985982,0.08,68.40%,14.0,726.0,780.0,480.0,45.0,20.0,30.0,43.0,307.0,5830.0,853.0,49.0,47.0,38.0,15.0,2.0,5.0,13.0,26.0,0.0,72.8889502762431,61.492265193370166,5.690055248618784,4.17292817679558,9.323204419889503,93.05801104972376,3.544198895027624,10.261878453038674,9.111602209944751,2.822430939226519,7.461325966850829,281.9779005524862,65.06685082872927,78.44254143646408,76.55303867403315,67.58674033149171
155,Colts,2015,7.7536020379676165,953.7690273431108,-0.11,50.00%,14.0,570.0,619.0,355.0,26.0,19.0,37.0,34.0,211.0,3928.0,690.0,28.0,19.0,37.0,16.0,0.0,6.0,10.0,21.0,2.0,67.11397260273972,57.29232876712328,2.9387671232876715,5.065068493150684,7.266712328767125,77.40260273972603,5.374383561643835,14.789315068493151,9.061780821917809,2.6772465753424655,6.3364383561643844,101.99178082191781,76.11191780821918,56.20575342465753,56.06643835616438,57.34904109589041
156,Colts,2016,12.816384362723001,670.3200460356393,-0.05,50.00%,14.0,536.0,582.0,369.0,32.0,15.0,44.0,43.0,236.0,4456.0,670.0,30.0,32.0,20.0,17.0,0.0,5.0,13.0,13.0,3.0,74.45353675450762,63.42066574202497,5.1,2.7614424410540916,7.4624133148405,94.46546463245492,6.5366158113730926,14.822052704576976,9.10374479889043,2.842302357836339,7.677947295423023,263.0721220527046,80.2,88.6119278779473,88.65839112343966,59.58599167822469
157,Colts,2017,13.178078443113773,144.38505012029617,-0.18,25.00%,14.0,437.0,487.0,285.0,13.0,9.0,56.0,41.0,159.0,3226.0,584.0,31.0,15.0,20.0,8.0,0.0,2.0,12.0,27.0,3.0,72.31170731707317,58.45658536585365,2.8829268292682926,3.2463414634146344,9.705853658536585,79.83073170731707,9.61609756097561,23.619024390243904,7.966341463414635,2.944390243902439,6.619512195121951,216.64878048780488,61.016585365853665,60.95219512195122,61.15609756097561,52.51853658536585
158,Colts,2018,14.511893905191874,475.84322638288063,0.11,61.10%,14.0,614.0,643.0,432.0,39.0,15.0,18.0,21.0,242.0,4595.0,683.0,33.0,35.0,22.0,12.0,0.0,3.0,5.0,10.0,2.0,75.69615912208505,67.20507544581619,5.171467764060357,2.983539094650206,7.044855967078189,98.4673525377229,2.6851851851851856,8.950617283950617,8.180658436213992,2.5331275720164608,7.163237311385459,198.91358024691357,88.8138545953361,90.81783264746227,88.61344307270232,76.81769547325104
159,Colts,2019,6.735247077577045,109.50517168930196,0.009,43.80%,14.0,471.0,511.0,307.0,22.0,10.0,32.0,35.0,175.0,3314.0,578.0,33.0,16.0,17.0,7.0,1.0,5.0,7.0,23.0,3.0,72.30806451612904,60.12903225806452,2.916935483870968,2.787903225806452,9.67741935483871,85.47822580645162,5.493548387096774,14.166129032258064,8.420967741935485,2.90008064516129,6.491129032258065,174.28225806451613,58.975,60.43387096774194,59.48790322580645,58.16290322580645
160,Colts,2020,23.79821695257316,190.3721893944525,0.092,64.70%,14.0,515.0,552.0,372.0,24.0,11.0,21.0,2.0,202.0,4186.0,575.0,22.0,27.0,21.0,12.0,1.0,6.0,5.0,17.0,3.0,76.3860883797054,67.22585924713584,4.615384615384615,3.436988543371522,5.902291325695582,95.96661211129296,3.666448445171849,14.762684124386253,7.627004909983634,2.3978232405891977,7.599181669394436,130.69558101472995,90.27675941080196,77.36759410801963,75.38052373158756,59.91849427168576
161,Colts,2021,12.042129863013699,554.2873336365319,0.06,52.90%,14.0,477.0,516.0,322.0,27.0,7.0,32.0,27.0,173.0,3563.0,575.0,23.0,22.0,18.0,7.0,0.0,4.0,13.0,19.0,0.0,72.3,62.39999999999999,4.0,2.9,6.700000000000001,94.6,5.6,15.2,8.4,2.78,6.9,211.0,46.4,70.9,67.9,73.6
162,Colts,2022,10.645321325648416,61.92553461561747,-0.136,25.00%,14.0,554.0,604.0,398.0,17.0,20.0,60.0,21.0,200.0,3854.0,685.0,25.0,9.0,32.0,11.0,0.0,3.0,5.0,33.0,1.0,76.29013888888888,65.78791666666667,1.4233333333333333,4.437083333333333,5.951527777777777,78.81888888888889,8.781944444444445,25.117500000000003,6.878194444444444,2.6731805555555557,6.339305555555556,137.1875,37.585,60.39638888888889,59.787638888888885,59.385138888888896
163,Colts,2023,4.808456405693951,899.65220627214,-0.01,52.90%,14.0,522.0,574.0,355.0,18.0,10.0,41.0,28.0,186.0,3882.0,644.0,30.0,17.0,26.0,17.0,0.0,5.0,6.0,29.0,0.0,73.71717612809316,61.77947598253275,2.7934497816593886,3.784425036390102,7.8221251819505095,85.02052401746725,6.340174672489082,18.632023289665213,7.831149927219796,2.6995924308588064,6.731149927219796,165.235807860262,39.55633187772926,60.473653566229984,59.961426491994175,57.37278020378457
164,Colts,2024,5.496708300704777,658.2707351651126,-0.06411872932,47.10%,14.0,469.0,512.0,288.0,20.0,19.0,32.0,24.0,170.0,3575.0,569.0,24.0,27.0,26.0,6.0,2.0,7.0,12.0,23.0,2.0,66.3153212520593,56.10856672158155,4.984514003294893,4.27001647446458,8.14678747940692,75.40724876441516,5.655518945634267,17.407578253706752,10.818945634266887,2.7923393739703464,6.995551894563427,97.32289950576606,52.9001647446458,66.69093904448106,65.00757825370675,60.4657331136738
165,Commanders,2010,16.29979674796748,379.4402667127697,-0.12,37.50%,32.0,552.0,605.0,349.0,21.0,19.0,46.0,17.0,202.0,4261.0,668.0,36.0,32.0,26.0,21.0,0.0,7.0,10.0,19.0,3.0,69.7928774928775,57.715384615384615,4.97948717948718,3.733048433048433,9.305128205128204,77.9877492877493,6.926780626780627,17.391737891737893,8.696866096866097,0.0,7.07008547008547,177.57264957264957,43.98091168091168,65.09173789173789,67.15156695156695,42.75982905982906
166,Commanders,2011,1.692627206645898,262.2854791337488,-0.1,31.30%,32.0,542.0,590.0,345.0,18.0,24.0,41.0,12.0,209.0,4009.0,643.0,26.0,35.0,37.0,17.0,0.0,13.0,6.0,22.0,3.0,68.50382916053019,58.55213549337261,5.513107511045655,5.4377025036818845,7.052135493372607,72.32754050073638,6.355964653902798,18.126804123711338,9.30677466863034,2.7217378497790867,6.803387334315169,148.84241531664213,56.78836524300442,57.62665684830633,59.72238586156112,47.11929307805597
167,Commanders,2012,4.6832570480928695,1031.8918238580045,0.09,58.80%,32.0,440.0,469.0,303.0,26.0,9.0,35.0,47.0,195.0,3776.0,551.0,39.0,22.0,14.0,7.0,1.0,8.0,8.0,12.0,2.0,77.7373263888889,64.67274305555556,4.410937499999999,2.470833333333333,11.419444444444444,100.03767361111112,6.396875,18.726041666666664,8.6015625,3.0429166666666667,8.067708333333334,150.41145833333334,29.249131944444443,81.34357638888889,84.69878472222223,57.710243055555566
168,Commanders,2013,4.832497572815534,924.2974669530442,-0.09,18.80%,32.0,572.0,611.0,355.0,20.0,19.0,43.0,38.0,211.0,4057.0,692.0,46.0,17.0,23.0,12.0,0.0,9.0,4.0,20.0,3.0,70.2709677419355,58.29495091164096,2.6471248246844317,3.2008415147265072,11.461150070126228,76.69228611500701,6.251192145862553,17.133800841514727,8.78429172510519,2.8759467040673212,6.652875175315568,165.2047685834502,79.53071528751754,62.544460028050494,63.723001402524545,54.55932678821879
169,Commanders,2014,5.325508270676691,893.226160227638,-0.16,25.00%,32.0,515.0,546.0,364.0,18.0,18.0,58.0,24.0,195.0,4461.0,628.0,29.0,26.0,32.0,11.0,0.0,10.0,3.0,17.0,0.0,76.46771300448431,66.92242152466369,4.418535127055306,4.770852017937219,7.269955156950673,89.001644245142,9.247982062780268,24.74454409566517,7.753363228699552,2.694798206278027,8.166068759342302,80.84454409566517,48.035276532137516,54.478923766816145,57.16965620328849,46.11748878923767
170,Commanders,2015,6.192689140145171,792.5949471960707,0.01,52.90%,32.0,572.0,600.0,415.0,31.0,11.0,33.0,4.0,226.0,4623.0,638.0,29.0,22.0,23.0,7.0,0.0,7.0,2.0,19.0,0.0,77.61176470588235,69.19941176470589,3.4382352941176473,3.388235294117647,6.50764705882353,101.38411764705882,5.156470588235294,14.831764705882353,8.301764705882354,2.5708823529411764,7.670588235294118,221.06470588235294,52.84058823529411,70.39764705882354,70.71882352941176,52.93588235294118
171,Commanders,2016,14.3217189411992,168.793429937049,0.02,53.30%,32.0,560.0,606.0,406.0,25.0,12.0,23.0,9.0,231.0,4917.0,638.0,21.0,33.0,19.0,10.0,0.0,2.0,2.0,31.0,3.0,76.3,67.0,5.1,2.8,4.9,97.2,3.6,11.3,9.4,2.73,8.1,204.0,75.2,80.6,80.0,52.3
172,Commanders,2017,16.49317365269461,95.32507798711077,-0.03,43.80%,32.0,507.0,540.0,347.0,27.0,13.0,41.0,24.0,202.0,4093.0,606.0,30.0,23.0,21.0,11.0,0.0,6.0,7.0,15.0,0.0,74.4,64.3,4.1,3.4000000000000004,8.0,93.9,6.800000000000001,18.5,8.2,2.66,7.599999999999999,222.0,52.400000000000006,70.0,68.7,65.3
173,Commanders,2018,12.600140519187358,134.65778848734476,-0.09,43.80%,32.0,460.0,508.0,310.0,16.0,15.0,45.0,44.0,171.0,3280.0,598.0,18.0,14.0,23.0,9.0,0.0,4.0,8.0,27.0,4.0,71.17048665620094,60.93485086342229,2.5863422291993725,3.640031397174254,5.290737833594977,77.77833594976453,7.526059654631084,20.970172684458397,8.800313971742542,2.8584144427001568,6.431868131868132,87.55259026687598,61.87535321821036,62.67095761381476,59.86389324960753,65.97692307692309
174,Commanders,2019,15.936743889479278,478.7563301004103,-0.213,18.80%,32.0,445.0,477.0,297.0,18.0,13.0,50.0,17.0,162.0,3191.0,546.0,23.0,20.0,20.0,6.0,1.0,3.0,8.0,15.0,3.0,71.83856655290101,62.17969283276451,3.8790102389078496,3.3802047781569966,7.320648464163822,82.64351535836177,9.066382252559727,25.26160409556314,8.057679180887373,2.7244880546075083,6.653754266211605,85.80204778156997,54.3141638225256,60.051194539249146,60.09675767918088,54.946245733788395
